,domain,id,url,top10
665,pcf.fr,20020318000000/8fB2oDs8jTMUyMBc97Z/hA==,http://www.pcf.fr/docs/indexb721.html?iddoc=101&idgd=55,"['collège', 'débat', 'brevetage', 'non', 'lhumanité', 'lhumain', 'recherche', 'lembryon', 'thérapeutique', 'clonage']"
666,pcf.fr,20020318000000/8pB0btOZKumrNbgUGeVFZg==,http://www.pcf.fr/docs/infohebdo/indexe779.html?iddoc=158&iddos=25&idcol=22,"['2002', '13', '29', 'février', 'juin', '52', '2001', 'collège', 'exécutif', 'numéro']"
667,lioneljospin.net,20020318000000/8wKM5G/jRp7BY+nqeM/pxQ==,http://www.lioneljospin.net/journald982.html?&branche=reportage&plus=0&fin=0,"['12032002', '09032002', 'campagne', 'candidat', 'mars', 'evènement', '13032002', 'lire', 'jospin', 'lionel']"
668,mei-fr.org,20020318000000/9LxH5FK2sC421m8xAEaYFg==,http://www.mei-fr.org/textes/alainkotsov/myco2-5.htm,"['très', 'cétait', 'savants', 'apparition', 'trouvait', 'champignons', 'spores', 'boletus', 'edulis', 'forêt']"
669,pcf.fr,20020318000000/9SQL46+ftpt7gSPuIe9smQ==,http://www.pcf.fr/docs/index9db0-2.html?iddoc=98&iddos=26&idcol=22&cpt=10,"['transfert', 'bioéthique', 'scientifiques', 'révision', 'thérapeutique', 'loi', 'visée', 'clonage', 'collège', 'exécutif']"
670,pcf.fr,20020318000000/9ZcvqN8FS0Is0opRnHbrgg==,http://www.pcf.fr/documents/infohebdo/maind681.html?numero=46&id=334,"['n46', 'thèmes', '10052001', 'loi', 'info', 'citoyen', 'légiférer', 'débat', 'hebdo', 'révision']"
671,front-national.com,20020318000000/9dpBHqJKw/qk5af5u43IiA==,http://www.front-national.com/programme/souverainete/europe.htmge.gif,"['étatsunis', 'états', 'lunion', 'souveraineté', 'européenne', 'traité', 'france', 'leurope', 'damsterdam', 'maastricht']"
672,eu.org,20020318000000/B7bfcAjD77lbpmS2x8f5Uw==,http://www.noelmamere.eu.org/biblio/imprim2660.html?id_article=60,"['personne', 'ferment', 'bienfait', 'aliéner', 'omar', 'yahia', 'dignité', 'loi', 'instrumentalisation', 'humaine']"
673,pcf.fr,20020318000000/Be3fQs1+GMB4D5xGQxXGsQ==,http://www.pcf.fr/docs/indexf701.html?iddoc=98&idgd=55,"['transfert', 'scientifiques', 'loi', 'thérapeutique', 'révision', 'bioéthique', 'visée', 'clonage', 'collège', 'exécutif']"
674,m-n-r.com,20020318000000/CdbAQzbdOqBeGiITyfeUzg==,http://www.m-n-r.com/site/actualite/cppopupf723.html,"['mondialistes', 'imprimez', 'servage', 'plantes', 'wwwnnrcom', 'national', 'communiqué', 'ogm', 'républicain', 'peretti']"
675,demlib.com,20020318000000/D7dINQkuErh/HVB2tPoV/g==,http://www.demlib.com/editorial/actu/brevehomme.html,"['échouons', 'narcisses', 'beauvoir', 'retournions', 'casta', 'humain', 'foi', 'tel', 'breveter', 'science']"
676,pcf.fr,20020318000000/Dov0MW7tBdWOffrO2/8E9A==,http://www.pcf.fr/docs/index343b.html?iddoc=254&iddos=59&idcol=&cpt=0,"['parti', 'luttes', 'lenvironnement', 'communistes', 'marées', 'inondations', 'pcf', 'lénergie', 'communiste', 'serre']"
677,pcf.fr,20020318000000/EeY2Y06sICHL6q+hJXhPCA==,http://www.pcf.fr/docs/index43f3.html?iddoc=101&iddos=25&idcol=22&cpt=10,"['brevetage', 'non', 'lhumanité', 'lhumain', 'recherche', 'lembryon', 'collège', 'exécutif', 'thérapeutique', 'clonage']"
678,pcf.fr,20020318000000/Eqw3kujfg8rc/iJdBD1pdg==,http://www.pcf.fr/documents/infohebdo/mainf116.html?numero=36&id=227,"['thérapeutique', 'recherches', 'livg', 'voies', 'non', 'loi', 'recherche', 'marchandisation', 'clonage', 'lhumain']"
679,demlib.com,20020318000000/EsJyHQf5kxhUXpqor+8kFg==,http://www.demlib.com/editorial/actu2001/avril.htm,"['espace', 'sncf', 'alain', 'dossier', 'grève', 'madelin', '2001', 'avril', 'figaro', 'dl']"
