"Collecte";"URL de départ";"Fréquence";"Thème";"Mots clés";"Informations descriptives complémentaires";"Historique des URL"
"Audiovisuel (AUD)";"http://albertinemeunier.net";"1 fois par an";"auto-diffusés";"art numérique";;
"Audiovisuel (AUD)";"http://albertivi.aubervilliers.fr";"2 fois par an";"communication institutionnelle et associative";"administration publique / Aubervilliers (Seine-saint-Denis)";;
"Audiovisuel (AUD)";"http://alchimieproductions.fr";"2 fois par an";"filières du cinéma et de l'audiovisuel";"Alchimie productions / Audiovisuel - Production et réalisation";;
"Audiovisuel (AUD)";"http://aldus2006.typepad.fr";"2 fois par an";"sites à thème multimédia";"livre électronique";;
"Audiovisuel (AUD)";"http://aleafilms.com";"1 fois par an";"filières du cinéma et de l'audiovisuel";"non renseigné";"Producteur";
"Audiovisuel (AUD)";"http://alex.chev.free.fr";"1 fois par an";"art numérique";"Art numérique / Chevillotte, Alexandra";"Site d'artiste";
"Audiovisuel (AUD)";"http://alexandraledermann.fr.ubi.com";"1 fois par an";"filières du multimédia";"site de jeu";;
"Audiovisuel (AUD)";"http://aliasmaria.com";"1 fois par an";"sites à thème cinéma et audiovisuel";"non renseigné";"Site de film";
"Audiovisuel (AUD)";"http://alighanem.ilyatoo.com/fr/";"1 fois par an";"filières du cinéma et de l'audiovisuel";"non renseigné";"Réalisateur Ghanem, Ali";
"Audiovisuel (AUD)";"http://alleluia-lefilm.com";"1 fois par an";"sites à thème cinéma et audiovisuel";"non renseigné";"Site de film";
"Audiovisuel (AUD)";"http://allemand.univercine-nantes.org";"1 fois par an";"sites à thème cinéma et audiovisuel";"non renseigné";;
"Audiovisuel (AUD)";"http://alligatographe.blogspot.fr";"1 fois par an";"sites à thème cinéma et audiovisuel";"Films--Comptes rendus";;
"Audiovisuel (AUD)";"http://allrecordlabels.com";"1 fois par an";"filières de la musique et de l'édition phonographique";"non renseigné";;
"Audiovisuel (AUD)";"http://allstarssign.over-blog.com";"1 fois par an";"sites à thème cinéma et audiovisuel";"cinéma bis";;
"Audiovisuel (AUD)";"http://alpsarenear.com";"1 fois par an";"sites à thème cinéma et audiovisuel";"non renseigné";"Site de film";
"Audiovisuel (AUD)";"http://altamira-films.com";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Altamira films / Audiovisuel - Production et réalisation / Distribution des films";;
"Audiovisuel (AUD)";"http://ambientgif.tumblr.com";"1 fois par an";"sites à thème cinéma et audiovisuel";"Cinéma";;
"Audiovisuel (AUD)";"http://amenmeryt.pagesperso-orange.fr";"1 fois par an";"pédagogie";"non renseigné";;
"Audiovisuel (AUD)";"http://amorflamenco.fr";"1 fois par an";"filières de la musique et de l'édition phonographique";"Festival flamenco Rivesaltes Languedoc Roussillon";;"http://www.la-reja-flamenca.com (30/04/2015)"
"Audiovisuel (AUD)";"http://amostviolentyear.com";"1 fois par an";"sites à thème cinéma et audiovisuel";"non renseigné";"Site de film";
"Audiovisuel (AUD)";"http://anachronicon.blogspot.fr";"1 fois par an";"art numérique";"Art numérique / Histoire de l'art";;
"Audiovisuel (AUD)";"http://andelir.com";"1 fois par an";"filières de la musique et de l'édition phonographique";"Festival rock Andel Côtes-d'Armor Bretagne avril Andelir";;
"Audiovisuel (AUD)";"http://andre-lozano.org";"1 fois par an";"art numérique";"art numérique";;
"Audiovisuel (AUD)";"http://android.codes-sources.com";"1 fois par an";"sites à thème multimédia";"non renseigné";;
"Audiovisuel (AUD)";"http://andylau-france.blogspot.fr";"1 fois par an";"sites à thème cinéma et audiovisuel";"non renseigné";"Site de fan Andy Lau";
"Audiovisuel (AUD)";"http://animafilms.over-blog.com";"1 fois par an";"sites à thème cinéma et audiovisuel";"non renseigné";"Blog Films d'animation";
"Audiovisuel (AUD)";"http://animatrosen.blogspot.fr";"1 fois par an";"sites à thème cinéma et audiovisuel";"Animatrosen / Animation (cinéma)";;
"Audiovisuel (AUD)";"http://animedigitalnetwork.fr";"2 fois par an";"distribution de contenus";"Vidéo à la demande / Dessins animés / Fictions télévisées";;
"Audiovisuel (AUD)";"http://anjaunger.blogspot.fr";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Unger, Anja / documentaristes";;
"Audiovisuel (AUD)";"http://annabellemovie.com";"1 fois par an";"sites à thème cinéma et audiovisuel";"non renseigné";"Site de film";
"Audiovisuel (AUD)";"http://annecyclassicfestival.com";"1 fois par an";"filières de la musique et de l'édition phonographique";"Festival musique classique Annecy Haute-Savoie Rhône-Alpes août";;
"Audiovisuel (AUD)";"http://annhardingstreasures.blogspot.fr";"1 fois par an";"sites à thème cinéma et audiovisuel";"non renseigné";"Blog Cinéma des années 1910, 1920, 1930";
"Audiovisuel (AUD)";"http://anormal-la-serie.over-blog.com";"1 fois par an";"auto-diffusés";"Webfictions";"Dailymotion";
"Audiovisuel (AUD)";"http://another-record.com";"1 fois par an";"filières de la musique et de l'édition phonographique";"non renseigné";;
"Audiovisuel (AUD)";"http://anthologyfilmarchives.org";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Cinéma expérimental / New York (N.Y.)";"Collecte Dailymotion";
"Audiovisuel (AUD)";"http://anthonyantonellis.com";"1 fois par an";"art numérique";"Art numérique";"Oeuvre de net art";"http://anthonyantonellis.com/bluebrightness/ (16/11/2012)"
"Audiovisuel (AUD)";"http://antoinedelach.com";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Antoine Delach / Audiovisuel - Production et réalisation / Animation (cinéma)";;
"Audiovisuel (AUD)";"http://antomoro.free.fr";"1 fois par an";"art numérique";"Net art / Moreau, Antoine";;"http://antomoro.free.fr/plus_rien_la_fiac.com/plus_rien_1.html (16/11/2012)"
"Audiovisuel (AUD)";"http://antredugreil.com";"1 fois par an";"sites à thème cinéma et audiovisuel";"non renseigné";"Blog";
"Audiovisuel (AUD)";"http://a-parts-distribution.com";"1 fois par an";"filières du cinéma et de l'audiovisuel";"non renseigné";"Distributeur";
"Audiovisuel (AUD)";"http://api.albertinemeunier.net";"1 fois par an";"auto-diffusés";"Art numérique";"Oeuvres en ligne ""Api""";
"Audiovisuel (AUD)";"http://applicationswindowsphone.com";"1 fois par an";"sites à thème multimédia";"high tech";;
"Audiovisuel (AUD)";"http://appworld.blackberry.com/webstore/?lang=fr";"1 fois par an";"filières du multimédia";"applications mobiles";"BlackBerry App World est une plateforme de téléchargement d’applications, distribuée par  Research In Motion pour les appareils mobiles BlackBerry. Ce service a été créé le 1er avril 2009.";"http://fr.blackberry.com/services/appworld/ (10/04/2014)"
"Audiovisuel (AUD)";"http://apreslanuit.ch";"1 fois par an";"sites à thème cinéma et audiovisuel";"non renseigné";"Site de film";
"Audiovisuel (AUD)";"http://apresvaran.org";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Anciens élèves - Associations / Films documentaires / Ateliers Varan";;
"Audiovisuel (AUD)";"http://aquoisarime.net";"1 fois par an";"art numérique";"art numérique";"Site fermé";
"Audiovisuel (AUD)";"http://arachneoweb.fr";"1 fois par an";"sites à thème cinéma et audiovisuel";"non renseigné";"Blog Critique";
"Audiovisuel (AUD)";"http://archee.qc.ca";"2 fois par an";"communication institutionnelle et associative";"Art numérique";"Revue canadienne d'art en ligne, arts  médiatiques et cyberculture";
"Audiovisuel (AUD)";"http://archive.org/details/movies/";"1 fois par an";"distribution de contenus";"Archives audiovisuelles / Archives cinématographiques / Films d'entreprise / Films d'animation / Films documentaires / Jeux vidéo";;"http://archive.org/details/movies (06/11/2014)"
"Audiovisuel (AUD)";"http://archives.24heures.ch/actu/culture/vrai-handicape-intouchables-salue-juste-film-2011-11-15";"1 fois par an";"sites à thème cinéma et audiovisuel";"Intouchables";;
"Audiovisuel (AUD)";"http://archives.gouvernement.fr";"1 fois par an";"communication institutionnelle et associative";"France. Premier ministre / France. Service d'information du Gouvernement / Gouvernement (science politique)";"site d'archives des différents gouvernements depuis 1996 avec notamment les discours du Premier ministre";
"Audiovisuel (AUD)";"http://archives.liberation.fr/lesyeuxdanslabanlieue.html";"1 fois par an";"distribution de contenus";"Webdocumentaires / Banlieues";;
"Audiovisuel (AUD)";"http://archives.rezo.net";"1 fois par an";"art numérique";"non renseigné";;
"Audiovisuel (AUD)";"http://archivescinereel.bpi.fr";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Films documentaires / Festivals de cinéma / Cinéma du réel";;
"Audiovisuel (AUD)";"http://archives-films-paca.net";"1 fois par an";"filières du cinéma et de l'audiovisuel";"cinémathèque / archives / patrimoine régional / PACA";;
"Audiovisuel (AUD)";"http://argothemovie.warnerbros.com";"1 fois par an";"sites à thème cinéma et audiovisuel";"non renseigné";"Site de film";
"Audiovisuel (AUD)";"http://armor-films.com";"2 fois par an";"filières du cinéma et de l'audiovisuel";"Armor films / Distribution des films";;
"Audiovisuel (AUD)";"http://arslonga.fr";"1 fois par an";"communication institutionnelle et associative";"Art numérique";"Galerie";"http://www.arslonga.fr (01/10/2013)"
"Audiovisuel (AUD)";"http://art.teleportacia.org/exhibition/GRAVITY/";"1 fois par an";"art numérique";"Arts interactif";"Oeuvre interactive";
"Audiovisuel (AUD)";"http://art-action.org";"1 fois par an";"filières du cinéma et de l'audiovisuel";"non renseigné";"Festival Art et cinéma";
"Audiovisuel (AUD)";"http://artilect.fr";"1 fois par an";"communication institutionnelle et associative";"Arts numériques";"Labos / Galerie";
"Audiovisuel (AUD)";"http://artitoo.free.fr";"1 fois par an";"filières du cinéma et de l'audiovisuel";"non renseigné";;
"Audiovisuel (AUD)";"http://artlibre.org";"1 fois par an";"filières du cinéma et de l'audiovisuel";"non renseigné";"site présentant la ""Licence Art Libre"" différente du  Droit d'auteur";
"Audiovisuel (AUD)";"http://artludique.com/aardman.html";"1 fois par an";"sites à thème cinéma et audiovisuel";"non renseigné";"Exposition Studio Aardman";
"Audiovisuel (AUD)";"http://artoffailure.free.fr";"1 fois par an";"communication institutionnelle et associative";"Art numerique / Art of failure";"Ensemble de projets de net art";
"Audiovisuel (AUD)";"http://artoistv.univ-artois.fr";"2 fois par an";"pédagogie";"Télévision par internet / Lille / Université d'Artois";;"http://webtv.univ-artois.fr (26/08/2016)"
"Audiovisuel (AUD)";"http://art-outsiders.com";"2 fois par an";"diffusion des connaissances";"art numérique";;
"Audiovisuel (AUD)";"http://asiafilm.fr";"1 fois par an";"sites à thème cinéma et audiovisuel";"blogs / vinéma asiatique";;
"Audiovisuel (AUD)";"http://aspirittale.blog.lemonde.fr";"2 fois par an";"auto-diffusés";"jeu vidéo";;
"Audiovisuel (AUD)";"http://assassinscreed.ubisoft.com/fr-fr/home/";"1 fois par an";"filières du multimédia";"site de jeu";;"http://assassinscreed.fr.ubi.com (25/02/2017)"
"Audiovisuel (AUD)";"http://assembies-galleses.net";"1 fois par an";"filières de la musique et de l'édition phonographique";"Festival musique traditionnelle celtique Gallo Côtes-d'Armor Bretagne Assembiés Gallèses";;
"Audiovisuel (AUD)";"http://association.phyllie.free.fr";"1 fois par an";"filières du multimédia";"déposant";;
"Audiovisuel (AUD)";"http://association-shanti.org";"1 fois par an";"filières du cinéma et de l'audiovisuel";"non renseigné";;
"Audiovisuel (AUD)";"http://assomadcinema.wordpress.com";"1 fois par an";"filières du cinéma et de l'audiovisuel";"non renseigné";"décorateurs convention collective du cinéma";
"Audiovisuel (AUD)";"http://assomadcinema.wordpress.com/2013/05/24/la-filiere-du-cinema-un-tissu-industriel-emiette-les-echos/";"1 fois par an";"filières du cinéma et de l'audiovisuel";"non renseigné";"convention collective du cinéma";
"Audiovisuel (AUD)";"http://assomadcinema.wordpress.com/2013/06/18/jean-pierre-thorn-reponse-pour-sortir-de-limpasse/comment-page-1/";"1 fois par an";"filières du cinéma et de l'audiovisuel";"non renseigné";"convention collective du cinéma";
"Audiovisuel (AUD)";"http://assomadcinema.wordpress.com/tag/rapport-hadas-lebel/";"1 fois par an";"filières du cinéma et de l'audiovisuel";"non renseigné";"convention collective du cinéma";
"Audiovisuel (AUD)";"http://asso-project.com";"1 fois par an";"filières du cinéma et de l'audiovisuel";"cinéma alternatif / festival / décembre";;"http://festivalproject.blogspot.com (07/05/2012) / http://festivalproject.blogspot.fr (13/04/2016)"
"Audiovisuel (AUD)";"http://assoseptiemesens.free.fr";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Nottetempo films / Audiovisuel - Production et réalisation";;
"Audiovisuel (AUD)";"http://astarti.pagesperso-orange.fr";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Klonaris/Thomadaki (Duo artistique)";;
"Audiovisuel (AUD)";"http://asterixetobelix4-lefilm.com";"1 fois par an";"sites à thème cinéma et audiovisuel";"non renseigné";"Site de film";
"Audiovisuel (AUD)";"http://astierandco.fr";"1 fois par an";"sites à thème cinéma et audiovisuel";"non renseigné";"Réalisateur Alexandre Astier";
"Audiovisuel (AUD)";"http://astray.blog.lemonde.fr";"2 fois par an";"auto-diffusés";"jeu vidéo";;
"Audiovisuel (AUD)";"http://asuivre.com";"1 fois par an";"auto-diffusés";"Media art";;
"Audiovisuel (AUD)";"http://atalante-cinema.org";"2 fois par an";"filières du cinéma et de l'audiovisuel";"non renseigné";"Salle de cinéma Bayonne";
"Audiovisuel (AUD)";"http://atelier-de-marcel-hanoun.com";"1 fois par an";"sites à thème cinéma et audiovisuel";"Hanoun, Marcel (1929-2012)";;
"Audiovisuel (AUD)";"http://atelier-ludwigsburg-paris.de";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Producteurs de cinéma / Distribution des films / Formation professionnelle";;
"Audiovisuel (AUD)";"http://ateliers.vagabonds.free.fr";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Ateliers vagabonds / Éducation à l'image / Animation (cinéma)";;
"Audiovisuel (AUD)";"http://ateliersdoku.org/MAQUETTEDOKU7_publish_to_web/index.html";"1 fois par an";"auto-diffusés";"Films documentaires / Irak / Guerre du golfe Persique (1990-1991) / Webdocumentaires";;
"Audiovisuel (AUD)";"http://atelierslardux.wordpress.com";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Ateliers lardux / Éducation à l'image / Animation (cinéma)";;
"Audiovisuel (AUD)";"http://athenium.fr";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Athenium Films / Audiovisuel - Production et réalisation";;
"Audiovisuel (AUD)";"http://atlanfilms.com";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Atlanfilms / Audiovisuel - Production et réalisation";;
"Audiovisuel (AUD)";"http://atouchofsin.com";"1 fois par an";"sites à thème cinéma et audiovisuel";"non renseigné";"Site de film";
"Audiovisuel (AUD)";"http://aubagne-filmfest.fr";"2 fois par an";"filières du cinéma et de l'audiovisuel";"festival / scénaristes / février / avril";;"http://www.cineaubagne.fr (12/03/2013)"
"Audiovisuel (AUD)";"http://auborddumonde.fr";"1 fois par an";"sites à thème cinéma et audiovisuel";"non renseigné";"Site de film";"http://auborddumonde.fr/index.php?chemin=null&langue=fr (01/04/2014)"
"Audiovisuel (AUD)";"http://audeladurl.blogspot.fr";"1 fois par an";"auto-diffusés";"Art numérique";;
"Audiovisuel (AUD)";"http://audiogame.net";"1 fois par an";"auto-diffusés";"Arts numériques";"son et musique interactifs. SLe site n'est plus mis à jour";
"Audiovisuel (AUD)";"http://augustragone.blogspot.fr";"1 fois par an";"sites à thème cinéma et audiovisuel";"non renseigné";;"http://augustragone.blogspot.com (07/05/2012)"
"Audiovisuel (AUD)";"http://aurelielaumont.tumblr.com";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Cinéma -- Couleur";;
"Audiovisuel (AUD)";"http://autoportrait.com";"1 fois par an";"art numérique";"art numérique";;
"Audiovisuel (AUD)";"http://autourdu1ermai.fr";"1 fois par an";"sites à thème cinéma et audiovisuel";"base de données / cinéma documentaire";;
"Audiovisuel (AUD)";"http://autrecampagne.blogs.liberation.fr";"1 fois par an";"art numérique";"L'autre campagne / Thomas Lacoste";"vidéos d'idées politiques pour la campagne de 2007  ""L'autre campagne""  Thomas Lacoste";
"Audiovisuel (AUD)";"http://avenir.blog.lemonde.fr";"2 fois par an";"auto-diffusés";"jeu vidéo";;
"Audiovisuel (AUD)";"http://aye2.com";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Aye Aye production / Audiovisuel - Production et réalisation";;"http://aye2.com/aye/ (06/11/2014)"
"Audiovisuel (AUD)";"http://baahubali.fr";"1 fois par an";"sites à thème cinéma et audiovisuel";"non renseigné";"Site de film";
"Audiovisuel (AUD)";"http://babiloff.free.fr";"1 fois par an";"sites à thème cinéma et audiovisuel";"non renseigné";"plateforme d'accueil de photos et films expérimentaux";
"Audiovisuel (AUD)";"http://babiole.net";"1 fois par an";"art numérique";"art numérique";;
"Audiovisuel (AUD)";"http://bachelorettemovie.com";"1 fois par an";"sites à thème cinéma et audiovisuel";"non renseigné";"Site de film";
"Audiovisuel (AUD)";"http://backtothemovieposters.blogspot.fr";"1 fois par an";"sites à thème cinéma et audiovisuel";"Affiches de cinéma";;
"Audiovisuel (AUD)";"http://balado.uomlr.fr";"1 fois par an";"diffusion des connaissances";"Languedoc-Roussillon / Montpellier / colloques / conférences / université";;
"Audiovisuel (AUD)";"http://balpepoemes.spaces.live.com";"1 fois par an";"auto-diffusés";"art numérique";;
"Audiovisuel (AUD)";"http://bamboogodsandbionicboys.blogspot.fr";"1 fois par an";"sites à thème cinéma et audiovisuel";"Cinéma bis / Vidéocassettes / Philippines";;"http://bamboogodsandbionicboys.blogspot.com.au (19/09/2012)"
"Audiovisuel (AUD)";"http://bandeannonce.le-bouzin.com";"1 fois par an";"sites à thème cinéma et audiovisuel";"non renseigné";;
"Audiovisuel (AUD)";"http://bandits-mages.com";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Festivals de cinéma / Art vidéo";;"http://bandits-mages.com (11/02/2014) / http://bandits-mages.com/site2013/goindex.php?l=fr (01/04/2014)"
"Audiovisuel (AUD)";"http://bandits-mages.com/site2015/";"1 fois par an";"sites à thème multimédia";"non renseigné";;"http://www.bandits-mages.com (02/04/2016)"
"Audiovisuel (AUD)";"http://banditsproduction.com";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Bandits Production / Audiovisuel - Production et réalisation";;
"Audiovisuel (AUD)";"http://barakaproductions.com";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Baraka productions / Audiovisuel - Production et réalisation";;
"Audiovisuel (AUD)";"http://barakasamsara.com";"1 fois par an";"sites à thème cinéma et audiovisuel";"non renseigné";"Site de film";
