"Collecte";"URL de départ";"Fréquence";"Thème";"Mots clés";"Informations descriptives complémentaires";"Historique des URL"
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC_PtqhDWS-6utyyqS7xr63w";"Après scrutins";"Elections municipales 2020";"Charente-Maritime / La Rochelle";"Elections 2020 - Poitou-Charentes (E20PC)";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC_rMdlouoad224jOnI9bnXg";"Après scrutins";"Elections municipales 2020";"Jura / Lons-le-Saunier / DUD / Huet, John";"Elections 2020 - Franche-Comté (E20FC)";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC_WuMhGeJarPg5BXjJey0OQ";"Après scrutins";"Elections municipales 2020";"La Réunion / Le Tampon / Benard, Monique";"Elections 2020 - La Réunion (E20REU)";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC_yUMZmf8mxG3JW3RfD7K0g";"Après scrutins";"Elections municipales 2020";"Charente-Maritime / La Rochelle / PS / Fountaine, Jean-François";"Elections 2020 - Poitou-Charentes (E20PC)";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC06U4_NH1WPVbDjCF5-yl0g";"Après scrutins";"Elections municipales 2020";"Pas-de-Calais / Calais / DVE / Quenez, Virginie";"Elections 2020 - Nord-Pas-de-Calais (E20NPC)";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC0dtkwCzlQWBJUFocAouNBw";"Après scrutins";"Elections municipales 2020";"Gironde / Bordeaux / LRM / Cazenave, Thomas";"Elections 2020 - Aquitaine (E20AQU)";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC0VS7SxGvv7Sa32W0I9pbJQ";"Après scrutins";"Elections municipales 2020";"Charente-Maritime / La Rochelle / DUG / El Marbouh, Jaouad";"Elections 2020 - Poitou-Charentes (E20PC)";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC0vyMnUsbCmO314GRDqjV1Q";"Après scrutins";"Elections municipales 2020";"Martinique / François / 2ème tour / Elections municipales / Mousseau, Karine";"Elections 2020 - Martinique (E20MAR)";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC1FbOTKV5WF-KnGYcEhQLZQ";"Après scrutins";"Elections municipales 2020";"Vendée / La Roche-sur-Yon / DVE / DUG / Chantecaille, Martine";"Elections 2020 - Pays de la Loire (E20PL)";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC1isEuz-3EJ_U8soaUi00HA";"Après scrutins";"Elections municipales 2020";"Paris 20 / LFI / Simonnet, Danielle";"Elections 2020 - Île-de-France (E20IDF)";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC1qpG3wExJRJ0WrJ3e3h-4A";"Après scrutins";"Elections municipales 2020";"Haut-Rhin / Mulhouse / DVC / Million, Lara";"Elections 2020 - Alsace (E20ALS)";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC1rfTOYpKAVp1tWLlWcN3EQ";"Après scrutins";"Elections municipales 2020";"Moselle / Metz / EELV / Bouvet, Xavier";"Elections 2020 - Lorraine (E20LOR)";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC1zM9oDVsiNilJkBAUvcjzQ";"Après scrutins";"Elections municipales 2020";"Doubs / Besançon / SE / Cordier, Alexandra";"Elections 2020 - Franche-Comté (E20FC)";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC2gUsve2g24Oe6LOnYNO43g";"Après scrutins";"Elections municipales 2020";"Ille-et-Vilaine / Rennes / Le Pape, Enora";"Elections 2020 - Bretagne (E20BRE)";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC2meKx_nVz-xUq4b7Z_9_6g";"Après scrutins";"Elections municipales 2020";"Bouches-du-Rhône / Marseille / Secteur 4 / LR / Vassal, Martine";"Elections 2020 - Provence-Alpes-Côte d'Azur (E20PAC)";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC3EYWM1QAzqLgNS0BsJzpxw";"Après scrutins";"Elections municipales 2020";"Creuse / Guéret / DUG / Corréia, Eric";"Elections 2020 - Limousin (E20LIM)";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC3Ma4tRFxx85oZI_XKVTPwg";"Après scrutins";"Elections municipales 2020";"LR ";"Elections 2020 (ELM20)";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC-3WhWimmxB8vd5kEqXPJdw";"Après scrutins";"Elections municipales 2020";"PG ";"Elections 2020 (ELM20)";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC3wuKoMiTHjuiwIHhPJBgSw";"Après scrutins";"Elections municipales 2020";"Corse-du-sud / Ajaccio / Casalta, Jean-François";"Elections 2020 - Corse (E20COR)";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC4Fx11hPbdqCM11EvjHEiJw";"Après scrutins";"Elections municipales 2020";"Ariège / Foix / LRM / Azema, Jérôme";"Elections 2020 - Midi-Pyrénées (E20MP)";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC4KA9ZEMh0cvN-GCrNofPQA";"Après scrutins";"Elections municipales 2020";"Finistère / Brest / DUG / Cuillandre, François";"Elections 2020 - Bretagne (E20BRE)";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC4lZTB-5hCPVQ7t5cppqkIQ";"Après scrutins";"Elections municipales 2020";"Finistère / Brest / LRM / Coatanea, Marc";"Elections 2020 - Bretagne (E20BRE)";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC4sF11kzNXzyZ8r6Og2HfEw";"Après scrutins";"Elections municipales 2020";"Haute-Savoie / Annecy / DUG / Duperthy, Denis";"Elections 2020 - Rhône-Alpes (E20RA)";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC5FN0CbNSsolfa6VVRT5iZw";"Après scrutins";"Elections municipales 2020";"Isère / Grenoble / Chalas, Emilie";"Elections 2020 - Rhône-Alpes (E20RA)";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC5GjIA2ryfz-AkC9y4uOxhQ";"Après scrutins";"Elections municipales 2020";"Loire / Saint-Etienne / EELV / Longeon, Olivier";"Elections 2020 - Rhône-Alpes (E20RA)";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC5HHDpDpl2toctStYSWyOsA";"Après scrutins";"Elections municipales 2020";"Calvados / Caen / PS / Déterville, Gilles";"Elections 2020 - Basse-Normandie (E20BN)";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC5oExchlE2ClblrLLW0q8-Q";"Après scrutins";"Elections municipales 2020";"Haute-Corse / Bastia / Morganti, Julien";"Elections 2020 - Corse (E20COR)";
