"Collecte";"URL de départ";"Fréquence";"Thème";"Mots clés";"Informations descriptives complémentaires";"Historique des URL"
"Dépôt légal (DDL)";"https://9740738j.esidoc.fr";"1 fois par an";"demandes externes";"follower Twitter / lycée / CDI";"non diffusées";"http://9740738j.esidoc.fr (17/06/2020)"
"Dépôt légal (DDL)";"https://aau.archi.fr";"1 fois par an";"demandes externes";"Ecole Nationale Supérieure d’Architecture / urgence";"non diffusées";
"Dépôt légal (DDL)";"https://abdelelmansari.com/savoirdevenir/qui-sommes-nous-3/";"1 fois par an";"culture technologique";"web / éducation aux médias / données personnelles";"non diffusées";
"Dépôt légal (DDL)";"https://abes.fr";"1 fois par an";"publications en série";"périodiques migrés / LLA";"non diffusées";"http://www.abes.fr (29/06/2021)"
"Dépôt légal (DDL)";"http://abysses.mnhn.fr";"1 fois par mois";"demandes externes";"sites flash";"non diffusées";
"Dépôt légal (DDL)";"https://achacundieupoursoietlafrance.wordpress.com";"1 fois par an";"demandes externes";"Mickaël Dutertre / blogues / livre numérique";"non diffusées";
"Dépôt légal (DDL)";"http://actions-recherche.bnf.fr";"2 fois par an";"mémoire institutionnelle";"BnF";"non diffusées";
"Dépôt légal (DDL)";"https://adbu.fr";"1 fois par an";"demandes externes";"ADBU / bibliothèques";"non diffusées";
"Dépôt légal (DDL)";"https://adoption.gouv.fr";"1 fois par mois";"demandes externes";"non renseigné";"non diffusées";
"Dépôt légal (DDL)";"https://ae.ambafrance.org/Discours-de-Francois-Hollande-sur-le-patrimoine-culturel-menace";"1 fois par semaine";"demandes externes";"non renseigné";"non diffusées";
"Dépôt légal (DDL)";"http://aeda-up.blogspot.com";"1 fois par an";"demandes externes";"follower Twitter / étudiants / archivistique / Aix-Marseille / urgence";"non diffusées";"http://aeda-up.blogspot.fr (16/07/2019)"
"Dépôt légal (DDL)";"https://aer.eu";"1 fois par an";"publications en série";"périodiques migrés";"non diffusées";"http://aer.eu (17/01/2019)"
"Dépôt légal (DDL)";"https://afec.hypotheses.org";"1 fois par an";"demandes externes";"urgence";"non diffusées";"http://afec-etudeschinoises.com (05/06/2020)"
"Dépôt légal (DDL)";"https://affective-sciences.academia.edu/JeanCharlesBUTTIER";"1 fois par an";"demandes externes";"follower Twitter / recherche / histoire-géographie / urgence";"non diffusées";
"Dépôt légal (DDL)";"https://affects.hypotheses.org";"1 fois par an";"demandes externes";"follower Twitter / recherche / urgence";"non diffusées";"http://affects.hypotheses.org (17/01/2019)"
"Dépôt légal (DDL)";"https://afhe.hypotheses.org";"1 fois par an";"demandes externes";"follower Twitter / recherche / histoire / économie";"non diffusées";"http://afhe.hypotheses.org (17/01/2019)"
"Dépôt légal (DDL)";"https://afrane.org";"1 fois par an";"*non classé";"Afghanistan / association / aide humanitaire";"non diffusées";
"Dépôt légal (DDL)";"https://agencywaw.com";"1 fois par an";"demandes externes";"follower Twitter / agence / urgence";"non diffusées";"http://waw.agency (17/06/2020)"
"Dépôt légal (DDL)";"https://agilience.com/fr/topic/Cin%C3%A9ma";"1 fois par an";"demandes externes";"follower Twitter / cinéma / influence / urgence";"non diffusées";
"Dépôt légal (DDL)";"http://agirensemblepourpanazol.fr";"1 fois par mois";"demandes externes";"élections municipales / Haute-Vienne / Panazol / Doucet, Fabien";"non diffusées";
"Dépôt légal (DDL)";"https://agirlocal.org";"1 fois par an";"demandes externes";"coronavirus / changement climatique / Ile de France";"non diffusées";"http://agirlocal.org (10/11/2020)"
"Dépôt légal (DDL)";"https://agueditions.fr";"1 fois par an";"demandes externes";"livres numériques / jeunesse";"non diffusées";
"Dépôt légal (DDL)";"https://ahnenslyon.hypotheses.org";"1 fois par an";"culture technologique";"ENS Lyon / DH / Digital Humanities / Atelier des humanités numériques / Humanités numériques";"non diffusées";"https://ahnenslyon.hypotheses.org (18/11/2016) / http://ahnenslyon.hypotheses.org (29/06/2018)"
"Dépôt légal (DDL)";"http://ajch.fr";"1 fois par an";"demandes externes";"follower Twitter / chercheurs / histoire";"non diffusées";
"Dépôt légal (DDL)";"http://ajlsm.com";"1 fois par an";"demandes externes";"follower Twitter / archivage";"non diffusées";
"Dépôt légal (DDL)";"https://alain-marc.fr";"1 fois par an";"demandes externes";"artiste / peinture / urgence";"non diffusées";
"Dépôt légal (DDL)";"http://aldeontologia.blogspot.com";"1 fois par an";"demandes externes";"follower Twitter / urgence";"non diffusées";"http://aldeontologia.blogspot.fr (16/07/2019)"
"Dépôt légal (DDL)";"http://alexandre-le-grand.louvre.fr/fr/";"1 fois par mois";"demandes externes";"Louvre / exposition / Alexandre le Grand";"non diffusées";"http://alexandre-le-grand.louvre.fr (23/03/2021)"
"Dépôt légal (DDL)";"http://alfredbinet.univ-lorraine.fr";"1 fois par an";"demandes externes";"urgence";"non diffusées";
"Dépôt légal (DDL)";"http://alfred.loisy.free.fr/index2.htm";"1 fois par an";"demandes externes";"Loisy, Alfred / Scheele, Elisabeth / urgence";"non diffusées";
"Dépôt légal (DDL)";"https://allierrepublique.wordpress.com";"1 fois par an";"publications en série";"périodiques migrés / DEP";"non diffusées";"http://www.allier-republique.net (11/07/2012) / http://allierrepublique.wordpress.com (17/01/2019)"
"Dépôt légal (DDL)";"https://aloe-arborescens-cancer.com";"1 fois par an";"demandes externes";"urgence";"non diffusées";"http://aloe-arborescens-cancer.com (17/01/2019)"
"Dépôt légal (DDL)";"http://amishuma63.over-blog.com";"1 fois par an";"publications en série";"périodiques migrés";"non diffusées";
"Dépôt légal (DDL)";"http://andro-adojeunoconseil15-24.org";"1 fois par an";"demandes externes";"Jeune / Jeunesse / Adolescence";"non diffusées";"http://www.adojeunoconseil15-24.org (29/01/2020)"
"Dépôt légal (DDL)";"http://annales.ehess.fr";"1 fois par an";"demandes externes";"non renseigné";"non diffusées";
"Dépôt légal (DDL)";"http://annee-gerontologique.com";"1 fois par an";"demandes externes";"non renseigné";"non diffusées";
"Dépôt légal (DDL)";"https://anouslafrique.com";"1 fois par an";"demandes externes";"urgence";"non diffusées";"https://www.anouslafrique.com (17/06/2020)"
"Dépôt légal (DDL)";"http://anthropia.blogg.org";"1 fois par an";"demandes externes";"non renseigné";"non diffusées";"http://www.blogg.org/blog-51479.html (17/06/2020)"
"Dépôt légal (DDL)";"https://antiquitebnf.hypotheses.org";"2 fois par an";"mémoire institutionnelle";"Antiquité, Bibliothèque nationale de France, Réception de l'Antiquité, collections, fouilles / BnF";"non diffusées";"http://antiquitebnf.hypotheses.org (26/07/2018)"
"Dépôt légal (DDL)";"https://antoine-laeti.webleidi.com";"1 fois par an";"demandes externes";"voyage / blog";"non diffusées";"https://www.antoine-laeti.webleidi.com (18/06/2020)"
"Dépôt légal (DDL)";"https://apbnf.fr";"2 fois par an";"mémoire institutionnelle";"BnF";"non diffusées";"http://apbnf.fr (17/06/2020)"
"Dépôt légal (DDL)";"https://api.bnf.fr";"1 fois par an";"demandes externes";"urgence";"non diffusées";"http://api.bnf.fr (19/03/2021)"
"Dépôt légal (DDL)";"https://api.bnf.fr/fr/node/176";"1 fois par semaine";"mémoire institutionnelle";"BnF / API / Dépôt légal du web / DLweb / Collectes ciblées";"non diffusées";
"Dépôt légal (DDL)";"http://aplec.cat/fr/";"1 fois par an";"*non classé";"enseignement immersif / école / langues régionales / catalan / Occitanie";"non diffusées";
"Dépôt légal (DDL)";"https://apparences.hypotheses.org";"1 fois par an";"demandes externes";"follower Twitter / histoire visuelle / histoire culturelle / femmes / presse / urgence";"non diffusées";"http://apparences.hypotheses.org (17/01/2019)"
"Dépôt légal (DDL)";"http://applis-mobile.fr";"1 fois par an";"demandes externes";"follower Twitter / applications mobile / urgence";"non diffusées";
"Dépôt légal (DDL)";"https://arbredenosancetres.wordpress.com";"1 fois par an";"demandes externes";"follower Twitter / généalogie / Deux-Sèvres / urgence";"non diffusées";
"Dépôt légal (DDL)";"https://archipal.pagesperso-orange.fr";"1 fois par an";"demandes externes";"urgence / PHS";"non diffusées";"http://archipal.pagesperso-orange.fr (17/06/2020)"
"Dépôt légal (DDL)";"http://archipedie.citedelarchitecture.fr";"1 fois par an";"demandes externes";"architecture / urgence";"non diffusées";
"Dépôt légal (DDL)";"https://archive.culture-grandparisexpress.fr";"1 fois par mois";"demandes externes";"Grand Paris Express";"non diffusées";
"Dépôt légal (DDL)";"http://archives.aphp.fr";"1 fois par an";"demandes externes";"follower Twitter / APHP / archives / urgence";"non diffusées";
"Dépôt légal (DDL)";"http://archives.avignon.fr";"1 fois par mois";"demandes externes";"non renseigné";"non diffusées";
"Dépôt légal (DDL)";"http://archives.cncdh.fr";"2 fois par an";"demandes externes";"France / autorités administratives indépendantes / Commission nationale consultative des droits de l'homme / archives";"non diffusées";
"Dépôt légal (DDL)";"https://archivesetmanuscrits.bnf.fr";"2 fois par an";"mémoire institutionnelle";"BnF";"non diffusées";"http://archivesetmanuscrits.bnf.fr (17/06/2020)"
"Dépôt légal (DDL)";"http://archives.hauts-de-seine.fr/accueil/";"1 fois par an";"demandes externes";"Archives";"non diffusées";"http://archives.hauts-de-seine.net (16/07/2019)"
"Dépôt légal (DDL)";"https://archivesonline.wordpress.com";"1 fois par an";"demandes externes";"follower Twitter / archives";"non diffusées";"http://archivesonline.wordpress.com (17/01/2019)"
"Dépôt légal (DDL)";"https://archiveweb.hypotheses.org";"1 fois par an";"demandes externes";"follower Twitter / archives du web / recherche / urgence";"non diffusées";"http://archiveweb.hypotheses.org (17/01/2019)"
"Dépôt légal (DDL)";"https://armonyaltinier.fr";"1 fois par an";"demandes externes";"follower Twitter";"non diffusées";"http://armonyaltinier.fr (19/03/2021)"
"Dépôt légal (DDL)";"https://arobase.substack.com";"2 fois par an";"culture technologique";"web / culture / technologie / internet";"non diffusées";
"Dépôt légal (DDL)";"https://arsdogmatica.com";"1 fois par an";"demandes externes";"psychanalyse / droit / anthropologie";"non diffusées";"http://arsdogmatica.com (17/06/2020)"
"Dépôt légal (DDL)";"http://arts-plastiques.org";"1 fois par an";"demandes externes";"non renseigné";"non diffusées";
"Dépôt légal (DDL)";"https://arxiv.org/ftp/arxiv/papers/1709/1709.04965.pdf";"1 fois par mois";"demandes externes";"non renseigné";"non diffusées";
"Dépôt légal (DDL)";"https://asap.hypotheses.org";"1 fois par an";"culture technologique";"Patrimoine né-numérique / nativement numérique / attentats de Paris / Internet studies";"non diffusées";"http://asap.hypotheses.org (17/01/2019)"
"Dépôt légal (DDL)";"http://association-ville.com";"1 fois par an";"demandes externes";"habita";"non diffusées";
"Dépôt légal (DDL)";"http://asso-replic.fr";"1 fois par an";"demandes externes";"follower Twitter / université";"non diffusées";"http://www.asso-replic.fr (17/06/2020)"
"Dépôt légal (DDL)";"http://asterix33.over-blog.com";"1 fois par mois";"demandes externes";"astronomologie";"non diffusées";
"Dépôt légal (DDL)";"http://atlantide.univ-nantes.fr";"1 fois par an";"demandes externes";"non renseigné";"non diffusées";
"Dépôt légal (DDL)";"http://auquier.canalblog.com";"1 fois par an";"demandes externes";"Auquier Angilella, Joseph / artiste / photographie / nu";"non diffusées";
"Dépôt légal (DDL)";"http://aylluvalence.org";"1 fois par an";"demandes externes";"non renseigné";"non diffusées";
"Dépôt légal (DDL)";"http://b2b.musicovery.com";"1 fois par an";"demandes externes";"follower Twitter / recommandations / musique en ligne / urgence";"non diffusées";"http://www.musicovery.com (17/06/2020)"
"Dépôt légal (DDL)";"http://baamadou.over-blog.fr";"1 fois par an";"demandes externes";"urgence / PHS ? / DEP ? / LLA ?";"non diffusées";
"Dépôt légal (DDL)";"http://baglinmichel.over-blog.com";"1 fois par mois";"demandes externes";"blog littéraire / Baglin, Michel";"non diffusées";
"Dépôt légal (DDL)";"http://basarab-nicolescu.fr";"1 fois par an";"demandes externes";"non renseigné";"non diffusées";
"Dépôt légal (DDL)";"http://basstingueul.blogspot.com";"1 fois par an";"demandes externes";"follower Twitter";"non diffusées";"http://basstingueul.blogspot.fr (30/07/2019)"
"Dépôt légal (DDL)";"https://bdnf.bnf.fr";"1 fois par an";"mémoire institutionnelle";"bande dessinée";"non diffusées";
"Dépôt légal (DDL)";"https://beaune.bibli.fr";"1 fois par an";"demandes externes";"follower Twitter / bibliothèque / Beaune / urgence";"non diffusées";"http://beaune.bibli.fr (17/01/2019)"
"Dépôt légal (DDL)";"https://benjamin.sonntag.fr";"1 fois par an";"demandes externes";"follower Twitter / CV";"non diffusées";"http://benjamin.sonntag.fr (17/01/2019)"
"Dépôt légal (DDL)";"http://bertfromsang.blogspot.com";"1 fois par an";"demandes externes";"blog / poésie / photographie / musique / rock / surréalisme";"non diffusées";
"Dépôt légal (DDL)";"https://bettylg.tumblr.com";"1 fois par an";"demandes externes";"follower Twitter / histoire de l'art";"non diffusées";"http://bettylg.tumblr.com (30/07/2019)"
"Dépôt légal (DDL)";"https://bfluzin.tumblr.com";"1 fois par an";"demandes externes";"follower Twitter";"non diffusées";"http://bfluzin.tumblr.com (30/07/2019)"
"Dépôt légal (DDL)";"https://bformet.net/#_=_";"1 fois par an";"demandes externes";"follower Twitter";"non diffusées";"http://bformet.net (17/06/2020)"
"Dépôt légal (DDL)";"https://bibliographienationale.bnf.fr";"1 fois par an";"mémoire institutionnelle";"Urgence / tests / ORB ? / BnF";"non diffusées";"http://bibliographienationale.bnf.fr (17/06/2020)"
"Dépôt légal (DDL)";"https://bibliographienationale.bnf.fr/content/bibliographie?selectedComp=observatoire";"1 fois par semaine";"mémoire institutionnelle";"Urgence";"non diffusées";
"Dépôt légal (DDL)";"https://bibliothequecanopee.wordpress.com";"1 fois par an";"demandes externes";"follower Twitter / bibliothèque / Paris / urgence";"non diffusées";
"Dépôt légal (DDL)";"http://bibliotheque.fmsh.fr";"1 fois par an";"demandes externes";"non renseigné";"non diffusées";
"Dépôt légal (DDL)";"http://bibnum.bnf.fr";"2 fois par an";"mémoire institutionnelle";"non renseigné";"non diffusées";
"Dépôt légal (DDL)";"http://bienvenue.paris";"1 fois par an";"culture technologique";"noms de domaine (Internet)";"non diffusées";"http://mondomaine.paris (26/09/2016) / http://bienvenue.paris (26/09/2016) / http://www.bienvenue.paris (26/04/2019)"
"Dépôt légal (DDL)";"http://bigbangart.free.fr";"1 fois par an";"demandes externes";"non renseigné";"non diffusées";
"Dépôt légal (DDL)";"https://bio-foodie.fr";"1 fois par an";"demandes externes";"urgence / livre numérique / auto-édition / cuisine / flexitarisme";"non diffusées";
"Dépôt légal (DDL)";"http://blackandwhite.be/fr-fr";"1 fois par an";"demandes externes";"follower Twitter / photographie";"non diffusées";"http://ducked.up.got.ambushed.zipped.in (17/06/2020) / http://blackandwhite.be (19/03/2021)"
"Dépôt légal (DDL)";"https://blacknews.fr";"2 fois par an";"*non classé";"Site d'information / presse spécialisée / culture afro / culture black / culture urbaine";"non diffusées";
"Dépôt légal (DDL)";"https://blockchainfrance.net";"2 fois par an";"culture technologique";"Blockchain";"non diffusées";"http://blockchainfrance.net (25/01/2018)"
"Dépôt légal (DDL)";"http://blog.ac-versailles.fr/francaisferry/";"1 fois par an";"demandes externes";"follower Twitter / TIC / collège / enseignement";"non diffusées";"http://blog.crdp-versailles.fr/francaisferry/ (17/06/2020)"
"Dépôt légal (DDL)";"http://blog.ac-versailles.fr/lsaintex/";"1 fois par an";"demandes externes";"follower Twitter / lycée";"non diffusées";"http://blog.crdp-versailles.fr/lsaintex/ (30/07/2019)"
"Dépôt légal (DDL)";"http://blog.asso-sfc.fr";"1 fois par an";"*non classé";"Blog de l'Association Française du Syndrome de Fatigue Chronique. / témoignage de malades / pacing";"non diffusées";"http://blog.asso-sfc.fr/le-pacing/ (19/03/2021)"
"Dépôt légal (DDL)";"http://blog.bnf.fr/diversification%5Fpublics/";"2 fois par an";"mémoire institutionnelle";"BnF";"non diffusées";"http://blog.bnf.fr/diversification_publics (25/01/2019)"
"Dépôt légal (DDL)";"http://blog.bnf.fr/lecteurs/";"2 fois par an";"mémoire institutionnelle";"BnF";"non diffusées";
"Dépôt légal (DDL)";"http://blog.marklor.org";"1 fois par an";"demandes externes";"follower Twitter / web";"non diffusées";
"Dépôt légal (DDL)";"http://blog.marsatwork.fr/marseille-provence-2013-les-histoires-vraies/";"1 fois par an";"demandes externes";"Marseille capitale 2013";"non diffusées";
"Dépôt légal (DDL)";"http://blogpartenaire-larzac.blogs.liberation.fr";"1 fois par semaine";"*non classé";"blog libération / Larzac / paysan / film / Christian Rouaud / affiche / Occitanie / Aveyron";"non diffusées";
"Dépôt légal (DDL)";"https://blog-philatelie-timbrephosphonews.blogspot.com";"1 fois par an";"demandes externes";"non renseigné";"non diffusées";"http://blog-philatelie-timbrephosphonews.blogspot.com (05/08/2014) / http://blog-philatelie-timbrephosphonews.blogspot.fr (02/02/2019) / http://blog-philatelie-timbrephosphonews.blogspot.com (30/07/2019)"
"Dépôt légal (DDL)";"https://blogs.mediapart.fr/journal-cesar/blog/010813/marseille-provence-2013-enquete-dans-les-quartiers-creatifs";"1 fois par an";"demandes externes";"Marseille capitale 2013";"non diffusées";"http://blogs.mediapart.fr/blog/journal-cesar/010813/marseille-provence-2013-enquete-dans-les-quartiers-creatifs (17/01/2019) / https://blogs.mediapart.fr/blog/journal-cesar/010813/marseille-provence-2013-enquete-dans-les-quartiers-creatifs (17/06/2020)"
"Dépôt légal (DDL)";"http://blog.srdr.fr";"1 fois par an";"demandes externes";"follower Twitter / patrimoine";"non diffusées";"http://cbl-work.blogspot.fr (21/11/2019)"
"Dépôt légal (DDL)";"https://blog.univ-reunion.fr";"1 fois par an";"chaîne du livre";"non renseigné";"non diffusées";
"Dépôt légal (DDL)";"https://bnf.libguides.com";"2 fois par an";"mémoire institutionnelle";"BnF";"non diffusées";"http://bnf.libguides.com (08/03/2021)"
"Dépôt légal (DDL)";"https://bnf.libguides.com/actes_congres";"2 fois par an";"mémoire institutionnelle";"BnF";"non diffusées";"http://bnf.libguides.com/actes_congres (08/03/2021)"
"Dépôt légal (DDL)";"https://bnf.libguides.com/almanach_royal";"2 fois par an";"mémoire institutionnelle";"BnF";"non diffusées";"http://bnf.libguides.com/almanach_royal (08/03/2021)"
"Dépôt légal (DDL)";"https://bnf.libguides.com/annuaire_telephone";"2 fois par an";"mémoire institutionnelle";"BnF";"non diffusées";"http://bnf.libguides.com/annuaire_telephone (08/03/2021)"
"Dépôt légal (DDL)";"https://bnf.libguides.com/articles_en_ligne";"2 fois par an";"mémoire institutionnelle";"BnF";"non diffusées";"http://bnf.libguides.com/articles_en_ligne (08/03/2021)"
"Dépôt légal (DDL)";"https://bnf.libguides.com/artiste";"2 fois par an";"mémoire institutionnelle";"BnF";"non diffusées";"http://bnf.libguides.com/artiste (08/03/2021)"
"Dépôt légal (DDL)";"https://bnf.libguides.com/bibliographies_litterature_francaise";"2 fois par an";"mémoire institutionnelle";"BnF";"non diffusées";"http://bnf.libguides.com/bibliographies_litterature_francaise (08/03/2021)"
"Dépôt légal (DDL)";"https://bnf.libguides.com/biographies";"2 fois par an";"mémoire institutionnelle";"BnF";"non diffusées";"http://bnf.libguides.com/biographies (08/03/2021)"
"Dépôt légal (DDL)";"https://bnf.libguides.com/catalogue_histoire_de_france";"2 fois par an";"mémoire institutionnelle";"BnF";"non diffusées";"http://bnf.libguides.com/catalogue_histoire_de_france (08/03/2021)"
"Dépôt légal (DDL)";"https://bnf.libguides.com/catalogues_editeurs";"2 fois par an";"mémoire institutionnelle";"BnF";"non diffusées";"http://bnf.libguides.com/catalogues_editeurs (08/03/2021)"
"Dépôt légal (DDL)";"https://bnf.libguides.com/chercher_trouver";"2 fois par an";"mémoire institutionnelle";"BnF";"non diffusées";"http://bnf.libguides.com/chercher_trouver (08/03/2021)"
"Dépôt légal (DDL)";"https://bnf.libguides.com/critiques_films";"2 fois par an";"mémoire institutionnelle";"BnF";"non diffusées";"http://bnf.libguides.com/critiques_films (08/03/2021)"
"Dépôt légal (DDL)";"https://bnf.libguides.com/didot_bottin";"2 fois par an";"mémoire institutionnelle";"BnF";"non diffusées";"http://bnf.libguides.com/didot_bottin (08/03/2021)"
"Dépôt légal (DDL)";"https://bnf.libguides.com/documents_inedits_histoire_france";"2 fois par an";"mémoire institutionnelle";"BnF";"non diffusées";"http://bnf.libguides.com/documents_inedits_histoire_france (08/03/2021)"
"Dépôt légal (DDL)";"https://bnf.libguides.com/droit-films";"2 fois par an";"mémoire institutionnelle";"BnF";"non diffusées";"http://bnf.libguides.com/droit-films (08/03/2021)"
"Dépôt légal (DDL)";"https://bnf.libguides.com/DVD_Blu-ray";"2 fois par an";"mémoire institutionnelle";"BnF";"non diffusées";"http://bnf.libguides.com/DVD_Blu-ray (08/03/2021)"
"Dépôt légal (DDL)";"https://bnf.libguides.com/entreprise";"2 fois par an";"mémoire institutionnelle";"BnF";"non diffusées";"http://bnf.libguides.com/entreprise (08/03/2021)"
"Dépôt légal (DDL)";"https://bnf.libguides.com/films-en-ligne";"2 fois par an";"mémoire institutionnelle";"BnF";"non diffusées";"http://bnf.libguides.com/films-en-ligne (08/03/2021)"
"Dépôt légal (DDL)";"https://bnf.libguides.com/francophonie";"1 fois par an";"mémoire institutionnelle";"francophonie / bibliothèque nationale de France / BnF";"non diffusées";"http://guides.bnf.fr/francophonie (22/03/2013) / http://bnf.libguides.com/francophonie (11/03/2021)"
"Dépôt légal (DDL)";"https://bnf.libguides.com/genealogie";"2 fois par an";"mémoire institutionnelle";"BnF";"non diffusées";"http://bnf.libguides.com/genealogie (08/03/2021)"
"Dépôt légal (DDL)";"https://bnf.libguides.com/jeux-serieux";"2 fois par an";"mémoire institutionnelle";"BnF";"non diffusées";"http://bnf.libguides.com/jeux-serieux (08/03/2021)"
"Dépôt légal (DDL)";"https://bnf.libguides.com/jeux_video";"2 fois par an";"mémoire institutionnelle";"BnF";"non diffusées";"http://bnf.libguides.com/jeux_video (08/03/2021)"
"Dépôt légal (DDL)";"https://bnf.libguides.com/manuscrits";"2 fois par an";"mémoire institutionnelle";"BnF";"non diffusées";"http://bnf.libguides.com/manuscrits (08/03/2021)"
"Dépôt légal (DDL)";"https://bnf.libguides.com/panckoucke";"2 fois par an";"mémoire institutionnelle";"BnF";"non diffusées";"http://bnf.libguides.com/panckoucke (08/03/2021)"
"Dépôt légal (DDL)";"https://bnf.libguides.com/presse_francaise";"2 fois par an";"mémoire institutionnelle";"BnF";"non diffusées";"http://bnf.libguides.com/presse_francaise (08/03/2021)"
"Dépôt légal (DDL)";"https://bnf.libguides.com/recits_de_voyages";"2 fois par an";"mémoire institutionnelle";"BnF";"non diffusées";"http://bnf.libguides.com/recits_de_voyages (08/03/2021)"
"Dépôt légal (DDL)";"https://bnf.libguides.com/revues_education";"2 fois par an";"mémoire institutionnelle";"BnF";"non diffusées";"http://bnf.libguides.com/revues_education (08/03/2021)"
"Dépôt légal (DDL)";"https://bnf.libguides.com/signets_economie";"2 fois par an";"mémoire institutionnelle";"BnF";"non diffusées";"http://bnf.libguides.com/signets_economie (08/03/2021)"
"Dépôt légal (DDL)";"https://bnf.libguides.com/signets_prisme";"2 fois par an";"mémoire institutionnelle";"BnF";"non diffusées";"http://bnf.libguides.com/signets_prisme (08/03/2021)"
"Dépôt légal (DDL)";"https://bnf.libguides.com/societesendebats";"2 fois par an";"mémoire institutionnelle";"BnF";"non diffusées";"http://bnf.libguides.com/societesendebats (08/03/2021)"
"Dépôt légal (DDL)";"https://bnf.libguides.com/societes_savantes";"2 fois par an";"mémoire institutionnelle";"BnF";"non diffusées";"http://bnf.libguides.com/societes_savantes (08/03/2021)"
"Dépôt légal (DDL)";"https://bnf.libguides.com/theses_doctorat";"2 fois par an";"mémoire institutionnelle";"BnF";"non diffusées";"http://bnf.libguides.com/theses_doctorat (08/03/2021)"
"Dépôt légal (DDL)";"https://bnf.libguides.com/webdocumentaires";"2 fois par an";"mémoire institutionnelle";"BnF";"non diffusées";"http://bnf.libguides.com/webdocumentaires (08/03/2021)"
"Dépôt légal (DDL)";"https://bocal.cof.ens.fr";"1 fois par an";"demandes externes";"journal étudiant / École normale supérieure (ENS)";"non diffusées";
"Dépôt légal (DDL)";"http://boffredosebastien.blogspot.com";"1 fois par an";"demandes externes";"non renseigné";"non diffusées";
"Dépôt légal (DDL)";"https://bondue-raphael.pagesperso-orange.fr";"1 fois par an";"demandes externes";"urgence / APA ?";"non diffusées";"http://bondue-raphael.pagesperso-orange.fr. (18/07/2019)"
"Dépôt légal (DDL)";"https://books.apple.com/fr/author/leila-chellabi/id552976349";"1 fois par an";"demandes externes";"non renseigné";"non diffusées";"https://itunes.apple.com/fr/author/leila-chellabi/id552976349?mt=11 (17/02/2020)"
"Dépôt légal (DDL)";"https://books.apple.com/fr/book/explorer-le-congo-depuis-pointe/id869528177";"1 fois par an";"demandes externes";"non renseigné";"non diffusées";"https://itunes.apple.com/fr/book/explorer-le-congo-depuis-pointe/id869528177 (17/06/2020)"
"Dépôt légal (DDL)";"https://books.apple.com/fr/book/haut-et-clair/id1116620887";"1 fois par an";"demandes externes";"Leila Chellabi / urgence";"non diffusées";"https://itunes.apple.com/fr/book/haut-et-clair/id1116620887?mt=11 (17/06/2020)"
"Dépôt légal (DDL)";"https://books.apple.com/fr/book/le-maitre-en-incarnation-les/id929563494?ign-mpt=uo%3D4";"1 fois par an";"demandes externes";"Leïla Chellabi";"non diffusées";"https://itunes.apple.com/fr/book/le-maitre-en-incarnation-les/id929563494?mt=11&uo=4 (17/06/2020)"
