"Collecte";"URL de départ";"Fréquence";"Thème";"Mots clés";"Informations descriptives complémentaires";"Historique des URL"
"Vidéos (VIDEO)";"https://www.99.media/fr/";"1 fois par an";"société";"Films documentaires";"non diffusées";
"Vidéos (VIDEO)";"https://www.dailymotion.com/PartiSocialiste";"2 fois par an";"politique";"national / PS / ELE19";"non diffusées";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC04XEw4WzoXAbFm3FqURHgA";"2 fois par an";"éducation";"Université";"non diffusées";"https://www.youtube.com/user/ucergy (30/11/2019)"
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC05fxD8WuhrkdElxR2TlYsA";"2 fois par an";"société";"non renseigné";"non diffusées";"https://www.youtube.com/channel/UC05fxD8WuhrkdElxR2TlYsA/videos?disable_polymer=1 (01/07/2019)"
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC0BauDfxBIU-D0zrPfKXcHQ";"2 fois par an";"politique";"grand débat / Orange";"non diffusées";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC0efyK_-Athm8yhyjNSqndQ";"2 fois par an";"éducation";"linguistique";"non diffusées";"https://www.youtube.com/channel/UC0efyK_-Athm8yhyjNSqndQ (27/11/2018) / https://www.youtube.com/channel/UC0efyK_-Athm8yhyjNSqndQ/videos (27/11/2018)"
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC0ehWj8tGuQa7KhWuzwI5Vw";"2 fois par an";"musique";"Laurent Voulzy / chansons françaises";"non diffusées";"https://www.youtube.com/user/voulzyofficiel/featured (29/11/2019)"
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC0HxyEc_ojRJ1oJXS5K6oaA";"2 fois par an";"éducation";"philosophie politique / sciences humaines";"non diffusées";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC0JoDo2A6C8iKjcvaLO-Z3w";"2 fois par an";"cinéma";"non renseigné";"non diffusées";"https://www.youtube.com/channel/UC0JoDo2A6C8iKjcvaLO-Z3w/videos (30/11/2018)"
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC0NCbj8CxzeCGIF6sODJ-7A";"2 fois par an";"sciences";"mathématiques / informatique / physique / relations sciences/société";"non diffusées";"https://www.youtube.com/channel/UC0NCbj8CxzeCGIF6sODJ-7A/featured (27/11/2019)"
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC0oZq_-KmDTL92MC8Pl0wzg";"2 fois par an";"éducation";"Université";"non diffusées";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC0r7x54hv_m0v1oVkv4g1hQ";"2 fois par an";"militantisme";"Act up-Paris / santé publique / sida";"non diffusées";"http://www.youtube.com/user/ActUpParis/videos (22/12/2014) / https://www.youtube.com/user/ActUpParis/videos (25/06/2018) / https://www.youtube.com/user/ActUpParis (27/11/2019)"
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC0t9HSnAFStdSrlHs5K7raA";"2 fois par an";"musique";"Vevo France";"non diffusées";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC0W_9l6Uyj_8dt0WjAm1XYA";"2 fois par an";"littérature";"Mois de l'imaginaire / festival / science-fiction";"non diffusées";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC0Y9vEv67BYRhgbRwJGj35w";"2 fois par an";"administration";"administration";"non diffusées";"https://www.youtube.com/user/ministeredeladefense (28/11/2019)"
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC0yPCUmdMZIGtnxSnx5_ifA";"2 fois par an";"société";"esprit critique / politique";"non diffusées";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC0ZMotgmyVVYsBGvSqISmkw";"2 fois par an";"politique";"national / alliance jaune / élections européennes 2019";"non diffusées";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC1aPUE53I_wso6pPfYyRVKQ";"2 fois par an";"politique";"grand débat / Marmande";"non diffusées";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC1EacOJoqsKaYxaDomTCTEQ";"2 fois par an";"société";"économie / environnement";"non diffusées";"https://www.youtube.com/channel/UC1EacOJoqsKaYxaDomTCTEQ/videos (30/11/2018)"
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC1g4lZctFqTpZDrJEiw9Qug";"2 fois par an";"société";"droit / plagiat";"non diffusées";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC1ipKNAWcHhmcqKUEGg1RMg";"2 fois par an";"langues";"langues / apprentissage";"non diffusées";"https://www.youtube.com/watch?v=5ZuXIoaCNJI&list=UU1ipKNAWcHhmcqKUEGg1RMg (27/11/2018)"
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC1l7wYrva1qCH-wgqcHaaRg";"2 fois par an";"musique";"Musique électronique / David Guetta";"non diffusées";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC1ObaaFz4XHVPN2T5IFsU4w";"2 fois par an";"information";"presse hebdomadaire / L'Obs";"non diffusées";"https://www.youtube.com/user/nouvelobservateur (30/11/2019)"
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC1TiMsZDH5ebm43epegtn1w";"2 fois par an";"éducation";"université";"non diffusées";"https://www.youtube.com/user/UniversiteArtois/ (05/12/2018) / https://www.youtube.com/user/UniversiteArtois (30/11/2019)"
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC2bt55_J3pQCImOfjO17Q-w";"2 fois par an";"éducation";"sciences / esprit critique / philosophie";"non diffusées";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC2edQ0WvtZnYFg-o1WyNSpg";"2 fois par an";"éducation";"université";"non diffusées";"https://www.youtube.com/user/UnivTours (30/11/2019)"
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC2FEQEzsFmKXu8GlC_JXizw";"2 fois par an";"droit";"non renseigné";"non diffusées";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC2FR3CXLhzfqCfTDOLzS_3Q";"2 fois par an";"jeux vidéo";"non renseigné";"non diffusées";"https://www.youtube.com/channel/UC2FR3CXLhzfqCfTDOLzS_3Q/videos (30/11/2018)"
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC2i-BljAg1w_MMMA1JuFm7w";"2 fois par an";"information";"presse locale / la Provence";"non diffusées";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC2mE2qALqd_fmlRBXtUGJkQ";"2 fois par an";"cinéma";"Cahiers du cinéma (périodique)";"non diffusées";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC2PN7nk7vhNIbz0YIkoTULA";"2 fois par an";"musique";"reprise de chansons connues / Comité des reprises";"non diffusées";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC2-_u-QQ4_nS2cEuRUSsm8Q";"2 fois par an";"sciences";"médecine / histoire";"non diffusées";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC2-_u-QQ4_nS2cEuRUSsm8Q/about";"2 fois par an";"sciences";"non renseigné";"non diffusées";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC2UwQWRRwuQN0DPG4s976sg";"2 fois par an";"arts du spectacle";"Théâtre Massalia / jeunesse / théâtre";"non diffusées";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC2VQ04YOskCfgYz8vaL11Kg";"2 fois par an";"littérature";"Diacritik / revue";"non diffusées";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC2XIqez2q8sk2bd8YcAok5Q";"2 fois par an";"littérature";"le Mock / littérature française";"non diffusées";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC2zvQVSGJJFag-AC1hTMgKg";"2 fois par an";"arts du spectacle";"Compagnie des Skowiés / marionnettes";"non diffusées";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC32vOdZp-NN4eZZhJrUNR6w";"2 fois par an";"littérature";"Les boloss des belles-lettres / littérature";"non diffusées";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC34wbUh87r69h29h0d_Uj_g";"2 fois par an";"sciences";"Association étudiants / Institut Des sciences appliquées de Lyon";"non diffusées";"https://www.youtube.com/channel/UC34wbUh87r69h29h0d_Uj_g/featured (27/11/2019)"
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC38MST1QfDAypgrjjr6FPBw";"2 fois par an";"histoire";"Stéphane Bern / documentaire";"non diffusées";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC38MST1QfDAypgrjjr6FPBw/about";"2 fois par an";"histoire";"télévision / documentaires";"non diffusées";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC3BSLDP8DnptZUDTQCI0JBA";"2 fois par an";"littérature";"lecture / blogs / Audrey - le souffle des mots / booktubeuse";"non diffusées";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC3d5BBlRexqbsabSScbxWAg";"2 fois par an";"arts du spectacle";"Théâtres Parisiens Associés / théâtre / administration";"non diffusées";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC3gLc4GpTsOQOT4BPJvqqhQ";"2 fois par an";"société";"SOL / réfugiés";"non diffusées";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC3Ma4tRFxx85oZI_XKVTPwg";"2 fois par an";"politique";"national / LR / élections européennes 2019";"non diffusées";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC3MjJEp_-f5USb2c_bCt4Hg";"2 fois par an";"arts du spectacle";"CnacTV / Centre national des arts du cirque";"non diffusées";"https://www.youtube.com/user/CnacTV/feed (25/06/2018) / https://www.youtube.com/user/CnacTV (30/11/2019)"
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC3rbgmQApsfAhvQ5Oa0azsQ";"2 fois par an";"langues";"langues / langue des signes française";"non diffusées";"https://www.youtube.com/channel/UC3rbgmQApsfAhvQ5Oa0azsQ/videos?disable_polymer=1 (27/11/2018)"
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC3tDSxRqv6ZUAA5jAgULlhg";"2 fois par an";"société";"geeks / culture";"non diffusées";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC3Tr4hAYtgoUDI4ZVPq2H_A";"2 fois par an";"littérature";"Lili bouquine / lectures / booktubeuse";"non diffusées";"https://www.youtube.com/user/drawinthecity (28/11/2019)"
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC4BPfV0-504k6U23lBhpLNg";"2 fois par an";"littérature";"Et si on discutait ? / Justine / lectures / booktubeuse / société";"non diffusées";"https://www.youtube.com/user/FairyNeverland (28/11/2019)"
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC4Jrte_YtwWfANKNyzse5iA";"2 fois par an";"éducation";"histoire / société";"non diffusées";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC4PasDd25MXqlXBogBw9CAg";"2 fois par an";"sciences";"mathématiques / vulgarisation";"non diffusées";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC4R1IsRVKs_qlWKTm9pT82Q";"2 fois par an";"sciences";"Association";"non diffusées";"https://www.youtube.com/channel/UC4R1IsRVKs_qlWKTm9pT82Q/about (27/11/2019)"
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC4sAejlkQo-wcVZBFQdfNPA";"2 fois par an";"littérature";"Gallimard / éditeurs";"non diffusées";"https://www.youtube.com/user/EdGallimard (30/11/2019)"
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC-4t_pSIeSY-dPSmYEvxi8Q";"2 fois par an";"art";"Fondation Cartier pour l'art contemporain";"non diffusées";"http://www.youtube.com/user/fondationcartier (05/01/2015) / https://www.youtube.com/user/fondationcartier (30/11/2019)"
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC4wIrWebH5ljiEnYOXMYiZg";"2 fois par an";"culture";"Versailles / grande guerre sur le web / château / mobilisation / patrimoine / arts";"non diffusées";"https://www.youtube.com/chateauversailles (28/06/2019)"
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC50--js8AU52m4w89OBSn7w";"2 fois par an";"éducation";"Université";"non diffusées";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC_56vSO35nctESDan8agevg";"2 fois par an";"éducation";"société / esprit critique";"non diffusées";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC5Ax9Upv5GZ892TPFCFjFYQ";"2 fois par an";"sciences et techniques";"Techniques de l'ingénieur";"non diffusées";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC5eOLQO5VUEFJukNg9cl5jg";"2 fois par an";"éducation";"histoire / géographie";"non diffusées";"https://www.youtube.com/user/histoirebreve/videos (27/11/2018) / https://www.youtube.com/user/histoirebreve (30/11/2019)"
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC5I5433oyNEr3ztI5WRUEyg";"2 fois par an";"littérature";"Bandes dessinées Cours de dessin";"non diffusées";"https://www.youtube.com/user/christophedelvalle/featured (28/11/2019)"
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC5Kc1H1njIiAOie5ki3iSwA";"2 fois par an";"littérature";"IlestBienCeLivre / lectures / thriller / roman noir";"non diffusées";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC5Twj1Axp_-9HLsZ5o_cEQQ";"2 fois par an";"éducation";"Doc Seven";"non diffusées";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC5uIjp4uhsrCiBMhpN756KA";"2 fois par an";"musique";"Electro / labels / Roche Musique";"non diffusées";"https://www.youtube.com/user/RocheMusiqueTube/videos (28/11/2019)"
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC5wpkffQSa3_jZqCGQagypg";"2 fois par an";"cinéma";"Mashup (vidéo)";"non diffusées";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC5X4e8ScZI2AFd_vkjSoyoQ";"2 fois par an";"sciences";"astronomie / vulgarisation";"non diffusées";"https://www.youtube.com/channel/UC5X4e8ScZI2AFd_vkjSoyoQ/videos (27/11/2019)"
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC-69vhXlCa3XHbF8JHCQHfg";"2 fois par an";"musique";"Aya Nakamura Musiques urbaines";"non diffusées";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC6fwUQWD6-8BXhzGBlTFHYA";"2 fois par an";"arts du spectacle";"La Chaine Théâtres";"non diffusées";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC6KkYsAZ4vHfgvQ5knuWUOw";"2 fois par an";"politique";"national / DUT / EDE / élections européennes 2019";"non diffusées";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC6rDjBLThFhKsv9DtoDw7Yg";"2 fois par an";"sciences et techniques";"Conservatoire des arts et métiers / Formation pour adultes / Musée";"non diffusées";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC6tThdaeY951YFJC_UDwRRQ";"2 fois par an";"littérature";"Maison de la culture du Japon à Paris / Japon / Japonismes2018 / culture";"non diffusées";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC6XrKi4cwk7F81-Glg477Qw";"2 fois par an";"littérature";"Cotte, Arnaud de la / création littéraire / journal vidéo";"non diffusées";"https://www.youtube.com/user/arnauddelaCotte (30/11/2019)"
