"Collecte";"URL de départ";"Fréquence";"Thème";"Mots clés";"Informations descriptives complémentaires";"Historique des URL"
"Audiovisuel (AUD)";"https://apprendre-le-cinema.fr";"1 fois par an";"cinéma et audiovisuel";"non renseigné";"non diffusées";"http://www.apprendre-le-cinema.fr (07/02/2019) / http://apprendre-le-cinema.fr (10/02/2020)"
"Audiovisuel (AUD)";"https://apps.apple.com/fr/genre/ios/id36";"1 fois par mois";"filières du multimédia";"applications mobiles";"non diffusées";"http://www.apple.com/fr/iphone/from-the-app-store/ (10/04/2014) / http://www.apple.com/fr/iphone/ (02/04/2016) / https://itunes.apple.com/fr/genre/ios/id36?mt=8 (01/03/2020)"
"Audiovisuel (AUD)";"https://appsupport.disney.com/hc/fr-fr/sections/360000124043";"1 fois par an";"filières du multimédia";"éditeur jeu vidéo";"non diffusées";"http://www.disney.fr/disneyinteractivestudios/ (14/05/2016) / https://infinity.disney.com/fr (19/03/2017) / https://help.disney.com/fr/Disney-Infinity (01/03/2019)"
"Audiovisuel (AUD)";"https://appworld.blackberry.com/webstore/?lang=fr";"1 fois par an";"filières du multimédia";"applications mobiles";"non diffusées";"http://fr.blackberry.com/services/appworld/ (10/04/2014) / http://appworld.blackberry.com/webstore/?lang=fr (17/01/2019)"
"Audiovisuel (AUD)";"http://apresvaran.org";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Anciens élèves / Associations / Films documentaires / Ateliers Varan";"non diffusées";
"Audiovisuel (AUD)";"https://archeologie.culture.fr/archeo-sous-marine/fr";"1 fois par mois";"pédagogie";"exposition virtuelle";"non diffusées";
"Audiovisuel (AUD)";"https://archeologie.culture.fr/babylone/fr";"1 fois par mois";"pédagogie";"exposition virtuelle";"non diffusées";
"Audiovisuel (AUD)";"https://archeologie.culture.fr/bosra/fr";"1 fois par mois";"pédagogie";"exposition virtuelle";"non diffusées";
"Audiovisuel (AUD)";"http://archeologie.culture.fr/chauvet/fr";"1 fois par an";"communication institutionnelle et associative";"exposition virtuelle";"non diffusées";
"Audiovisuel (AUD)";"http://archeologie.culture.fr/crac-chevaliers/fr";"1 fois par an";"communication institutionnelle et associative";"exposition virtuelle";"non diffusées";"http://archeologie.culture.fr/crac-chevaliers/ (01/03/2019)"
"Audiovisuel (AUD)";"https://archeologie.culture.fr/epaves-corsaires/fr";"1 fois par mois";"pédagogie";"exposition virtuelle";"non diffusées";
"Audiovisuel (AUD)";"https://archeologie.culture.fr/etiolles/fr";"1 fois par mois";"pédagogie";"exposition virtuelle";"non diffusées";
"Audiovisuel (AUD)";"https://archeologie.culture.fr/fr";"1 fois par an";"communication institutionnelle et associative";"archéologie / pédagogie / exposition virtuelle";"non diffusées";"http://archeologie.culture.fr (01/03/2019) / http://archeologie.culture.fr/fr (31/07/2020)"
"Audiovisuel (AUD)";"https://archeologie.culture.fr/gaulois-ardennes/fr";"1 fois par mois";"pédagogie";"exposition virtuelle";"non diffusées";
"Audiovisuel (AUD)";"https://archeologie.culture.fr/jacques-morgan/fr";"1 fois par mois";"pédagogie";"exposition virtuelle";"non diffusées";
"Audiovisuel (AUD)";"https://archeologie.culture.fr/khorsabad/fr";"1 fois par mois";"pédagogie";"exposition virtuelle";"non diffusées";
"Audiovisuel (AUD)";"https://archeologie.culture.fr/larsa/fr";"1 fois par mois";"pédagogie";"exposition virtuelle";"non diffusées";
"Audiovisuel (AUD)";"https://archeologie.culture.fr/lascaux/fr";"1 fois par mois";"pédagogie";"exposition virtuelle";"non diffusées";
"Audiovisuel (AUD)";"https://archeologie.culture.fr/lattara/fr";"1 fois par mois";"pédagogie";"exposition virtuelle";"non diffusées";
"Audiovisuel (AUD)";"https://archeologie.culture.fr/mari/fr";"1 fois par mois";"pédagogie";"exposition virtuelle";"non diffusées";
"Audiovisuel (AUD)";"http://archeologie.culture.fr/mosquee-omeyyades/fr";"1 fois par an";"communication institutionnelle et associative";"exposition virtuelle";"non diffusées";"http://archeologie.culture.fr/mosquee-omeyyades/ (01/03/2019)"
"Audiovisuel (AUD)";"https://archeologie.culture.fr/nimrud/fr";"1 fois par mois";"pédagogie";"exposition virtuelle";"non diffusées";
"Audiovisuel (AUD)";"https://archeologie.culture.fr/orient-cuneiforme/fr";"1 fois par mois";"pédagogie";"exposition virtuelle";"non diffusées";
"Audiovisuel (AUD)";"http://archeologie.culture.fr/palmyre/fr";"1 fois par an";"communication institutionnelle et associative";"exposition virtuelle";"non diffusées";"http://archeologie.culture.fr/palmyre/ (01/03/2019)"
"Audiovisuel (AUD)";"https://archeologie.culture.fr//palmyre/fr/fonds-collart";"1 fois par mois";"pédagogie";"exposition virtuelle";"non diffusées";
"Audiovisuel (AUD)";"https://archeologie.culture.fr/saint-denis/fr";"1 fois par mois";"pédagogie";"exposition virtuelle";"non diffusées";"http://www.saint-denis.culture.fr/fr/index.html (10/06/2020)"
"Audiovisuel (AUD)";"https://archeologie.culture.fr/sources-archeologie/fr";"1 fois par mois";"pédagogie";"exposition virtuelle";"non diffusées";
"Audiovisuel (AUD)";"https://archeologie.culture.fr/tell-feres/fr";"1 fois par mois";"pédagogie";"exposition virtuelle";"non diffusées";
"Audiovisuel (AUD)";"https://archeologie.culture.fr/villa/fr";"1 fois par an";"communication institutionnelle et associative";"exposition virtuelle";"non diffusées";"http://www.villa.culture.fr (01/03/2019) / http://archeologie.culture.fr/villa/ (10/02/2020)"
"Audiovisuel (AUD)";"http://archive.org/details/movies/";"1 fois par an";"distribution de contenus";"Archives audiovisuelles / Archives cinématographiques / film d'entreprise / film d'animation / film documentaire / jeu vidéo";"non diffusées";"http://archive.org/details/movies (06/11/2014)"
"Audiovisuel (AUD)";"http://archivescinereel.bpi.fr";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Films documentaires / festival de cinéma / cinéma du réel";"non diffusées";
"Audiovisuel (AUD)";"http://archives-films-paca.net";"1 fois par an";"filières du cinéma et de l'audiovisuel";"cinémathèque / archives / patrimoine régional / PACA";"non diffusées";
"Audiovisuel (AUD)";"http://archives.gouvernement.fr";"1 fois par an";"communication institutionnelle et associative";"France / Premier ministre / France / Service d'information du Gouvernement / Gouvernement (science politique)";"non diffusées";
"Audiovisuel (AUD)";"http://archives.rezo.net";"1 fois par an";"art et littérature numériques";"non renseigné";"non diffusées";
"Audiovisuel (AUD)";"https://arrimageasso.wordpress.com";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Festival / Cinéma documentaire / Géographie";"non diffusées";"http://arrimageasso.wordpress.com (23/05/2017)"
"Audiovisuel (AUD)";"https://arsud-regionsud.com";"1 fois par an";"musique et son";"non renseigné";"non diffusées";"http://www.arcade-paca.com (09/06/2020)"
"Audiovisuel (AUD)";"http://art-action.org";"1 fois par an";"filières du cinéma et de l'audiovisuel";"non renseigné";"non diffusées";
"Audiovisuel (AUD)";"https://artalapage.com";"1 fois par an";"filières du multimédia";"déposant";"non diffusées";"http://www.artalapage.com (25/02/2017)"
"Audiovisuel (AUD)";"https://artilect.fr";"1 fois par an";"communication institutionnelle et associative";"Arts numériques";"non diffusées";"http://artilect.fr (17/01/2019)"
"Audiovisuel (AUD)";"https://artistochamps.jimdofree.com";"1 fois par an";"filières de la musique et de l'édition phonographique";"Festival musiques actuelles Le Voide Maine-et-Loire Pays-de-Loire juillet";"non diffusées";"http://www.artistochamps.com (05/03/2020)"
"Audiovisuel (AUD)";"http://artlibre.org";"1 fois par an";"filières du cinéma et de l'audiovisuel";"non renseigné";"non diffusées";
"Audiovisuel (AUD)";"http://artoffailure.free.fr";"1 fois par an";"communication institutionnelle et associative";"art numerique / Art of failure";"non diffusées";
"Audiovisuel (AUD)";"http://artoistv.univ-artois.fr";"2 fois par an";"pédagogie";"Télévision par internet/ / Université d'Artois/";"non diffusées";"http://webtv.univ-artois.fr (26/08/2016)"
"Audiovisuel (AUD)";"https://artsandculture.google.com";"1 fois par an";"*non classé";"non renseigné";"non diffusées";"http://www.googleartproject.com (20/02/2019)"
"Audiovisuel (AUD)";"https://artsandculture.google.com/exhibit/de-la-gare-au-mus%C3%A9e-d-orsay-r%C3%A9nov%C3%A9/ARK7SK5T?hl=fr";"1 fois par mois";"pédagogie";"exposition virtuelle / Musée d'Orsay";"non diffusées";
"Audiovisuel (AUD)";"https://artsandculture.google.com/search/exhibit?p=rmn-grand-palais&hl=fr";"1 fois par mois";"pédagogie";"exposition virtuelle";"non diffusées";
"Audiovisuel (AUD)";"http://art.teleportacia.org/exhibition/GRAVITY/";"1 fois par an";"art et littérature numériques";"arts interactif";"non diffusées";
"Audiovisuel (AUD)";"http://ascdistribution.com";"1 fois par an";"filières du cinéma et de l'audiovisuel";"non renseigné";"non diffusées";"http://www.ascdistribution.com (07/02/2019)"
"Audiovisuel (AUD)";"https://asnieres-sur-seine.fr";"2 fois par an";"communication institutionnelle et associative";"Asnières-sur-Seine (Hauts-de-Seine) / communes";"non diffusées";"http://www.asnieres-sur-seine.fr/audiovisuel/Les-reportages (10/02/2015) / http://www.asnieres-sur-seine.fr (12/02/2019) / http://asnieres-sur-seine.fr (10/02/2020)"
"Audiovisuel (AUD)";"https://assassinscreed.ubisoft.com/fr-fr/movie/";"1 fois par an";"cinéma et audiovisuel";"non renseigné";"non diffusées";"http://assassinscreed.ubi.com/fr-fr/movie/ (07/02/2019) / http://assassinscreed.ubisoft.com/fr-fr/movie/ (10/04/2019)"
"Audiovisuel (AUD)";"https://assassinscreed.ubisoft.com/game/fr-fr/home";"1 fois par an";"filières du multimédia";"site de jeu";"non diffusées";"http://assassinscreed.fr.ubi.com (25/02/2017) / http://assassinscreed.ubisoft.com/fr-fr/home/ (17/01/2019) / https://assassinscreed.ubisoft.com/fr-fr/home/ (01/03/2019)"
"Audiovisuel (AUD)";"http://assoseptiemesens.free.fr";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Nottetempo films / audiovisuel / Production et réalisation";"non diffusées";
"Audiovisuel (AUD)";"https://astarti.pagesperso-orange.fr";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Klonaris/Thomadaki (Duo artistique)";"non diffusées";"http://astarti.pagesperso-orange.fr (10/02/2020)"
"Audiovisuel (AUD)";"http://atalante-cinema.org";"2 fois par an";"filières du cinéma et de l'audiovisuel";"non renseigné";"non diffusées";
"Audiovisuel (AUD)";"http://atelier-de-marcel-hanoun.com";"1 fois par an";"cinéma et audiovisuel";"Hanoun, Marcel (1929-2012)";"non diffusées";
"Audiovisuel (AUD)";"http://atelier-ludwigsburg-paris.de";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Producteurs de cinéma / Distribution des films / Formation professionnelle";"non diffusées";
"Audiovisuel (AUD)";"https://atelierslardux.wordpress.com";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Ateliers lardux / Éducation à l'image / Animation (cinéma)";"non diffusées";"http://atelierslardux.wordpress.com (17/01/2019)"
"Audiovisuel (AUD)";"http://ateliers.vagabonds.free.fr";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Ateliers vagabonds / Éducation à l'image / Animation (cinéma)";"non diffusées";
"Audiovisuel (AUD)";"https://atmospheresvideo.wordpress.com";"1 fois par an";"filières du cinéma et de l'audiovisuel";"non renseigné";"non diffusées";"http://www.atmospheresvideo.com (23/04/2016)"
"Audiovisuel (AUD)";"https://aubagne-filmfest.fr/fr/";"2 fois par an";"filières du cinéma et de l'audiovisuel";"festival / scénaristes / février / avril";"non diffusées";"http://www.cineaubagne.fr (12/03/2013) / http://aubagne-filmfest.fr (17/01/2019) / https://aubagne-filmfest.fr (08/02/2019)"
"Audiovisuel (AUD)";"https://audiovisuel.ird.fr";"1 fois par an";"pédagogie";"non renseigné";"non diffusées";"http://www.audiovisuel.ird.fr (17/02/2020)"
"Audiovisuel (AUD)";"http://augustragone.blogspot.com";"1 fois par an";"cinéma et audiovisuel";"non renseigné";"non diffusées";"http://augustragone.blogspot.com (07/05/2012) / http://augustragone.blogspot.fr (04/12/2019)"
"Audiovisuel (AUD)";"http://autochenille-production.com/fr/home/";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Autochenille production / audiovisuel / production et réalisation / Animation (cinéma)";"non diffusées";"http://www.autochenille-production.com/fr/index.html (06/05/2019)"
"Audiovisuel (AUD)";"http://autrecampagne.blogs.liberation.fr";"1 fois par an";"art et littérature numériques";"L'autre campagne / Thomas Lacoste, Thomas";"non diffusées";
"Audiovisuel (AUD)";"http://babiloff.free.fr";"1 fois par an";"cinéma et audiovisuel";"non renseigné";"non diffusées";
"Audiovisuel (AUD)";"http://babiole.net";"1 fois par an";"art et littérature numériques";"art numérique";"non diffusées";
"Audiovisuel (AUD)";"http://backtothemovieposters.blogspot.com";"1 fois par an";"cinéma et audiovisuel";"Affiches de cinéma";"non diffusées";"http://backtothemovieposters.blogspot.fr (12/02/2019)"
"Audiovisuel (AUD)";"http://bamboogodsandbionicboys.blogspot.com";"1 fois par an";"cinéma et audiovisuel";"Cinéma bis / Vidéocassettes / Philippines";"non diffusées";"http://bamboogodsandbionicboys.blogspot.com.au (19/09/2012) / http://bamboogodsandbionicboys.blogspot.fr (12/02/2019)"
"Audiovisuel (AUD)";"https://bandcamp.com/#discover";"1 fois par an";"filières de la musique et de l'édition phonographique";"Label / Financement participatif / crowdsourcing";"non diffusées";"http://bandcamp.com (30/08/2012) / http://bandcamp.com/discover (30/08/2012) / http://bandcamp.com/discover/ (23/09/2014) / http://www.bandcamp.com/discover/ (17/01/2019) / https://www.bandcamp.com/discover/ (28/04/2019)"
"Audiovisuel (AUD)";"http://banditsproduction.com";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Bandits Production / audiovisuel / Production et réalisation";"non diffusées";
"Audiovisuel (AUD)";"http://barakaproductions.com";"1 fois par an";"filières du cinéma et de l'audiovisuel";"Baraka productions / audiovisuel / Production et réalisation";"non diffusées";
"Audiovisuel (AUD)";"http://bbernard.canalblog.com";"1 fois par an";"art et littérature numériques";"Baissat, Bernard (1943-....) / Pacifisme";"non diffusées";
"Audiovisuel (AUD)";"http://bcc.stdin.fr/LaCarteOuLeTerritoire/";"2 fois par an";"art et littérature numériques";"exposition virtuelle";"non diffusées";
