"Collecte";"URL de départ";"Fréquence";"Thème";"Mots clés";"Informations descriptives complémentaires";"Historique des URL"
"Sciences et techniques (SCT)";"http://avicenn.fr/wakka.php?wiki=PagePrincipale";"1 fois par jour";"ingénierie";"Association de veille et d'information civique sur les enjeux des nanosciences et des nanotechnologies / nanoscience / nanotechnologie";;"http://avicenn.fr (21/07/2017)"
"Sciences et techniques (SCT)";"http://bergerie-villarceaux.org";"1 fois par an";"agronomie";"Fondation Charles Léopold Mayer / association / Centre d'Écodéveloppement de Villarceaux (CEV) / bergerie de Villarceaux / agriculture durable";;
"Sciences et techniques (SCT)";"http://billaut.typepad.com";"1 fois par an";"informatique";"Billaut, Jean-Michel / blogs / informatique";"blog de Jean-Michel Billaut spécialiste des nouvelles technologies";
"Sciences et techniques (SCT)";"http://blog.deluxe.fr";"1 fois par an";"gastronomie";"blog/cuisine / Cuisine/recettes";"le site n'a pas évolué mais reste intéressant";"http://blog.deluxe.fr/la-bibliotheque-du-dredi/la-bonne-cuisine.html (02/05/2013)"
"Sciences et techniques (SCT)";"http://blog.idphys.fr";"1 fois par an";"physique";"blog/physique / Revue ""Pour la science""";"Blog de Jean-Michel Courty et Edouard Kierlik professeurs de physique à l’Université Pierre et Marie Curie  site très bien pris très complet  renvoie à des articles scientifiques intégrales Renvoie au site ""Pour la science"" en ligne 2267-490x, Propose des textes ""intégrales"" des liens avec les réseaux sociaux tels que twitter, facebook";
"Sciences et techniques (SCT)";"http://blogs.ionis-group.com/epita/";"1 fois par an";"informatique";"EPITA / blogs / informatique";"Blog de l'EPITA : école d'informatique et des techniques de l'information";
"Sciences et techniques (SCT)";"http://bnf.libguides.com/developpementdurable";"1 fois par mois";"sciences de l'environnement";"développement durable / COP21";"Portail Développement durable de la BnF";"http://guides.bnf.fr/developpementdurable (22/03/2013)"
"Sciences et techniques (SCT)";"http://carfree.fr";"1 fois par an";"sciences de l'environnement";"Transports alternatifs à la voiture individuelle / bicyclettes / pistes cyclables";"collectif/réseau anti-voitures - site informatif et militant sur les transports alternatifs à la voiture individuelle Devise : ""La vie sans voiture(s)""";"http://carfree.free.fr (20/04/2015)"
"Sciences et techniques (SCT)";"http://cbnbp.mnhn.fr/cbnbp/";"1 fois par an";"sciences de la vie";"botanique / bassin parisien / biodiversité";"Conservatoire botanique national du bassin Parisien";"http://cbnbp.mnhn.fr/cbnbp/ (03/09/2013) / http://cbnbp.mnhn.fr (06/04/2016)"
"Sciences et techniques (SCT)";"http://cdsarc.u-strasbg.fr";"1 fois par an";"astronomie";"presse et revue / Association française d'observateurs d'étoiles variables (AFOEV)";"[Bulletin]   / [Association française d'observateurs d'étoiles variables] 0153-9949";
"Sciences et techniques (SCT)";"http://cdsweb.u-strasbg.fr";"1 fois par an";"astronomie";;;
"Sciences et techniques (SCT)";"http://cedricvillani.org";"1 fois par an";"mathématiques";"Villani, Cédric / blogs / mathématiques / ISSN";"Site de Cédric Villani. Mathématicien, a reçu la médaille Fields en 2010.";
"Sciences et techniques (SCT)";"http://ceebios.com";"1 fois par an";"ingénierie";"Centre européen d'excellence en biomimétisme de Senlis / bionique";;
"Sciences et techniques (SCT)";"http://cesp.inserm.fr";"1 fois par an";"santé";"épidémiologie";;
"Sciences et techniques (SCT)";"http://cfiaexpo.com";"1 fois par an";"agronomie";"Carrefour des fournisseurs de l'industrie agroalimentaire (CFIA) / programmes et évènements / agroalimentaire";;"http://www.cfiaexpo.com (05/04/2017)"
"Sciences et techniques (SCT)";"http://chefsimon.lemonde.fr";"1 fois par an";"gastronomie";"blog / recettes de cuisine / Simon, Bertrand";"Blog du chef Simon héberge par  journal le Monde A voir sur le parcours Web gourmand";
"Sciences et techniques (SCT)";"http://chimie.unistra.fr";"1 fois par an";"chimie";"Chimie--étude et enseignement / université de Strasbourg";"la Faculté de Chimie a pour missions fondamentales, la formation des hommes ainsi que l’élaboration et la diffusion des connaissances, le développement de la Recherche Fondamentale et Appliquée dans le domaine de la Chimie sans lesquelles ses missions d’enseignement ne pourraient être remplies.";
"Sciences et techniques (SCT)";"http://claudebernard2013.univ-lyon1.fr";"1 fois par jour";"sciences--histoire";"Médecine - Histoire / Bernard, Claude (1813-1878)";"Site dédié au bicentenaire de la naissance de Claude Bernard";
"Sciences et techniques (SCT)";"http://clown-hopital.com";"1 fois par jour";"santé";"Rire -- Emploi en thérapeutique / Clowns / association";"« Clowns Z’hôpitaux » est une action solidaire en direction d’adultes et d’enfants en souffrance (maladie, enfermement, exclusion)";
"Sciences et techniques (SCT)";"http://clystere.pagesperso-orange.fr";"1 fois par an";"sciences--histoire";"histoire de la médecine / matériel médical - histoire";"Revue Clystère sur l'histoire de la santé et les objets médicaux anciens - Histoire de la santé";
"Sciences et techniques (SCT)";"http://cnum.cnam.fr";"1 fois par an";"sciences--histoire";"conservatoire national des arts et métiers / sciences - histoire";"Une bibliothèque numérique consacrée à l'histoire des sciences et des techniques, constituée à partir du fonds ancien de la bibliothèque du CNAM.";
"Sciences et techniques (SCT)";"http://collecteweb.bnf.fr";"1 fois par an";"paléontologie";"fossiles";;
"Sciences et techniques (SCT)";"http://competitivite.gouv.fr";"1 fois par an";"ingénierie";"pôle de compétitivité";"Le pôle de compétitivité rassemble sur un territoire donné, des entreprises, des laboratoires de recherche et des établissements de formation pour développer des synergies et des coopérations.";
"Sciences et techniques (SCT)";"http://cop22.ma/fr";"1 fois par an";"sciences de l'environnement";"climat - changement / COP22 / ONU";"COP 22, novembre 2016 au Maroc";
"Sciences et techniques (SCT)";"http://cordier2.free.fr";"1 fois par an";"physique";"blog";"récits de voyage par un professeur de physique site web personnel site consacré exclusivement à des photographies";
"Sciences et techniques (SCT)";"http://corporate.arcelormittal.com";"1 fois par an";"ingénierie";"Arcelor Mittal";;"http://www.arcelormittal.com (12/07/2012) / http://www.arcelormittal.com/corp/ (26/08/2014) / http://www.arcelormittal.com (26/03/2015)"
"Sciences et techniques (SCT)";"http://crudivegan.com";"1 fois par an";"gastronomie";"Aliments crus";;
"Sciences et techniques (SCT)";"http://culturemath.ens.fr";"1 fois par an";"mathématiques";"mathématiques enseignement";"CultureMATH est un des sites experts dédiés à l'enrichissement de la formation disciplinaire des enseignants du secondaire.";
"Sciences et techniques (SCT)";"http://decouvriretdeguster.blogspot.fr";"1 fois par an";"gastronomie";"blog/cuisine";;
"Sciences et techniques (SCT)";"http://developpementdurable.revues.org";"1 fois par an";"sciences de l'environnement";"droit / politique / sociologie / économie / ISSN 1772-9971";"Revue développement durable";
"Sciences et techniques (SCT)";"http://discov-her.com/fr/";"1 fois par jour";"sciences--généralités";"Femmes dans les sciences";;"http://discov-her.com/fr (30/04/2014)"
"Sciences et techniques (SCT)";"http://dumdum-cultivateur.blogspot.fr";"1 fois par an";"agronomie";"Dumery, Rémi / blogs / agriculture / agriculteurs";;
"Sciences et techniques (SCT)";"http://earthhour.fr";"1 fois par an";"sciences de l'environnement";"développement durable / changement climatique / Tour Eiffel";"Cette année, Earth Hour – le plus grand événement de mobilisation internationale pour la planète organisé depuis 2007 par le WWF – mettra l’accent sur la lutte contre le changement climatique.";"https://earthhour.paris (21/03/2016)"
"Sciences et techniques (SCT)";"http://eco3e.eu";"1 fois par an";"ingénierie";"entreprise / guide écoconception des éco-organismes DEEE / écoconception / déchets électroniques";"Déchets des équipements électriques et électroniques (DEEE)";
"Sciences et techniques (SCT)";"http://ecoentreprises-france.fr";"1 fois par jour";"ingénierie";"association professionnelles / éco-industries / éco-produits / techniques de l'environnement";;
"Sciences et techniques (SCT)";"http://ecologie.nature.free.fr";"1 fois par an";"sciences de l'environnement";"extinction des espèces / zoologie / OGM / pesticides / agrocarburants";"site informatif et militant sur l'environnement- écologie - nature";
"Sciences et techniques (SCT)";"http://edytem.univ-savoie.fr";"1 fois par an";"sciences de la terre";"karst / spéléologie";"Un laboratoire créé en 2003 avec pour objet de créer une communauté de recherche interdisciplinaire sur les problématiques médiales et territoriales de montagne. Centre de ressources Karst du laboratoire EDYTEM, Université de Savoie";"http://edytem.univ-savoie.fr/centre-de-ressources-karst (02/05/2013) / http://edytem.univ-savoie.fr/centre-de-ressources-karst/ (07/03/2016) / http://edytem.univ-savoie.fr/vitrine-scientifique/Centre-de-ressources-karst (15/04/2016) / http://edytem.univ-savoie.fr/ressources-documentaires-279/Centre-de-ressources-karst/ (25/10/2016)"
"Sciences et techniques (SCT)";"http://effetsdeterre.fr";"1 fois par jour";"sciences de la terre";"Delbecq, Denis / blog / climat - changement";"Les carnets de Denis Delbecq, journaliste, ancien rédacteur en chef-adjoint à Libération et fondateur des pages Terre du quotidien.";
"Sciences et techniques (SCT)";"http://eljjdx.canalblog.com";"1 fois par an";"mathématiques";"blogs";"Blog d'un professeur de mathématiques.";
"Sciences et techniques (SCT)";"http://energaia.fr";"1 fois par an";"ingénierie";"Energaïa / programme et évènements / énergies renouvelables";"Salon international des énergies renouvelables.";"http://www.energaia-expo.com (26/04/2016)"
"Sciences et techniques (SCT)";"http://energie-developpement.blogspot.fr";"1 fois par an";"ingénierie";"blogs / énergie / transition énergétique";;
"Sciences et techniques (SCT)";"http://energies-renouvelables.org";"1 fois par an";"sciences de l'environnement";"énergies renouvelables";"Observ'ER = Observatoire des énergies renouvelables.  Observ’ER informe et promeut le développement des énergies propres et favorise des initiatives destinées à accroître le rôle des énergies renouvelables dans l’économie et la société.";
"Sciences et techniques (SCT)";"http://eost.unistra.fr";"1 fois par an";"sciences de la terre";"Université de Strasbourg / sciences de la terre -- étude et enseignement";"L'École et observatoire des sciences de la terre (EOST) assure des missions d’enseignement, de recherche, d’observation et de diffusion des connaissances en sciences de la Terre. Elle est placée sous la tutelle de l’Université de Strasbourg et du CNRS.";"http://astro.u-strasbg.fr (05/04/2012) / http://astro.unistra.fr (13/06/2012) / http://eost.u-strasbg.fr (03/04/2013)"
"Sciences et techniques (SCT)";"http://espace-temps.blogs.nouvelobs.com";"1 fois par an";"astronomie";"Blogs";;
"Sciences et techniques (SCT)";"http://europia.org";"1 fois par an";"sciences--généralités";;"International journal of design sciences & technology   / editor-in-chief Reza Beheshti, Khaldoun Zreik] eng	1630-7267";
"Sciences et techniques (SCT)";"http://f2s-asso.org";"1 fois par an";"sciences--généralités";"Fédération française de sociétés scientifiques";"Groupement de sociétés scientifiques et techniques pour promouvoir l'image des sciences et techniques et leurs métiers associés";
"Sciences et techniques (SCT)";"http://fabien.besnard.pagesperso-orange.fr";"1 fois par an";"mathématiques";"Besnard, Fabien / blogs / mathématiques / physique";"Blog de Fabien Besnard enseignant-chercheur en mathématiques.";"http://math-et-physique.over-blog.com (21/03/2015) / http://www.fabienbesnard.fr (06/04/2017)"
"Sciences et techniques (SCT)";"http://fabrice-nicolino.com";"1 fois par an";"sciences de l'environnement";"Nicolino, Fabrice / blog / écologie / biocarburants";"Planète sans visa Blog de Fabrice Nicolino, journaliste spécialiste d'environnement";"http://fabrice-nicolino.com/index.php (11/03/2016)"
"Sciences et techniques (SCT)";"http://fcorpet.free.fr/Denis/";"1 fois par an";"santé";"éducation nutritionnelle / diététique - cours et enseignement / vétérinaire - cours et enseignement / urgent";"cours du professeur Corpet sur l'alimentation  et santé et des cours vétérinaires";"http://fcorpet.free.fr/Denis/ (21/04/2015) / http://fcorpet.free.fr (05/05/2015)"
"Sciences et techniques (SCT)";"http://federation-eaf.org";"1 fois par an";"ingénierie";"Fédération Electricité Autonome Française / associations professionnelles / électricité production";"Fédération EAF – Electricité Autonome Française représente et défend les producteurs indépendants d’électricité.";
"Sciences et techniques (SCT)";"http://federec.com";"1 fois par jour";"ingénierie";"Fédération des entreprises du recyclage / associations professionnelles / déchets valorisation / déchets recyclage";"Fédération des entreprises du recyclage (FEDEREC)";"http://www.federec.org (24/07/2017)"
"Sciences et techniques (SCT)";"http://fee.asso.fr";"1 fois par an";"ingénierie";"France Energie Eolienne (FEE) / associations professionnelles / énergie éolienne";;
"Sciences et techniques (SCT)";"http://ffamp.com";"1 fois par an";"paléontologie";"Association / paléontologie / minéralogie";"Fédération française amateurs de minéralogie et paléontologie";
"Sciences et techniques (SCT)";"http://fish-dont-exist.blogspot.fr";"1 fois par an";"sciences de la vie";"sciences / blog";"Ce blog est rédigé par plusieurs étudiants passionnés de biologie des organismes. Zoologie, botanique, écologie, évolution, classification, paléontologie etc.";
"Sciences et techniques (SCT)";"http://fondationfrancoissommer.org";"1 fois par an";"sciences de l'environnement";"chasse / nature / Sommer, François / fondation / Musée de la chasse et la nature";"Fondation François Sommer pour la chasse et la nature. En lien avec le Musée de la chasse et de la Nature";"http://www.fondationfrancoissommer.org (17/03/2017)"
"Sciences et techniques (SCT)";"http://foodinvaders.fr";"1 fois par an";"gastronomie";;"Le premier réseau social d'entraide culinaire, concours de cuisine, partage de recettes,  de confection de recettes, des reportages photos";
"Sciences et techniques (SCT)";"http://formule-verte.com";"1 fois par an";"ingénierie";"Formule Verte / presse et revues / industrie chimique / chimie végétale / industrie pharmaceutique / produits biosourcés";"Site Internet de Formule Verte, le magazine de la chimie du végétal. Site de journalistes spécialistes des industries chimique et pharmaceutique.";
"Sciences et techniques (SCT)";"http://forumeducation.mnhn.fr";"1 fois par an";"sciences--généralités";"muséum national d'histoire naturelle / outils de discussion";;
"Sciences et techniques (SCT)";"http://fr.calameo.com/accounts/278069";"1 fois par an";"sciences de la vie";"biodiversité";"La Lettre de Langazel   [Association de Langazel] 1764-2671";
"Sciences et techniques (SCT)";"http://fr.openfoodfacts.org";"1 fois par an";"ingénierie";"agroalimentaire / aliments";;
"Sciences et techniques (SCT)";"http://fr.saint-gobain-glass.com";"1 fois par an";"ingénierie";"verre / verre fabrication";;
"Sciences et techniques (SCT)";"http://franceboisforet.com";"1 fois par an";"agronomie";"France bois forêt / associations professionnelles / forêts / forêts gestion / forêts exploitation / bois d' oeuvre";"Association de professionnels.";"http://www.franceboisforet.fr (20/03/2015)"
"Sciences et techniques (SCT)";"http://geekandfood.fr";"1 fois par an";"gastronomie";;"Blog  Nouvelles tendances culinaires";
"Sciences et techniques (SCT)";"http://geosciences.geol.u-psud.fr";"1 fois par an";"sciences de la terre";"géosciences / hydrogéologie / enseignement supérieur";"Le Département des Sciences de la Terre est l’une des composantes de l’UFR Scientifique d’Orsay (Faculté des Sciences) au sein de l’Université Paris-Sud 11.";
"Sciences et techniques (SCT)";"http://glassolutions.fr";"1 fois par an";"ingénierie";"verre / verre industrie / Saint-Gobain";;"http://glassolutions.fr/fr (15/04/2016)"
"Sciences et techniques (SCT)";"http://gmb.bzh";"1 fois par an";"sciences de l'environnement";"association / mammifères / Bretagne";"Le Groupe Mammalogique Breton (GMB) est une association (loi 1901) d'étude et de protection des mammifères sauvages de Bretagne et de leurs habitats.";"http://www.gmb.asso.fr (22/03/2017)"
"Sciences et techniques (SCT)";"http://headbangingscience.fr";"1 fois par an";"sciences--généralités";"Blogs";;
"Sciences et techniques (SCT)";"http://hervethis.blogspot.fr";"1 fois par an";"gastronomie";"This, Hervé / gastronomie moléculaire";"Blog de Hervé This. Chimiste. Groupe gastronomie moléculaire";"http://hervethis.blogspot.com (12/04/2012)"
"Sciences et techniques (SCT)";"http://home.iesf.fr";"1 fois par jour";"ingénierie";"Ingénieurs et scientifiques de France / associations professionnelles / ingénieurs / scientifiques";"Fédération d'associations qui regroupe des associations d’anciens élèves d’écoles d’ingénieurs, associations scientifiques, techniques et professionnelles.";"http://www.iesf.fr (10/06/2015) / http://home.iesf.fr/iesf (08/03/2016)"
"Sciences et techniques (SCT)";"http://horti-auray.com";"1 fois par an";"agronomie";"Société d'horticulture du Pays d'Auray / horticulture / jardinage";;"http://hortiauray.com (12/03/2015)"
"Sciences et techniques (SCT)";"http://iehca.eu";"1 fois par an";"gastronomie";"histoire de l'alimentation / coutumes culinaires";"L'Institut Européen d'Histoire et des Cultures de l'Alimentation  = IEHCA";
"Sciences et techniques (SCT)";"http://iemn.univ-lille1.fr/sites_perso/vignaud/francais/accueil_iemn_epitaxie.htm";"1 fois par an";"ingénierie";"Institut d'électronique, de microélectronique et de nanotechnologie / nanotechnologie";"Groupe de recherche de l'Institut d'électronique, de microélectronique et de nanotechnologie";"http://epiphy.iemn.univ-lille1.fr (16/08/2016)"
"Sciences et techniques (SCT)";"http://inl.cnrs.fr";"1 fois par an";"ingénierie";"Institut des nanotechnologies de Lyon (INL) / nanotechnologie";;
"Sciences et techniques (SCT)";"http://inpes.santepubliquefrance.fr";"1 fois par an";"santé";"santé prévention / santé éducation";"Institut national de prévention et d'éducation pour la santé";"http://www.inpes.sante.fr (04/04/2017)"
"Sciences et techniques (SCT)";"http://invs.santepubliquefrance.fr";"1 fois par an";"santé";"santé publique / veille sanitaire";"Institut de veille sanitaire";"http://www.invs.sante.fr (22/06/2017)"
"Sciences et techniques (SCT)";"http://iphep.labo.univ-poitiers.fr/index.php/fr/";"1 fois par an";"paléontologie";"paléontologie / paléoanthropologie";"Institut de paléoprimatologie, de paléontologie humaine : évolution et paléoenvironnements. (IPHEP)";"http://iphep.labo.univ-poitiers.fr (22/03/2016) / http://iphep.labo.univ-poitiers.fr/index.php/fr/partenaires-iphep (24/03/2017)"
"Sciences et techniques (SCT)";"http://irfu.cea.fr";"1 fois par an";"astronomie";"astrophysique / vulgarisation";"Site du Service d'astrophysique du Commissariat à l’énergie atomique";"http://irfu.cea.fr/Sap/ (21/04/2015)"
"Sciences et techniques (SCT)";"http://isterre.fr";"1 fois par an";"sciences de la terre";"géologie / géophysique / géochimie";"Créé en 2011, l’Institut des Sciences de la Terre (ISTerre) réunit une centaine de chercheurs et d’enseignants-chercheurs en géologie, géophysique et géochimie de l’académie de Grenoble. STerre est issu du regroupement du LGCA (Laboratoire de Géodynamique des Chaines Alpines) et du LGIT (Laboratoire de Géophysique Interne et Tectonophysique)";
"Sciences et techniques (SCT)";"http://itsap.asso.fr";"1 fois par an";"agronomie";"Institut technique et scientifique de l'apiculture et de la pollinisation-Institut de l'abeille / association / apiculture / abeilles";;"http://www.itsap.asso.fr (06/04/2017)"
"Sciences et techniques (SCT)";"http://iusti.univ-provence.fr";"1 fois par an";"ingénierie";"Institut universitaire des systèmes thermiques industriels";"Molten salts bulletin   / Institut universitaire des systèmes thermiques industriels eng	1251-280X";"http://iusti.polytech.univ-mrs.fr/MOLTEN_SALTS/ (20/04/2015) / http://iusti.polytech.univ-mrs.fr (08/03/2016)"
"Sciences et techniques (SCT)";"http://jardin-botanique.unistra.fr";"1 fois par an";"paléontologie";"botanique";"Jardin botanique de l'université de Strasbourg";
"Sciences et techniques (SCT)";"http://jardinsauvage.fr";"1 fois par an";"sciences de l'environnement";"Corrèze / association / faune / flore / paysages";"association naturaliste en Corrèze";
"Sciences et techniques (SCT)";"http://jardin-sciences.unistra.fr";"1 fois par an";"sciences--généralités";"université de Strasbourg / sciences / vulgarisation / planétariums";"Regroupe les actions de diffusion de la culture scientifique et technique de l’Université de Strasbourg. L'espace pédagogie propose des matériaux didactiques";
"Sciences et techniques (SCT)";"http://jc.abadie.perso.sfr.fr";"1 fois par an";"paléontologie";"botanique / écologie";"Site d'un botaniste écologue Aucune activité depuis le début de l'année 2015, à suivre pour 2015";"http://jc.abadi.perso.sfr.fr (05/04/2012) / http://jc.abadie.perso.sfr.fr/page.perso/ (02/05/2013)"
"Sciences et techniques (SCT)";"http://jejardine.org";"1 fois par an";"sciences de l'environnement";"horticulture / jardins";"Site de la société nationale de l'horticulture de France (SNHF)";
"Sciences et techniques (SCT)";"http://jeux-et-mathematiques.davalan.org";"1 fois par an";"mathématiques";"Davalan, Jean-Paul / blogs / mathématiques / jeux mathématiques";;
"Sciences et techniques (SCT)";"http://jubilotheque.upmc.fr";"1 fois par an";"sciences--histoire";"physique / chimie / géologie / Charcot, Jean Martin / Giard, Alfred";"Bibliothèque numérique patrimoniale de l'UPMC (Université Pierre et Marie Curie)";
"Sciences et techniques (SCT)";"http://kilienstengel.blogspot.fr";"1 fois par an";"gastronomie";"Stengel, kilien / auteur gastronome / gastronomie / blog";"une biographie complète de Kilien Stengel où on apprend qu'il est aussi oenologue pas d'évolution du site";"http://kilienstengel.blogspot.com (12/04/2012)"
"Sciences et techniques (SCT)";"http://kokopelli-semences.fr";"1 fois par jour";"agronomie";"plantes semences";"association - site informatif - agriculture";"http://www.kokopelli.asso.fr (08/06/2012)"
"Sciences et techniques (SCT)";"http://korben.info";"1 fois par an";"informatique";"Dorne, Manuel / blogs / informatique / geeks";"Blog de Manuel Dorne";
"Sciences et techniques (SCT)";"http://koyre.ehess.fr";"1 fois par an";"sciences--histoire";"Koyré, Alexandre / sciences - histoire / techniques - histoire";"Centre Alexandre Koyré. Histoire des sciences et des techniques.";"http://www.koyre.cnrs.fr (19/03/2015)"
"Sciences et techniques (SCT)";"http://lacuisinefrancaisedantan-jadere.blogspot.fr";"1 fois par jour";"gastronomie";"cuisine française - histoire / blog";"Recettes de cuisine française du XIXème";
"Sciences et techniques (SCT)";"http://lamcos.insa-lyon.fr";"1 fois par an";"ingénierie";"Laboratoire de mécanique des contacts et des structures (LAmCos) / tribologie";;
"Sciences et techniques (SCT)";"http://lapth.cnrs.fr";"1 fois par an";"physique";"particules--physique nucléaire                                             physique mathématique";"Lapth = Laboratoire d'Annecy-le-Vieux de physique-théorique";
"Sciences et techniques (SCT)";"http://lasciencepourtous.cafe-sciences.org";"1 fois par an";"sciences--généralités";"Bradu, Benjamin / Thiéblemont,  Noémie / blogs / physique / mathématiques / énergie / technologie / innovation";"La science pour tous: blog de vulgarisation des sciences tenu par Benjamin Bradu, ingénieur au CERN  et dessins de Noémie Thiéblemont";
"Sciences et techniques (SCT)";"http://le-fil-science.cea.fr";"1 fois par an";"ingénierie";"CEA / énergie atomique / sciences de la vie";"Site informatif du CEA (Commissariat à l'énergie atomique et aux énergies renouvelables)";
"Sciences et techniques (SCT)";"http://lemondeetnous.cafe-sciences.org";"1 fois par an";"sciences--généralités";"Bauge, Pascale / blogs / sciences--vulgarisation";;
"Sciences et techniques (SCT)";"http://lenergiedavancer.com";"1 fois par an";"ingénierie";"L'énergie d'avancer / énergie / énergies renouvelables";"Site d'actualités sur l'énergie.  Blog partenaire d'EDF.";
"Sciences et techniques (SCT)";"http://leruche.hypotheses.org";"1 fois par an";"sciences--histoire";"histoire environnementale";"Réseau universitaire de chercheurs en histoire de l'environnement";
"Sciences et techniques (SCT)";"http://libefood.liberation.fr";"1 fois par an";"gastronomie";"chroniques gastronomiques / Libération";"articles choisis sur des blogueurs en gastronomie et non des blogs entiers Actualités sur la gastronomie (découverte et plaisirs,...) adresse de restaurants,... actualités foisonnantes sur une communauté de blogueurs culinaires hébergées par le journal Libération";
"Sciences et techniques (SCT)";"http://link.springer.com/journal/12612";"1 fois par an";"santé";"périodiques migrés / ScT";"Les Cahiers de l'année gérontologique  	1760-5342";"http://link.springer.com/journal/volumesAndIssues/12612 (27/03/2014)"
