"Collecte";"URL de départ";"Fréquence";"Thème";"Mots clés";"Informations descriptives complémentaires";"Historique des URL"
"Solidarité(s) (SOL)";"https://groupe-initiatives.org";"1 fois par an";"solidarité internationale";"réseaux associatifs / mutualisation";"non diffusées";"http://www.groupe-initiatives.org (07/05/2018)"
"Solidarité(s) (SOL)";"https://gynsf.org";"1 fois par an";"solidarité internationale";"femmes / santé / gynécologie";"non diffusées";"http://www.gynsf.org (24/06/2014) / http://gynsf.org (14/05/2018)"
"Solidarité(s) (SOL)";"https://hamap-humanitaire.org";"1 fois par an";"solidarité internationale";"aide humanitaire / aide sanitaire / mines antipersonnel";"non diffusées";"http://www.hamap.org (30/08/2012) / http://www.hamap.org/-Accueil-.html?lang=fr (18/06/2015) / http://www.hamap.org (17/06/2016) / http://hamap-humanitaire.org (16/04/2019) / https://hamap-humanitaire.org (18/04/2019) / http://hamap-humanitaire.org (29/05/2020)"
"Solidarité(s) (SOL)";"https://handichiens.org";"1 fois par an";"solidarité locale et nationale";"handicapés moteurs / chiens d'assistance";"non diffusées";"http://www.handichiens.org (17/01/2019) / https://www.handichiens.org (18/06/2021)"
"Solidarité(s) (SOL)";"https://ideas.asso.fr";"1 fois par an";"solidarité";"oeuvres de bienfaisance / annuaires";"non diffusées";"http://ideas.asso.fr (17/01/2019)"
"Solidarité(s) (SOL)";"https://ikambere.com";"1 fois par an";"solidarité locale et nationale";"femmes / santé / sida";"non diffusées";"http://www.ikambere.com/2/ (11/12/2012) / http://www.ikambere.com (17/06/2021)"
"Solidarité(s) (SOL)";"https://impactfrance.eco";"1 fois par an";"économie solidaire";"emploi / entrepreneurs sociaux / réseaux d'entreprises / écologie / responsabilité sociale";"non diffusées";"http://www.mouves.org (11/06/2013) / http://mouves.org (17/06/2021)"
"Solidarité(s) (SOL)";"https://infodon.fr";"1 fois par an";"solidarité";"oeuvres de bienfaisance / gestion des situations d'urgence / réfugiés";"non diffusées";"http://www.infodon.fr (17/01/2019) / https://www.infodon.fr (18/06/2021)"
"Solidarité(s) (SOL)";"https://innocenceendanger.org";"1 fois par an";"solidarité internationale";"enfants maltraités / enfants victimes d'abus sexuels";"non diffusées";"http://innocenceendanger.org (16/06/2016) / http://www.innocenceendanger.org (29/05/2020) / https://www.innocenceendanger.org (18/06/2021)"
"Solidarité(s) (SOL)";"https://ism-interpretariat.fr";"1 fois par an";"solidarité internationale";"réfugiés / migrants / interprétariat / aide juridique";"non diffusées";
"Solidarité(s) (SOL)";"http://korhom.fr";"1 fois par an";"solidarité locale et nationale";"droits de l'homme / éducation populaire";"non diffusées";
"Solidarité(s) (SOL)";"https://kurioz.org";"1 fois par an";"solidarité locale et nationale";"éducation populaire / éducation à la citoyenneté / solidarité internationale";"non diffusées";"http://www.kurioz.org (29/05/2020) / https://www.kurioz.org (18/06/2021)"
"Solidarité(s) (SOL)";"http://labodeshistoires.com";"1 fois par an";"solidarité locale et nationale";"ateliers d'écriture";"non diffusées";"http://labodeshistoires.com/lbh/ (15/11/2016) / http://labodeshistoires.com (19/04/2019) / http://labodeshistoires.com/lbh/ (04/05/2019)"
"Solidarité(s) (SOL)";"https://lachorba.fr";"1 fois par an";"solidarité locale et nationale";"exclusion sociale / aide alimentaire";"non diffusées";"http://lachorba.com (19/04/2017) / http://dev.lachorba.com (14/05/2018)"
"Solidarité(s) (SOL)";"http://lacravatesolidaire.org";"1 fois par an";"solidarité locale et nationale";"insertion professionnelle / entretiens de recrutement / vêtements";"non diffusées";
"Solidarité(s) (SOL)";"http://ladcc.org";"1 fois par an";"solidarité internationale";"bénévolat / christianisme";"non diffusées";
"Solidarité(s) (SOL)";"https://la-guilde.org";"1 fois par an";"solidarité internationale";"bénévolat / microfinance";"non diffusées";"http://www.la-guilde.org (17/06/2021)"
"Solidarité(s) (SOL)";"https://la-ruche.net";"1 fois par an";"économie solidaire";"conditions de travail / gestion d'entreprise / coworking";"non diffusées";"http://www.la-ruche.net (12/06/2015) / http://la-ruche.net (17/01/2019)"
"Solidarité(s) (SOL)";"https://lecomptoirgeneral.com";"1 fois par an";"économie solidaire";"culture urbaine / art africain";"non diffusées";"http://www.lecomptoirgeneral.com (17/01/2019) / https://www.lecomptoirgeneral.com (18/06/2021)"
"Solidarité(s) (SOL)";"https://lemois-ess.org";"1 fois par an";"économie solidaire";"événement / Le Mois de l'Economie Sociale et Solidaire (ESS)";"non diffusées";"http://www.lemois-ess.org (25/09/2012) / http://www.lemois-ess.org/accueil/ (11/12/2012) / http://www.lemois-ess.org (03/05/2018) / http://www.lemois-ess.org/accueil-decouverte/p2.html (23/05/2018) / http://www.lemois-ess.org (29/05/2020) / https://lemois-ess.cncres.fr (21/06/2021)"
"Solidarité(s) (SOL)";"http://lesincroyablescomestibles.fr";"1 fois par an";"économie solidaire";"permaculture / jardins partagés / jardinage biologique";"non diffusées";"http://www.incredible-edible.info (18/06/2016)"
"Solidarité(s) (SOL)";"http://lesjoyeux.org";"1 fois par an";"solidarité locale et nationale";"diffusion de la culture / éducation populaire / Ain (France)";"non diffusées";"http://www.lesjoyeux.org (17/06/2021)"
"Solidarité(s) (SOL)";"https://lesper.fr";"1 fois par an";"économie solidaire";"écoles publiques / réseaux associatifs";"non diffusées";"http://www.lesper.fr (25/09/2012) / http://lesper.fr (17/01/2019)"
"Solidarité(s) (SOL)";"https://les-savanturiers.cri-paris.org";"1 fois par an";"solidarité locale et nationale";"pédagogie / formation des enseignants / sciences / recherche";"non diffusées";"http://les-savanturiers.cri-paris.org (16/03/2017)"
"Solidarité(s) (SOL)";"https://management-associatif.org";"1 fois par an";"économie solidaire";"formation";"non diffusées";"http://www.management-associatif.org (11/06/2013) / http://management-associatif.org (17/06/2021)"
"Solidarité(s) (SOL)";"https://maxhavelaarfrance.org";"1 fois par an";"économie solidaire";"Havelaar, Max / commerce équitable";"non diffusées";"http://www.maxhavelaarfrance.com (12/06/2015) / http://www.maxhavelaarfrance.org/index.php (18/06/2015) / http://www.maxhavelaarfrance.org (17/01/2019) / https://www.maxhavelaarfrance.org (18/06/2021)"
"Solidarité(s) (SOL)";"https://mecenat-cardiaque.org";"1 fois par an";"solidarité internationale";"enfants / enfants malades / maladies cardiaques / oeuvres de bienfaisance";"non diffusées";"http://www.mecenat-cardiaque.org (04/05/2018) / https://www.mecenat-cardiaque.org (18/06/2021)"
"Solidarité(s) (SOL)";"https://medecinsdelimaginaire.wordpress.com";"1 fois par an";"solidarité locale et nationale";"santé / art-thérapie";"non diffusées";"http://medecinsdelimaginaire.wordpress.com (17/06/2016)"
"Solidarité(s) (SOL)";"https://media.ifrc.org/ifrc/?lang=fr";"1 fois par an";"solidarité internationale";"aide sanitaire / catastrophes / Croix-Rouge / réfugiés";"non diffusées";"http://www.ifrc.org/fr/ (20/05/2019)"
"Solidarité(s) (SOL)";"http://mmsf.free.fr";"1 fois par an";"solidarité internationale";"santé / matériel médical";"non diffusées";
"Solidarité(s) (SOL)";"https://momartre.net";"1 fois par an";"solidarité locale et nationale";"enfants / garde d'enfants / diffusion de la culture";"non diffusées";"http://www.momartre.com (16/06/2014) / http://www.momartre.net (04/05/2018) / https://www.momartre.net (20/05/2019)"
"Solidarité(s) (SOL)";"https://mon-vie-via.businessfrance.fr";"1 fois par an";"solidarité internationale";"volontariat international / mission internationale";"non diffusées";"http://www.civiweb.com (30/08/2012) / https://www.civiweb.com/FR/index.aspx (18/06/2015) / https://www.civiweb.com (05/05/2018) / https://www.civiweb.com/FR/index.aspx (11/05/2018) / https://www.civiweb.com (21/06/2021)"
"Solidarité(s) (SOL)";"https://mouvementdunid.org";"1 fois par an";"solidarité locale et nationale";"prostitution";"non diffusées";"http://www.mouvementdunid.org (18/06/2021)"
"Solidarité(s) (SOL)";"https://mozaikrh.com";"1 fois par an";"solidarité locale et nationale";"emploi / diversité culturelle / conseils en recrutement";"non diffusées";"http://www.mozaikrh.com (04/05/2018) / https://www.mozaikrh.com (18/06/2021)"
"Solidarité(s) (SOL)";"https://nethumanitaires.wordpress.com";"1 fois par an";"solidarité internationale";"organisations non gouvernementales / bénévolat / annuaires";"non diffusées";"http://nethumanitaires.wordpress.com (06/02/2017)"
"Solidarité(s) (SOL)";"http://nonviolence21.org";"1 fois par an";"solidarité internationale";"non-violence / éducation";"non diffusées";"http://www.nonviolence21.org (17/06/2021)"
"Solidarité(s) (SOL)";"https://oip.org";"1 fois par an";"solidarité internationale";"prisonniers";"non diffusées";"http://www.oip.org (04/05/2018) / https://oip.org (11/05/2018) / https://www.oip.org (18/06/2021)"
"Solidarité(s) (SOL)";"https://omnicite.fr";"1 fois par an";"économie solidaire";"coopérative / gestion d'entreprise";"non diffusées";"http://portparallele.com (19/04/2019) / https://portparallele.com (18/06/2021)"
"Solidarité(s) (SOL)";"http://ong-entreprise.blogspot.com";"1 fois par an";"solidarité";"Halgouet, Herrick du / blog";"non diffusées";"http://ong-entreprise.blogspot.com (07/05/2012) / http://ong-entreprise.blogspot.fr (16/04/2019)"
"Solidarité(s) (SOL)";"http://onpassealacte.fr";"1 fois par an";"économie solidaire";"action sociale / participation sociale";"non diffusées";
"Solidarité(s) (SOL)";"https://paris-prm.com";"1 fois par an";"solidarité locale et nationale";"relations humaines / Paris";"non diffusées";"http://www.paris-prm.com (04/05/2018) / http://paris-prm.com (11/05/2018) / http://www.paris-prm.com (18/06/2021)"
"Solidarité(s) (SOL)";"http://planteetplanete.org";"1 fois par an";"solidarité locale et nationale";"défenseurs de l'environnement / biodiversité";"non diffusées";"http://www.planteetplanete.org (04/05/2018) / http://planteetplanete.org (11/05/2018) / http://www.planteetplanete.org (17/06/2021)"
"Solidarité(s) (SOL)";"https://plateforme-elsa.org";"1 fois par an";"solidarité internationale";"Afrique / aide sanitaire / sida / centre de ressources";"non diffusées";"http://plateforme-elsa.org (24/06/2014) / http://www.plateforme-elsa.org (04/05/2018)"
"Solidarité(s) (SOL)";"https://plateforme-palestine.org";"1 fois par an";"solidarité internationale";"Palestine / organisations non gouvernementales françaises";"non diffusées";"http://www.plateforme-palestine.org (04/05/2018)"
"Solidarité(s) (SOL)";"https://pompiers-sans-frontieres.org";"1 fois par an";"solidarité internationale";"sapeurs-pompiers / aide économique";"non diffusées";"http://www.pompiers-sans-frontieres.org (17/01/2017) / https://www.pompiers-sans-frontieres.org (18/06/2021)"
"Solidarité(s) (SOL)";"https://premiersdecordee.org";"1 fois par an";"solidarité locale et nationale";"enfants malades / handicapés / sport";"non diffusées";"http://www.premiersdecordee.org (10/06/2013) / http://www.premiersdecordee.org/premiers-cordee (18/06/2015) / http://www.premiersdecordee.org (17/01/2019) / https://www.premiersdecordee.org (18/06/2021)"
"Solidarité(s) (SOL)";"https://presdecheznous.fr";"1 fois par an";"économie solidaire";"consommation durable / annuaires";"non diffusées";"http://www.lemarchecitoyen.net (07/05/2018)"
"Solidarité(s) (SOL)";"http://prison.eu.org";"1 fois par an";"solidarité internationale";"prisonniers";"non diffusées";
"Solidarité(s) (SOL)";"https://recherches-solidarites.org";"1 fois par an";"solidarité";"experts / réseau";"non diffusées";"http://www.recherches-solidarites.org (05/05/2018)"
"Solidarité(s) (SOL)";"https://reseau-chretien-immigres.fr";"1 fois par an";"solidarité locale et nationale";"immigrés / christianisme";"non diffusées";"http://reseau-chretien-immigres.org (04/05/2018) / http://reseau-chretien-immigres.fr (17/06/2021)"
"Solidarité(s) (SOL)";"https://revivre-monde.org";"1 fois par an";"solidarité locale et nationale";"exclusion / pauvreté";"non diffusées";"http://revivre-monde.org (22/07/2015) / http://s542263179.siteweb-initial.fr (17/06/2016) / http://www.revivre-monde.org (17/06/2021)"
"Solidarité(s) (SOL)";"http://riuess.org";"1 fois par an";"économie solidaire";"réseaux associatifs / enseignement supérieur";"non diffusées";"http://www.riuess.org (17/06/2021)"
"Solidarité(s) (SOL)";"http://robindeslois.org";"1 fois par an";"solidarité internationale";"prisonniers / ex-détenus / réhabilitation / aide juridique / Korber, François / blog";"non diffusées";
"Solidarité(s) (SOL)";"http://sante.france.laos.free.fr";"1 fois par an";"solidarité internationale";"santé / Laos";"non diffusées";
"Solidarité(s) (SOL)";"https://selidaire.org";"1 fois par an";"économie solidaire";"systèmes d'échanges locaux (SEL)";"non diffusées";"http://seldefrance.communityforge.net (29/05/2020)"
"Solidarité(s) (SOL)";"https://simplon.co";"1 fois par an";"solidarité locale et nationale";"jeunes socialement défavorisés / formation professionnelle / informatique";"non diffusées";"http://simplon.co (17/01/2019)"
"Solidarité(s) (SOL)";"https://sites.google.com/site/mobildouche/";"1 fois par an";"solidarité locale et nationale";"exclusion sociale / sans-domicile / hygiène / établissements sanitaires mobiles / Ile-de-France";"non diffusées";"http://www.mobildouche.fr (16/06/2014)"
"Solidarité(s) (SOL)";"https://solidaritepaysans.org";"1 fois par an";"solidarité locale et nationale";"exclusion / pauvreté / paysans";"non diffusées";"http://www.solidaritepaysans.org (29/05/2020) / https://www.solidaritepaysans.org (18/06/2021)"
"Solidarité(s) (SOL)";"https://sossuicide.pf";"1 fois par an";"solidarité locale et nationale";"suicide / Polynésie française";"non diffusées";"http://www.sossuicide.pf (29/05/2020) / https://www.sossuicide.pf (18/06/2021)"
"Solidarité(s) (SOL)";"https://sos-suicide-phenix.org";"1 fois par an";"solidarité locale et nationale";"suicide";"non diffusées";"http://www.sos-suicide-phenix.org (18/06/2016) / https://www.sos-suicide-phenix.org (18/06/2021)"
"Solidarité(s) (SOL)";"https://syndicat-asso.fr";"1 fois par an";"économie solidaire";"emploi / syndicat / travail";"non diffusées";"http://syndicat-asso.fr (11/06/2015) / http://www.syndicat-asso.fr (17/01/2019) / https://www.syndicat-asso.fr (18/06/2021)"
"Solidarité(s) (SOL)";"http://transversel.org";"1 fois par an";"solidarité locale et nationale";"systèmes d'échanges locaux";"non diffusées";
"Solidarité(s) (SOL)";"https://tulipe.org";"1 fois par an";"solidarité internationale";"santé / aide sanitaire / aide humanitaire / médecine d'urgence / réfugiés";"non diffusées";"http://www.tulipe.org (17/06/2021)"
"Solidarité(s) (SOL)";"https://unapp.animanet.com";"1 fois par an";"solidarité locale et nationale";"parrainage d'enfants";"non diffusées";"http://www.unapp.net (29/05/2020)"
