"Collecte";"URL de départ";"Fréquence";"Thème";"Mots clés";"Informations descriptives complémentaires";"Historique des URL"
"Sciences et techniques (SCT)";"http://aquitaine-arb.fr";"2 fois par an";"sciences de l'environnement";"Poitou-Charentes / association / air / bruit / déchets / eau / énergie / radioactivité / cartes";"non diffusées";"http://www.observatoire-environnement.org (23/04/2012) / http://www.observatoire-environnement.org/OBSERVATOIRE/ (20/06/2012) / http://www.observatoire-environnement.org (14/01/2013) / http://www.observatoire-environnement.org/OBSERVATOIRE/ (01/02/2013) / http://www.observatoire-environnement.org (24/02/2016) / http://www.observatoire-environnement.org/OBSERVATOIRE/ (13/03/2017) / http://www.observatoire-environnement.org (08/02/2018)"
"Sciences et techniques (SCT)";"https://arbrespaysagestarnais.asso.fr";"1 fois par an";"agronomie";"arbres / haie / Midi Pyrénées";"non diffusées";"http://www.arbrespaysagestarnais.asso.fr (24/07/2017)"
"Sciences et techniques (SCT)";"https://archeologiesubaquatique.wordpress.com";"1 fois par an";"sciences de l'environnement";"DRASSM / archéologie sous-marine / archéologie subaquatique";"non diffusées";"http://archeologiesubaquatique.wordpress.com/2012/04/03/le-drassm/ (26/03/2015) / https://archeologiesubaquatique.wordpress.com/2012/04/03/le-drassm/ (21/04/2015)"
"Sciences et techniques (SCT)";"http://ascete.org/fr/accueil/";"1 fois par an";"sciences de la vie";"entomocénoses";"non diffusées";"http://www.ascete.org (21/07/2017)"
"Sciences et techniques (SCT)";"https://asso.adebiotech.org";"1 fois par an";"ingénierie";"Association / clubs de réflexion / biotechnologie";"non diffusées";"http://www.adebiotech.org (05/04/2017) / https://www.adebiotech.org/home/ (13/04/2017) / https://www.adebiotech.org (27/02/2020) / https://www.adebiotech.org/home/ (10/06/2020)"
"Sciences et techniques (SCT)";"http://astro.unistra.fr";"1 fois par an";"astronomie";"Observatoire de Strasbourg";"non diffusées";
"Sciences et techniques (SCT)";"http://asts.paris";"1 fois par an";"sciences";"science / technologie";"non diffusées";"http://www.asts.asso.fr (31/03/2015)"
"Sciences et techniques (SCT)";"https://atee.fr";"1 fois par an";"ingénierie";"Association technique énergie environnement / énergie / énergies renouvelables";"non diffusées";"http://www.atee.fr (10/03/2016) / http://atee.fr (01/03/2021)"
"Sciences et techniques (SCT)";"https://atos.net/fr/solutions";"1 fois par an";"ingénierie";"Bull / informatique / télécommunications";"non diffusées";"http://www.bull.fr (16/06/2015) / http://www.bull.com/fr (06/04/2017) / https://www.bull.com/fr (02/05/2018) / http://atos.net/fr/produits (17/01/2019) / https://atos.net/fr/produits (12/06/2020)"
"Sciences et techniques (SCT)";"https://aura.chambres-agriculture.fr";"1 fois par an";"agronomie";"agriculture / Rhône-Alpes";"non diffusées";"http://rhone-alpes.synagri.com (04/04/2017) / http://rhone-alpes.synagri.com/portail/AccueilRegion (05/03/2020)"
"Sciences et techniques (SCT)";"http://avicenn.fr/wakka.php?wiki=PagePrincipale";"1 fois par an";"ingénierie";"Association de veille et d'information civique sur les enjeux des nanosciences et des nanotechnologies / nanoscience / nanotechnologie";"non diffusées";"http://avicenn.fr (21/07/2017)"
"Sciences et techniques (SCT)";"https://base-donnees-publique.medicaments.gouv.fr";"1 fois par mois";"santé";"Base de données publique des médicaments / Médecine / Pharmacie";"non diffusées";"http://base-donnees-publique.medicaments.gouv.fr (16/06/2021)"
"Sciences et techniques (SCT)";"http://bergerie-villarceaux.org";"1 fois par an";"agronomie";"Fondation Charles Léopold Mayer / association / Centre d'Écodéveloppement de Villarceaux (CEV) / bergerie de Villarceaux / agriculture durable";"non diffusées";
"Sciences et techniques (SCT)";"https://bibnum.hypotheses.org";"1 fois par an";"sciences";"textes intégraux / textes fondateurs de la science / bibliothèques virtuelles";"non diffusées";
"Sciences et techniques (SCT)";"https://bigbangscience.fr/wp/";"1 fois par an";"sciences";"Sciences / communication";"non diffusées";
"Sciences et techniques (SCT)";"https://billaut.typepad.com";"1 fois par an";"informatique";"Billaut, Jean-Michel / blogs / informatique";"non diffusées";"http://billaut.typepad.com (17/01/2019)"
"Sciences et techniques (SCT)";"https://biovallee.net";"1 fois par an";"sciences de l'environnement";"Drôme / développement durable";"non diffusées";"http://www.biovallee.fr (02/05/2019) / https://www.biovallee.net (14/11/2019)"
"Sciences et techniques (SCT)";"https://bleu-blanc-coeur.org";"1 fois par an";"agronomie";"association / agriculture durable / animaux nutrition";"non diffusées";"http://www.bleu-blanc-coeur.com (19/03/2015) / http://www.bleu-blanc-coeur.org (03/04/2018) / http://www.livre-book-63.fr (02/05/2019) / https://www.bleu-blanc-coeur.org (03/03/2021)"
"Sciences et techniques (SCT)";"http://blog.deluxe.fr";"1 fois par an";"gastronomie";"blogs / cuisine / recettes";"non diffusées";"http://blog.deluxe.fr/la-bibliotheque-du-dredi/la-bonne-cuisine.html (02/05/2013)"
"Sciences et techniques (SCT)";"http://blog.economie-numerique.net";"1 fois par semaine";"informatique";"intelligence artificielle / blogs / robots / éthiques";"non diffusées";"http://blog.economie-numerique.net/2019/02/04/lintelligence-artificielle-et-ses-enjeux-ethiques/ (12/06/2020)"
"Sciences et techniques (SCT)";"https://blog.norore.fr";"1 fois par an";"sciences de la vie";"blogs / Bioinformatique";"non diffusées";
"Sciences et techniques (SCT)";"https://blog.santelog.com";"1 fois par an";"santé";"blogs / santé";"non diffusées";"http://blog.santelog.com (23/03/2017)"
"Sciences et techniques (SCT)";"https://blog.vivre-mieux.com/alimentation-recettes/lacto-fermentation-probiotique-naturel/";"1 fois par an";"gastronomie";"aliments / microbiologie / Hygiène alimentaire / aliments fermentés / Frédéric, Mari-Claire, journaliste culinaire / Blog";"non diffusées";
"Sciences et techniques (SCT)";"https://books.openedition.org/irdeditions/";"2 fois par an";"sciences de l'environnement";"changement climatique / biodiversité / pays en voie de développement / données ouvertes / Institut de recherche pour le développement (France)";"non diffusées";
"Sciences et techniques (SCT)";"https://boutique.lemoniteur.fr";"1 fois par an";"ingénierie";"Moniteur / éditeur";"non diffusées";"http://www.editionsdumoniteur.com (20/04/2021)"
"Sciences et techniques (SCT)";"https://bretagne-environnement.fr";"1 fois par an";"ingénierie";"Observatoire de l'énergie et des gaz à effet de serre en Bretagne / énergie / gaz à effet de serre / Bretagne (France)";"non diffusées";"http://www.observatoire-energie-ges-bretagne.fr (27/02/2020)"
"Sciences et techniques (SCT)";"https://bretagne-environnement.fr";"1 fois par an";"sciences de l'environnement";"biodiversité / Bretagne";"non diffusées";"http://www.observatoire-biodiversite-bretagne.fr (13/11/2019)"
"Sciences et techniques (SCT)";"http://burestop.free.fr";"1 fois par an";"sciences de l'environnement";"Bure (Meuse) / déchets nucléaires";"non diffusées";"http://burestop.free.fr/spip/ (03/09/2013)"
"Sciences et techniques (SCT)";"https://business.lesechos.fr/entrepreneurs/marketing-vente/0603981861825-gastronomie-les-chefs-se-reinventent-avec-le-covid-19-340348.php";"2 fois par an";"gastronomie";"coronavirus / chefs cuisiniers / livraison repas gastronomique";"non diffusées";
"Sciences et techniques (SCT)";"http://carfree.fr";"1 fois par an";"sciences de l'environnement";"Transports alternatifs à la voiture individuelle / bicyclettes / pistes cyclables";"non diffusées";"http://carfree.free.fr (20/04/2015)"
"Sciences et techniques (SCT)";"https://carrieres.sgdb-france.fr";"1 fois par an";"ingénierie";"Saint-Gobain / matériaux de construction / métiers";"non diffusées";"http://www.sgdb-france.fr (27/02/2020)"
"Sciences et techniques (SCT)";"https://cbnbp.mnhn.fr/cbnbp/";"1 fois par an";"sciences de la vie";"botanique / bassin parisien / biodiversité";"non diffusées";"http://cbnbp.mnhn.fr/cbnbp/ (03/09/2013) / http://cbnbp.mnhn.fr (06/04/2016) / http://cbnbp.mnhn.fr/cbnbp/ (03/03/2021)"
"Sciences et techniques (SCT)";"http://cdst.e-monsite.com";"1 fois par an";"sciences de la terre";"Martinique / sismologie / volcanologie / montagne Pelée / Martinique";"non diffusées";
"Sciences et techniques (SCT)";"http://cdsweb.u-strasbg.fr";"1 fois par an";"astronomie";"non renseigné";"non diffusées";
"Sciences et techniques (SCT)";"https://cedricvillani.org";"1 fois par an";"mathématiques";"Villani, Cédric / blogs / mathématiques / ISSN";"non diffusées";"http://cedricvillani.org (17/01/2019)"
"Sciences et techniques (SCT)";"https://ceebios.com";"1 fois par an";"ingénierie";"Centre européen d'excellence en biomimétisme de Senlis / bionique";"non diffusées";"http://ceebios.com (09/06/2020)"
"Sciences et techniques (SCT)";"http://cen-normandie.fr";"1 fois par an";"sciences de la vie";"Conservatoire fédératif des espaces naturels de Basse Normandie / association / Basse Normandie / protection nature / biodiversité";"non diffusées";"http://www.cfen-bassenormandie.org (31/10/2018)"
"Sciences et techniques (SCT)";"https://cesco.mnhn.fr/fr";"1 fois par an";"sciences de l'environnement";"biodiversité / conservation de la faune / conservation de la flore";"non diffusées";"http://cesco.mnhn.fr/fr (08/04/2021)"
"Sciences et techniques (SCT)";"https://cesp.inserm.fr";"1 fois par an";"santé";"épidémiologie";"non diffusées";"http://cesp.inserm.fr (04/05/2020)"
"Sciences et techniques (SCT)";"https://chambres-agriculture.fr";"1 fois par an";"agronomie";"Chambres d'agriculture / agriculture";"non diffusées";"http://www.chambres-agriculture.fr (17/01/2019) / https://www.chambres-agriculture.fr (02/05/2019)"
"Sciences et techniques (SCT)";"https://cheekmagazine.fr";"1 fois par an";"informatique";"Magazine";"non diffusées";"http://cheekmagazine.fr/geek/aurelie-jean-intelligence-artificielle-microsoft/ (16/02/2021)"
"Sciences et techniques (SCT)";"https://chefsimon.com";"1 fois par an";"gastronomie";"blogs / recettes de cuisine / Simon, Bertrand";"non diffusées";"http://chefsimon.lemonde.fr (27/03/2019) / http://chefsimon.com (28/05/2019)"
"Sciences et techniques (SCT)";"https://chefsquare.fr";"1 fois par an";"gastronomie";"cours de cuisine";"non diffusées";"http://www.atelier-des-sens.com (04/05/2018) / https://www.atelier-des-sens.com (24/03/2021)"
"Sciences et techniques (SCT)";"https://chemistryscore.com";"1 fois par an";"sciences de la vie";"base de données / biotechnologies";"non diffusées";"http://www.biotechnologiefrance.org (01/04/2019) / https://www.chemistryscore.com (03/03/2021)"
"Sciences et techniques (SCT)";"http://chimie.unistra.fr";"1 fois par an";"chimie";"Chimie / étude et enseignement / université de Strasbourg";"non diffusées";
"Sciences et techniques (SCT)";"https://claudebernard2013.univ-lyon1.fr";"1 fois par an";"histoire des sciences";"Médecine / Histoire / Bernard, Claude (1813-1878)";"non diffusées";"http://claudebernard2013.univ-lyon1.fr (07/11/2018)"
"Sciences et techniques (SCT)";"https://cler.org";"1 fois par an";"ingénierie";"Comité de liaison énergies renouvelables / association / énergies renouvelables / transition énergétique";"non diffusées";"http://www.cler.org (02/05/2018) / https://www.cler.org (27/02/2020)"
"Sciences et techniques (SCT)";"https://clystere.pagesperso-orange.fr";"1 fois par an";"histoire des sciences";"histoire de la médecine / matériel médical / histoire / ISSN 2257-7459";"non diffusées";"http://clystere.pagesperso-orange.fr (10/02/2020)"
"Sciences et techniques (SCT)";"https://cnes.fr/fr/";"1 fois par an";"astronomie";"Centre national d'études spatiales / études spatiales / vulgarisation / Renater";"non diffusées";"http://www.cnes.fr (08/03/2016) / https://www.cnes.fr (06/06/2019) / https://cnes.fr (02/03/2020)"
"Sciences et techniques (SCT)";"https://cnim.com";"1 fois par an";"ingénierie";"Constructions industrielles de la Méditerranée / déchets traitement / systèmes mécaniques / énergie thermique / énergie solaire / construction navale";"non diffusées";"http://www.cnim.com (31/10/2018)"
"Sciences et techniques (SCT)";"http://cnum.cnam.fr";"1 fois par an";"histoire des sciences";"conservatoire national des arts et métiers / histoire des sciences";"non diffusées";
"Sciences et techniques (SCT)";"https://competitivite.gouv.fr/accueil-3.html";"1 fois par an";"ingénierie";"pôle de compétitivité";"non diffusées";"http://competitivite.gouv.fr (22/11/2019)"
"Sciences et techniques (SCT)";"https://conseil-emballage.org";"1 fois par an";"ingénierie";"Conseil National de l’Emballage / emballages / emballages recyclage / déchets";"non diffusées";"http://www.conseil-emballage.org (02/05/2018) / http://conseil-emballage.org (17/01/2019)"
"Sciences et techniques (SCT)";"https://convention.parisinfo.com/actualites/ouvertures-et-fermetures/gastronomie";"1 fois par an";"gastronomie";"tourisme et gastronomie / actualités";"non diffusées";
"Sciences et techniques (SCT)";"https://cosmeticobs.com/fr/";"1 fois par an";"ingénierie";"Observatoire des cosmétiques / cosmétiques";"non diffusées";"http://www.observatoiredescosmetiques.com (05/05/2018)"
"Sciences et techniques (SCT)";"https://creamontblanc.org/fr";"1 fois par an";"sciences de l'environnement";"écologie des montagnes";"non diffusées";"http://www.creamontblanc.org (04/04/2018) / http://creamontblanc.org/fr (10/02/2020)"
"Sciences et techniques (SCT)";"https://cris-et-chuchotements-medicaux.net";"1 fois par mois";"santé";"blogs / médecin";"non diffusées";
"Sciences et techniques (SCT)";"https://crudivegan.com";"1 fois par an";"gastronomie";"aliments crus";"non diffusées";"http://crudivegan.com (04/05/2018) / https://crudivegan.com/coaching (02/04/2019) / https://crudivegan.com/produit/1-seance (12/06/2020)"
"Sciences et techniques (SCT)";"https://cuisine-facile.com";"1 fois par an";"gastronomie";"recettes de cuisine";"non diffusées";"http://cuisine-facile.com (12/04/2017)"
"Sciences et techniques (SCT)";"https://cuisine-saine.fr";"1 fois par an";"gastronomie";"cuisine / gluten / régimes sans gluten / cuisine biologique / issn 0993-5053";"non diffusées";
"Sciences et techniques (SCT)";"https://culturemath.ens.fr";"1 fois par an";"mathématiques";"mathématiques enseignement";"non diffusées";"http://culturemath.ens.fr (09/06/2020)"
"Sciences et techniques (SCT)";"http://decouvriretdeguster.blogspot.com";"1 fois par an";"gastronomie";"blogs / cuisine / recettes de cuisine";"non diffusées";"http://decouvriretdeguster.blogspot.fr (27/03/2019)"
"Sciences et techniques (SCT)";"http://desfleursanotreporte.over-blog.com";"1 fois par an";"sciences de l'environnement";"blogs / fleurs / botanique / biodiversité / Lenne, Catherine";"non diffusées";"http://www.desfleursanotreporte.com (06/05/2020)"
"Sciences et techniques (SCT)";"http://dhvs.unistra.fr";"1 fois par an";"histoire des sciences";"histoire des sciences / éducation  /  Recherche / philosophie des sciences / éducation  /  Recherche";"non diffusées";
"Sciences et techniques (SCT)";"http://diffusonslascience.fr";"1 fois par mois";"santé";"vulgarisation scientifique / CNRS";"non diffusées";
"Sciences et techniques (SCT)";"https://dondesang.efs.sante.fr";"1 fois par an";"santé";"don du sang / tranfusion sanguine";"non diffusées";"http://www.dondusang.net (05/05/2018)"
"Sciences et techniques (SCT)";"https://dualsun.com/fr/";"1 fois par an";"ingénierie";"énergie solaire / capteurs solaires";"non diffusées";"http://www.dualsun.fr (15/03/2016) / https://www.dualsun.fr (24/07/2017) / https://dualsun.fr (27/02/2020)"
"Sciences et techniques (SCT)";"http://dumdum-cultivateur.blogspot.com";"1 fois par an";"agronomie";"Dumery, Rémi / blogs / agriculture / agriculteurs";"non diffusées";"http://dumdum-cultivateur.blogspot.fr (02/05/2019)"
"Sciences et techniques (SCT)";"http://dumieletdusel.canalblog.com";"1 fois par an";"gastronomie";"blogs / cuisine";"non diffusées";"http://www.dumieletdusel.com (16/07/2021)"
"Sciences et techniques (SCT)";"https://earthhour.paris";"1 fois par an";"sciences de l'environnement";"développement durable / changement climatique / Tour Eiffel";"non diffusées";
"Sciences et techniques (SCT)";"https://eau-entreprises.org";"1 fois par an";"ingénierie";"Union nationale des industries et entreprises de l'eau et de l'environnement / associations professionnelles / eau / gestion des ressources en eau / eau pollution / eau épuration";"non diffusées";"http://www.eau-entreprises.org (02/05/2018) / http://eau-entreprises.org (09/06/2020)"
"Sciences et techniques (SCT)";"https://ecoentreprises-france.fr";"1 fois par an";"ingénierie";"association professionnelles / éco-industries / éco-produits / techniques de l'environnement";"non diffusées";"http://ecoentreprises-france.fr (31/10/2018)"
"Sciences et techniques (SCT)";"https://ecoleurbainedelyon.universite-lyon.fr/version-francaise/";"1 fois par mois";"sciences de l'environnement";"Ecole urbaine de Lyon, Université de Lyon / Villes / aspect environnemental / Urbanisation / aspect environnemental / Espaces publics";"non diffusées";
"Sciences et techniques (SCT)";"http://ecologie-alpine.ujf-grenoble.fr";"1 fois par an";"sciences";"sciences / enseignement supérieur / technologie / santé";"non diffusées";
"Sciences et techniques (SCT)";"http://ecologie.nature.free.fr";"1 fois par an";"sciences de l'environnement";"extinction des espèces / zoologie / OGM / pesticides / agrocarburants";"non diffusées";
"Sciences et techniques (SCT)";"https://editions.lavoisier.fr/nouveautes-tec-et-doc-eminter.asp";"1 fois par an";"sciences";"Editions scientifiques";"non diffusées";"http://www.eminter.fr/edition/ (28/03/2012) / http://www.eminter.fr/edition/index_titres_A.asp (02/05/2013) / http://editions.lavoisier.fr/nouveautes-tec-et-doc-eminter.asp (24/03/2017)"
"Sciences et techniques (SCT)";"http://edytem.cnrs.fr";"1 fois par an";"sciences de la terre";"karst / spéléologie";"non diffusées";"http://edytem.univ-savoie.fr/centre-de-ressources-karst (02/05/2013) / http://edytem.univ-savoie.fr/centre-de-ressources-karst/ (07/03/2016) / http://edytem.univ-savoie.fr/vitrine-scientifique/Centre-de-ressources-karst (15/04/2016) / http://edytem.univ-savoie.fr/ressources-documentaires-279/Centre-de-ressources-karst/ (25/10/2016) / http://edytem.univ-savoie.fr (09/06/2020)"
"Sciences et techniques (SCT)";"http://eljjdx.canalblog.com";"1 fois par an";"mathématiques";"blogs";"non diffusées";
"Sciences et techniques (SCT)";"http://energie-developpement.blogspot.com";"1 fois par an";"ingénierie";"blogs / énergie / transition énergétique";"non diffusées";"http://energie-developpement.blogspot.fr (22/11/2019)"
"Sciences et techniques (SCT)";"http://eost.unistra.fr";"1 fois par an";"sciences de la terre";"Université de Strasbourg / sciences de la terre  /  étude et enseignement";"non diffusées";"http://astro.u-strasbg.fr (05/04/2012) / http://astro.unistra.fr (13/06/2012) / http://eost.u-strasbg.fr (03/04/2013)"
"Sciences et techniques (SCT)";"https://epidemiologie-france.aviesan.fr";"1 fois par an";"santé";"épidémiologie";"non diffusées";"http://epidemiologie-france.fr (02/04/2013) / https://epidemiologie-france.aviesan.fr (21/05/2015) / http://epidemiologie-france.aviesan.fr (24/03/2017)"
"Sciences et techniques (SCT)";"http://equipex-robotex.fr";"1 fois par mois";"informatique";"robotique / expériences scientifiques";"non diffusées";
"Sciences et techniques (SCT)";"https://espaces-numeriques.org";"1 fois par an";"informatique";"technologies de l'Information et de la Communication (TIC) / systèmes d'information";"non diffusées";"http://www.adeli.org (22/11/2019)"
"Sciences et techniques (SCT)";"https://etienneklein.fr";"1 fois par an";"sciences";"sciences / vulgarisation / philosophie des sciences / Klein, Etienne";"non diffusées";
"Sciences et techniques (SCT)";"https://etude-nutrinet-sante.fr";"1 fois par an";"santé";"non renseigné";"non diffusées";"https://www.etude-nutrinet-sante.fr (02/03/2020)"
"Sciences et techniques (SCT)";"https://eu.adfors.com/fr";"1 fois par an";"ingénierie";"ADFORS / industries textiles / Matériaux industriels";"non diffusées";"http://www.adfors.com/eu/fr (25/02/2020)"
"Sciences et techniques (SCT)";"https://europa.eu/european-union/about-eu/agencies/ema_fr";"1 fois par an";"santé";"Agence européenne du médicament / Médicaments / Politique pharmaceutique";"non diffusées";
"Sciences et techniques (SCT)";"http://europia.org";"1 fois par an";"sciences";"non renseigné";"non diffusées";
"Sciences et techniques (SCT)";"http://f2s-asso.org";"1 fois par an";"sciences";"Fédération française de sociétés scientifiques";"non diffusées";
"Sciences et techniques (SCT)";"http://fabien.besnard.pagesperso-orange.fr";"1 fois par an";"mathématiques";"Besnard, Fabien / blogs / mathématiques / physique";"non diffusées";"http://math-et-physique.over-blog.com (21/03/2015) / http://www.fabienbesnard.fr (06/04/2017)"
"Sciences et techniques (SCT)";"https://federation-eaf.org";"1 fois par an";"ingénierie";"Fédération Electricité Autonome Française / associations professionnelles / électricité production";"non diffusées";"http://federation-eaf.org (17/01/2019)"
"Sciences et techniques (SCT)";"http://fedmecalille.univ-lille.fr/unites/institut-delectronique-de-microelectronique-et-de-nanotechnologie-iemn-umr-8520";"1 fois par an";"ingénierie";"Institut d'électronique, de microélectronique et de nanotechnologie / microélectronique";"non diffusées";"http://ncm.iemn.univ-lille1.fr (22/11/2019)"
"Sciences et techniques (SCT)";"https://fee.asso.fr";"1 fois par an";"ingénierie";"France Energie Eolienne (FEE) / associations professionnelles / énergie éolienne";"non diffusées";"http://fee.asso.fr (17/01/2019)"
"Sciences et techniques (SCT)";"https://femmes-et-maths.fr";"1 fois par an";"mathématiques";"association / mathématiques / mathématiciennes / femmes en mathématiques";"non diffusées";"http://www.femmes-et-maths.fr (09/03/2021)"
"Sciences et techniques (SCT)";"https://fetedelanature.com";"1 fois par an";"sciences de la vie";"nature";"non diffusées";"http://www.fetedelanature.com (06/11/2018)"
"Sciences et techniques (SCT)";"http://ffamp.com";"1 fois par an";"paléontologie";"Association / paléontologie / minéralogie";"non diffusées";
"Sciences et techniques (SCT)";"http://fish-dont-exist.blogspot.com";"1 fois par an";"sciences de la vie";"sciences / blog";"non diffusées";"http://fish-dont-exist.blogspot.fr (01/04/2019)"
"Sciences et techniques (SCT)";"https://fondationfrancoissommer.org";"1 fois par an";"sciences de l'environnement";"chasse / nature / Sommer, François / fondation / Musée de la chasse et la nature";"non diffusées";"http://www.fondationfrancoissommer.org (17/03/2017) / http://fondationfrancoissommer.org (17/01/2019)"
"Sciences et techniques (SCT)";"https://foodandsens.com/f-and-s-live/femme-chef-ou-femme-cheffe-ortographe-en-dit-long-cuisine/";"1 fois par an";"gastronomie";"cuisinières / personnes";"non diffusées";
"Sciences et techniques (SCT)";"https://forumeducation.mnhn.fr";"1 fois par an";"sciences";"muséum national d'histoire naturelle / outils de discussion";"non diffusées";"http://forumeducation.mnhn.fr (27/04/2018)"
