"Collecte";"URL de départ";"Fréquence";"Thème";"Mots clés";"Informations descriptives complémentaires";"Historique des URL"
"Vidéos (VIDEO)";"http://www.dailymotion.com/video/xr5gri_cannes-facon-super-8-michael-haneke-recoit-la-palme-d-or-pour-amour_shortfilms";"2 fois par an";"sites à thème cinéma et audiovisuel";"non renseigné";"Cannes 2012 Palme d'or Haneke";
"Vidéos (VIDEO)";"http://www.dailymotion.com/video/xye83v_festival-de-cannes-2013-l-affiche-version-animee_school";"2 fois par an";"sites à thème cinéma et audiovisuel";"non renseigné";"Animation de l'affiche du festival de Cannes 2013";
"Vidéos (VIDEO)";"http://www.dailymotion.com/VIDEOFORMES";"2 fois par an";"filières du cinéma et de l'audiovisuel";"création vidéo";"686 vidéos en 2011 - site du membre: http://www.videoformes.com -";
"Vidéos (VIDEO)";"http://www.dailymotion.com/videopalabre";"2 fois par an";"auto-diffusés";"création vidéo";"178 vidéos en 2011 - site du membre: http://www.tntb.net/ -";
"Vidéos (VIDEO)";"http://www.dailymotion.com/VideoRap";"2 fois par an";"auto-diffusés";"humour / série";"11 vidéos en 2011 - site du membre: http://www.vidéorap.com/ -";
"Vidéos (VIDEO)";"http://www.dailymotion.com/vih_org";"2 fois par an";"communication institutionnelle et associative";"santé / sida";"23 vidéos en 2011 - rien depuis 2012, inactivé site du membre: http://www.vih.org/ -";
"Vidéos (VIDEO)";"http://www.dailymotion.com/Viktor_Furiani";"2 fois par an";"auto-diffusés";"création vidéo";"52 vidéos en 2011 - site du membre:  -";
"Vidéos (VIDEO)";"http://www.dailymotion.com/Villa-Gillet";"2 fois par an";"diffusion des connaissances";"conférence / culture";"64 vidéos en 2011 - site du membre: http://www.villagillet.net/ -";
"Vidéos (VIDEO)";"http://www.dailymotion.com/Ville_Anglet";"2 fois par an";"communication institutionnelle et associative";"Anglet (Pyrénées-Atlantiques)";"22 vidéos en 2011 - 211 en décembre 2014 site du membre:  -";
"Vidéos (VIDEO)";"http://www.dailymotion.com/Ville_Chenove";"2 fois par an";"communication institutionnelle et associative";"Chenôve (Côte-d'Or)";"35 vidéos en décembre 2014";
"Vidéos (VIDEO)";"http://www.dailymotion.com/Ville_de_REIMS";"2 fois par an";"communication institutionnelle et associative";"Reims (Marne)";"61 vidéos en 2011 - 93 en décembre 2014 site du membre: http://www.reims.fr/ -";
"Vidéos (VIDEO)";"http://www.dailymotion.com/Ville_de_Tarbes";"2 fois par an";"communication institutionnelle et associative";"Tarbes (Hautes-Pyrénées)";"87 vidéos en décembre 2014 http://www.tarbes.fr/";
"Vidéos (VIDEO)";"http://www.dailymotion.com/Ville_de_Vincennes";"2 fois par an";"communication institutionnelle et associative";"Vincennes (Val-de-Marne)";"302 vidéos en décembre 2014 http://www.vincennes.fr/";
"Vidéos (VIDEO)";"http://www.dailymotion.com/Ville_du_Blanc_Mesnil";"2 fois par an";"communication institutionnelle et associative";"Le Blanc-Mesnil (Seine-Saint-Denis)";"52 vidéos en décembre 2014 http://www.blancmesnil.fr/";
"Vidéos (VIDEO)";"http://www.dailymotion.com/Ville_Hay_les_Roses";"2 fois par an";"communication institutionnelle et associative";"L'Haÿ-les-Roses (Val-de-Marne)";"24 vidéos en 2011 - 58 vidéos en décembre 2014 site du membre:  -";
"Vidéos (VIDEO)";"http://www.dailymotion.com/ville_perpignan";"2 fois par an";"communication institutionnelle et associative";"Perpignan (Pyrénées-Orientales)";"188 vidéos en 2011 - 348 en décembre 2014 site du membre: http://www.mairie-perpignan.fr/videos -";"http://www.dailymotion.com/user/ville_perpignan (08/03/2012)"
"Vidéos (VIDEO)";"http://www.dailymotion.com/Ville-Angers";"2 fois par an";"communication institutionnelle et associative";"Angers (Maine-et-Loire)";"http://www.angers.fr - 265 vidéos en juin 2012, 380 en décembre 2014";
"Vidéos (VIDEO)";"http://www.dailymotion.com/villedebordeaux";"2 fois par an";"communication institutionnelle et associative";"institutionnel / politique / ville (Bordeaux)";"188 vidéos en 2011 - doublon, inactivésite du membre: http://www.bordeaux.fr -";
"Vidéos (VIDEO)";"http://www.dailymotion.com/villedebordeaux/";"2 fois par an";"communication institutionnelle et associative";"Bordeaux (Gironde)";"188 vidéos en 2011 - 580 en décembre 2013 - 690 en décembre 2014 site du membre: http://www.bordeaux.fr -";
"Vidéos (VIDEO)";"http://www.dailymotion.com/VilledeGrenoble";"2 fois par an";"communication institutionnelle et associative";"Grenoble (Isère)";"131 vidéos en 2011 - 246 en décembre 2014 site du membre: http://www.grenoble.fr/69-les-videos.htm -";
"Vidéos (VIDEO)";"http://www.dailymotion.com/Ville-de-La-Courneuve";"2 fois par an";"communication institutionnelle et associative";"ville (La Courneuve)";;"http://www.dailymotion.com/ville de-La-Courneuve (05/03/2012)"
"Vidéos (VIDEO)";"http://www.dailymotion.com/ville-de-lyon";"2 fois par an";"communication institutionnelle et associative";"Lyon (Rhône) -- Hôtel de ville";"295 vidéos en décembre 2014";"http://www.dailymotion.com/ville de-lyon (05/03/2012)"
"Vidéos (VIDEO)";"http://www.dailymotion.com/VilledeMarseille";"2 fois par an";"communication institutionnelle et associative";"Marseille (Bouches-du-Rhône)";"125 vidéos en 2011 - site du membre: http://www.marseilletv.fr -";
"Vidéos (VIDEO)";"http://www.dailymotion.com/villedemontluel";"2 fois par an";"communication institutionnelle et associative";"ville (Montluel)";"24 vidéos en 2011 - site du membre: http://www.ville-montluel.fr -";
"Vidéos (VIDEO)";"http://www.dailymotion.com/villedemontpellier";"2 fois par an";"communication institutionnelle et associative";"institutionnel / politique / ville (Montpellier)";"193 vidéos en 2011 - site du membre: http://www.montpellier.fr/ -";
"Vidéos (VIDEO)";"http://www.dailymotion.com/villedesaintdenis";"2 fois par an";"communication institutionnelle et associative";"administration publique / Saint-Denis (Seine-Saint-Denis)";"124 vidéos en 2011 - 251 en novembre 2013 - site du membre: http://www.ville-saint-denis.fr/ -";
"Vidéos (VIDEO)";"http://www.dailymotion.com/Ville-de-Saint-Nazaire";"2 fois par an";"communication institutionnelle et associative";"ville / collectivité locale / (Saint-Nazaire)";"http://www.mairie-saintnazaire.fr/";"http://www.dailymotion.com/ville de-Saint-Nazaire (05/03/2012)"
"Vidéos (VIDEO)";"http://www.dailymotion.com/VilledeStrasbourg";"2 fois par an";"communication institutionnelle et associative";"Strasbourg (Bas-Rhin)";"144 vidéos en 2011 - 185 en juin 2012 - 350 en décembre 2014 site du membre: http://www.strasbourg.eu -  DLN : 9/8/13 : la BNUS (collecte Alsatiques) est intéressée par la collecte de ce compte.";
"Vidéos (VIDEO)";"http://www.dailymotion.com/VilledeSucy";"2 fois par an";"communication institutionnelle et associative";"Sucy-en-Brie (Val-de-Marne)";"67 vidéos en décembre 2014";
"Vidéos (VIDEO)";"http://www.dailymotion.com/VilledeToulon";"2 fois par an";"communication institutionnelle et associative";"Toulon (Var)";"43 vidéos en 2011 - 61 en décembre 2014  site du membre: http://www.toulon.com/ -";
"Vidéos (VIDEO)";"http://www.dailymotion.com/Villepin2012";"2 fois par an";"communication institutionnelle et associative";"De Villepin, Dominique";"rien depuis 2012, inactivé";
"Vidéos (VIDEO)";"http://www.dailymotion.com/vincent-leroy";"2 fois par an";"auto-diffusés";"humour";"21 vidéos en 2011 - site du membre: http://www.vincent-leroy.com -";
"Vidéos (VIDEO)";"http://www.dailymotion.com/vinchabackpacker";"2 fois par an";"filières de la musique et de l'édition phonographique";"musique";"13 vidéos en 2011 - site du membre: http://www.vinchabackpacker.com/ -";
"Vidéos (VIDEO)";"http://www.dailymotion.com/ViniFilmFestivalOnTntv";"2 fois par an";"filières du cinéma et de l'audiovisuel";"Polynésie française, Territoire de (France) / Festivals de cinéma";"site du membre : http://www.vinifilmfestivaltntv.com/";
"Vidéos (VIDEO)";"http://www.dailymotion.com/Vinvin";"2 fois par an";"auto-diffusés";"humour";"118 vidéos en 2011 - site du membre:  -";
