"Collecte";"URL de départ";"Fréquence";"Thème";"Mots clés";"Informations descriptives complémentaires";"Historique des URL"
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UCkBCUQsePa8xSk4dsRCsR6A";"2 fois par an";"société";"Wojtek";"Wojtek Lewandowki, qu'il ne faut pas confondre avec le rappeur Wojtek des Rap Contenders, propose des vidéos humoristiques et fait l'analyse et la critique d'autres youtubeurs. Sa chaîne existe depuis novembre 2013 et compte près de 35 000 abonnés en 2018. Il se dénomme lui-même ""Wojtek le Polak"".";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UCL1ScW5p_7TF-uWdVo1WjTw";"2 fois par an";"art";"non renseigné";"Chaîne Youtube consacrée à l'art contemporain";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UCMFcMhePnH4onVHt2-ItPZw";"2 fois par an";"éducation";"Hygiène Mentale";"Un passionné de sciences et de paranormal, Christophe Michel, propose depuis juillet 2014 des vidéos visant à développer l'esprit critique face aux médias et aux fausses informations. Il compte plus de 213 000 abonnés à l'été 2018.";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UCqpcv4e0ConE6BSLLdSt6ug";"2 fois par an";"non renseigné";"Maison du Livre de Nouvelle-Calédonie / FMR";;
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UCSKdvgqdnj72_SLggp7BDTg";"2 fois par an";"information";"Brut";"Renaud Le Van Kim et Guillaume Lacroix, venus de la télévision, ont créé en octobre 2016 ce média d'information généraliste destiné à un public jeune et diffusé principalement via Facebook. Brut compte en 2018 plus de 110 000 abonnés sur YouTube (1,5 million sur Facebook).";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UCT67YOMntJxfRnO_9bXDpvw";"2 fois par an";"information";"Le Média";"Fondé à l'automne 2017 après une campagne de financement participatif, ce média d'informations proche du parti politique La France Insoumise offre notamment un journal quotidien en direct d'une demi-heure, sur le modèle de celui des chaînes de télévision. Il affiche plus de 63 000 abonnés à l'été 2018.";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UCuYN7dG7X7gD7pEKcRsBZEA";"2 fois par an";"politique";"ERTV Officiel / Soral, Alain";"L'association politique Egalité et réconciliation, classée à l'extrême droite et dirigée par Alain Soral, a ouvert sa chaîne YouTube en septembre 2010. Jouant à la fois du registre de la lecture idéologique et de l'info-divertissement, elle dépasse les 100 000 abonnés à l'été 2018.";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UCVeMw72tepFl1Zt5fvf9QKQ";"2 fois par an";"militantisme";"Osons Causer";"Ludovic Torbey (qui apparaît à l'écran), Stéphane Lambert et Xavier Cheung commentent l'actualité et la politique depuis juin 2015, sur un registre de langage direct, simple. Leur projet est de fournir à leurs auditeurs des ""moyens d'auto-défense intellectuelle"" face aux médias et aux professionnels de la politique. Osons causer a plus de 200 000 abonnés à l'été 2018.";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UCwbV8cTR4yBgFdfa_BXV2OA";"2 fois par an";"cinéma";"Le fossoyeur de films";"À partir de septembre 2012, François Theurel propose des analyses de l'histoire du cinéma, notamment des films de genre. Avec près de 700 000 abonnés en 2018, il est le youtubeur français le plus suivi sur le cinéma.";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UCww2zZWg4Cf5xcRKG-ThmXQ";"2 fois par an";"société";"Norman fait des vidéos";"L'une des grandes stars du YouTube français, acteur et humoriste, Norman Thavaud a créé sa chaîne en janvier 2011. Il a 10 890 000 abonnés en 2018.";
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UCYpRDnhk5H8h16jpS84uqsA";"2 fois par an";"information";"Le Monde";"La chaîne du quotidien Le Monde, créée en mars 2006, propose des sujets d'actualité. Elle compte près de 250 000 abonnés en 2018.";
"Vidéos (VIDEO)";"https://www.youtube.com/user/ActUpParis";"2 fois par an";"militantisme";"Act up-Paris / santé publique / sida";"L'association Act-up Paris rend compte en vidéos de ses actions. Elle agit pour la prévention du SIDA depuis 2007 sur cette chaîne et compte 382 abonnés en 2018.";"http://www.youtube.com/user/ActUpParis/videos (22/12/2014) / https://www.youtube.com/user/ActUpParis/videos (25/06/2018)"
"Vidéos (VIDEO)";"https://www.youtube.com/user/aMOODIEsqueezie";"2 fois par an";"jeux vidéo";"Squeezie";"Lucas Hauchard met en ligne des vidéos humoristiques et critique les jeux vidéos depuis janvier 2011. Il a près de 11 117 000 abonnés en 2018.";
"Vidéos (VIDEO)";"https://www.youtube.com/user/AvignonleOFF";"2 fois par an";"arts du spectacle";"Avignon le OFF";"festival d'Avignon off 2018. La chaîne officielle du OFF du festival de théâtre d'Avignon. Créée en juin 2012, elle compte 1 450 abonnés en 2018.";"https://www.youtube.com/user/AvignonleOFF/featured (25/06/2018)"
"Vidéos (VIDEO)";"https://www.youtube.com/user/CnacTV";"2 fois par an";"arts du spectacle";"CnacTV";"Centre national des arts du cirque . Chaîne YouTube du Centre national des arts du cirque, elle propose des vidéos de spectacles de fin d'année et des dispositifs d'aide aux spectacles de cirque. Créée en décembre 2011, en parallèle avec le site www.cnac.fr, elle a 443 abonnés.";"https://www.youtube.com/user/CnacTV/feed (25/06/2018)"
"Vidéos (VIDEO)";"https://www.youtube.com/user/EnjoyPhoenix";"2 fois par an";"société";"EnjoyPhoenix";"Marie Lopez est une star du YouTube français. Ses sujets sont la mode, la beauté, le maquillage… Elle a créé sa chaîne en octobre 2010 et compte en 2018 près de 3 400 000 abonnés.";
"Vidéos (VIDEO)";"https://www.youtube.com/user/EnjoyVlogging";"2 fois par an";"société";"EnjoyVlogging";"Après EnjoyPhoenix, Marie Lopez crée cette deuxième chaîne YouTube en 2012. On la découvre en voyage, à la rencontre de ses fans, etc. Elle y a près de 1 500 000 abonnés en 2018.";
"Vidéos (VIDEO)";"https://www.youtube.com/user/fondationcartier";"2 fois par an";"art";"Fondation Cartier pour l'art contemporain";"site de la fondation Cartier pour l'art contemporain, 134 vidéos en octobre 2013 . La chaîne de la Fondation Cartier propose des vidéos sur les expositions et les conférences qu'elle organise. Elle a plus de 20 000 abonnés en 2018.";"http://www.youtube.com/user/fondationcartier (05/01/2015)"
"Vidéos (VIDEO)";"https://www.youtube.com/user/jeanpaulhirsch";"2 fois par an";"littérature";"N'oublie pas de me faire penser / Hirsch, Jean-Paul";"Jean-Paul Hirsch, qui travaille pour les éditions P.O.L., propose des interviews d'écrivains. Sa chaîne existe depuis février 2010 et compte 844 abonnés.";
"Vidéos (VIDEO)";"https://www.youtube.com/user/LeCoupdePhil";"2 fois par an";"éducation";"North, Cyrus";"Cyrus North, depuis juillet 2013, propose de petites vidéos pour mettre la philosohie à la portée de tous. Il a près de 314 000 abonnés en 2018.";"https://www.youtube.com/user/LeCoupdePhil/videos (25/06/2018)"
"Vidéos (VIDEO)";"https://www.youtube.com/user/leroymerlinfr";"2 fois par an";"techniques";"Leroy-Merlin / bricolage / décoration";"La chaîne de magasins de bricolage propose des tutoriels depuis octobre 2009. Elle a plus de 100 000 abonnés en 2018.";"http://www.youtube.com/user/leroymerlinfr (06/01/2015)"
"Vidéos (VIDEO)";"https://www.youtube.com/user/LesLecturesdeNiNe";"2 fois par an";"littérature";"Gorman, Nine";"Nine Gorman, elle-même écrivain, fait la critique de livres pour jeunes adultes. Son site existe depuis mars 2013 et compte plus de 71 000 abonnés.";
"Vidéos (VIDEO)";"https://www.youtube.com/user/LinksTheSun";"2 fois par an";"culture";"LinksTheSun";"Présent sur YouTube dès 2006, Alexis Breut commence à bénéficier d'une audience étendue en 2009 avec des vidéos sur les cultures populaires (chanson, culture internet, cinéma…). Il a plus de 1 500 000 abonnés en 2018.";
"Vidéos (VIDEO)";"https://www.youtube.com/user/Micmaths";"2 fois par an";"éducation";"Launay, Mickaël";"Mickaël Launay met les mathématiques à la portée de tous grâce à des cours, des jeux de logique et des chroniques. Son site existe depuis septembre 2001 et a près de 289 000 abonnés en 2018.";
"Vidéos (VIDEO)";"https://www.youtube.com/user/MonsieurDream";"2 fois par an";"société";"Cyprien";"Cyprien Iov, acteur et humoriste, est une star qu'on voit sur YouTube depuis février 2007. Il a près de 12 300 000 abonnés en 2018.";
"Vidéos (VIDEO)";"https://www.youtube.com/user/nqtv";"2 fois par an";"société";"Gaillard, Rémi (1975-....)";"Dailymotion  Lui aussi l'une des grandes stars du YouTube français, Rémi Gaillard met en ligne des vidéos humoristiques depuis juillet 2007. Il compte près de 6 700 000 abonnés en 2018.";"http://www.youtube.com/user/nqtv (25/06/2018)"
"Vidéos (VIDEO)";"https://www.youtube.com/user/OmakeBooks";"2 fois par an";"jeux vidéo";"OmakeBooks";"Omake books est une maison d'édition de jeux vidéo et de publications geek. Sa chaîne, créée en avril 2017, compte 3 153 abonnés en 2018.";
"Vidéos (VIDEO)";"https://www.youtube.com/user/operanationaldeparis";"2 fois par an";"arts du spectacle";"Opéra national de Paris";"Opéra de Paris . L'opéra national de Paris met en ligne des spectacles, des interviews et des webdocumentaires depuis le 30 mars 2010. Il a plus de 26 000 abonnés.";"https://www.youtube.com/user/operanationaldeparis/videos (25/06/2018)"
"Vidéos (VIDEO)";"https://www.youtube.com/user/PQE2010";"2 fois par an";"arts du spectacle";"Festival Paris l'été";"festival Paris l'été 2018 . Le festival Paris l'été propose des sujets sur ses différents spectacles. Créée en juillet 2010, sa chaîne compte 89 abonnés.";
"Vidéos (VIDEO)";"https://www.youtube.com/user/SolangeTeParle";"2 fois par an";"société";"Solange Te Parle / Webséries";"Ina Mihalache, vidéaste, actrice et humoriste canadienne installée en France depuis 2004, met en ligne des sujets sur la vie quotidienne depuis novembre 2011. Elle a plus de 330 000 abonnés en 2018.";"http://www.youtube.com/user/SolangeTeParle (25/06/2018)"
"Vidéos (VIDEO)";"https://www.youtube.com/user/telesorbonne";"2 fois par an";"information";"Télésorbonne";"L'association TéléSorbonne propose l'une des premières webtélévisions consacrées à la vie étudiante, l'actualités, le sport, la culture… Créée en février 2007, elle a 518 abonnés en 2018.";"http://www.youtube.com/user/telesorbonne (12/01/2015)"
"Vidéos (VIDEO)";"https://www.youtube.com/user/tierslivre";"2 fois par an";"littérature";"Tiers livre / Bon, François";"François Bon consacre sa chaîne à la littérature, avec des ateliers d'écriture en ligne. Tiers livre existe depuis avril 2006 et a 2 995 abonnés en 2018.";"https://www.youtube.com/user/tierslivre/videos?disable_polymer=1 (21/06/2018)"
"Vidéos (VIDEO)";"https://www.youtube.com/user/TVFestivaldeCannes";"2 fois par an";"cinéma";"Festival de Cannes";"site du membre :http://tvfestival.tv/ . La webtélévision officielle du Festival du film de Cannes, avec photos calls, conférences de presse, montées des marches, interviews… Sur YouTube depuis avril 2008, elle compte plus de 51 000 abonnés en 2018.";"http://www.youtube.com/user/TVFestivaldeCannes (12/01/2015)"
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UC_iuTGIGPWQBLGbd_TgwB-Q";"2 fois par an";"non renseigné";"non renseigné";;
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UCQfakletOMk9zXVRSHUdyDA";"2 fois par an";"non renseigné";"non renseigné";;
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UCQIrvVPHrt2cN14ktGA2Snw";"2 fois par an";"non renseigné";"Cinéma Cinémas";;
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UCVTNlukJNP-nToIVrIRoe3w";"2 fois par an";"filières du cinéma et de l'audiovisuel";"YouTube (site web) / Centre national du cinéma et de l'image animée (France)";;
"Vidéos (VIDEO)";"https://www.youtube.com/channel/UCYJWrdnTGVzMFB69nwTwu7A";"2 fois par an";"non renseigné";"Les vidéos du Journal";;
