"Collecte";"URL de départ";"Fréquence";"Thème";"Mots clés";"Informations descriptives complémentaires";"Historique des URL"
"Philosophie, histoire, sciences de l'homme (PHS)";"https://124revue.hypotheses.org";"1 fois par an";"archéologie";"Archéologie, Histoire de l'art";"non diffusées";"http://124revue.hypotheses.org (17/04/2018)"
"Philosophie, histoire, sciences de l'homme (PHS)";"https://450000ans.com";"1 fois par an";"préhistoire";"Préhistoire / musée de Tautavel";"non diffusées";"http://www.450000ans.com (17/01/2019) / https://www.450000ans.com (12/02/2019)"
"Philosophie, histoire, sciences de l'homme (PHS)";"https://52.catholique.fr";"1 fois par an";"religions chrétiennes";"christianisme / catholicisme / diocèse / Haute-Marne / Langres";"non diffusées";"http://catholique-hautemarne.cef.fr (01/06/2016) / http://52.catholique.fr (11/04/2018)"
"Philosophie, histoire, sciences de l'homme (PHS)";"http://87dit.canalblog.com";"1 fois par semaine";"histoire";"Bretagne / armées et armements / civils et vie à l'arrière / femmes / animaux";"non diffusées";"http://87dit.canalblog.com/archives/index.html (13/06/2019)"
"Philosophie, histoire, sciences de l'homme (PHS)";"http://87dit.canalblog.com/archives/index.html";"1 fois par semaine";"histoire";"non renseigné";"non diffusées";"http://87dit.canalblog.com/albums/cartes_postales/index.html (30/04/2019)"
"Philosophie, histoire, sciences de l'homme (PHS)";"http://8mars.info";"1 fois par an";"sociologie";"évenement / femmes";"non diffusées";
"Philosophie, histoire, sciences de l'homme (PHS)";"http://aapa.e-monsite.com";"1 fois par an";"archéologie";"Archéologie sous marine, Antilles";"non diffusées";
"Philosophie, histoire, sciences de l'homme (PHS)";"https://aboubillou.hypotheses.org";"1 fois par an";"archéologie";"Egypte, fouilles archéologiques, Kôm Abou Billou, Mefkat, Térénouthis";"non diffusées";"http://aboubillou.hypotheses.org (17/04/2018)"
"Philosophie, histoire, sciences de l'homme (PHS)";"https://abp.hypotheses.org";"1 fois par an";"archéologie";"archéologie / Bassin Parisien / France";"non diffusées";
"Philosophie, histoire, sciences de l'homme (PHS)";"https://acajblog.wordpress.com";"1 fois par an";"ethnologie";"Association des chercheurs en Anthropologie juridique";"non diffusées";
"Philosophie, histoire, sciences de l'homme (PHS)";"https://actapol.hypotheses.org";"1 fois par an";"histoire";"histoire / recherche / Révolution";"non diffusées";"http://actapol.hypotheses.org (17/01/2019)"
"Philosophie, histoire, sciences de l'homme (PHS)";"http://actualites.ecoledeslettres.fr/arts/la-grande-guerre-dans-tous-ses-etats-mallette-pedagogique/";"1 fois par semaine";"histoire";"France / Représentation/écriture de la guerre / Pédagogie / Ecole";"non diffusées";
"Philosophie, histoire, sciences de l'homme (PHS)";"http://actu-histoireantique.over-blog.com";"1 fois par an";"histoire";"Antiquité / actualités";"non diffusées";"http://www.actu-histoireantique.com (17/04/2018)"
"Philosophie, histoire, sciences de l'homme (PHS)";"http://adam.mmsh.univ-aix.fr";"1 fois par an";"ethnologie";"Association d'anthropologie méditerranéenne";"non diffusées";
"Philosophie, histoire, sciences de l'homme (PHS)";"http://adane.canalblog.com";"1 fois par an";"archéologie";"Archéologie, Poitou, Charente, Vendée, Association";"non diffusées";
"Philosophie, histoire, sciences de l'homme (PHS)";"http://adea.asso-web.com";"1 fois par an";"archéologie";"Egyptologie / association / Hérault";"non diffusées";
"Philosophie, histoire, sciences de l'homme (PHS)";"https://admecrit.hypotheses.org";"2 fois par an";"histoire";"Administration / Classements";"non diffusées";
"Philosophie, histoire, sciences de l'homme (PHS)";"https://advertisinghistory.hypotheses.org";"1 fois par an";"histoire";"Histoire / Chine / publicité / recherche";"non diffusées";"http://www.openedition.org/11544 (06/03/2015) / http://advertisinghistory.hypotheses.org (17/01/2019)"
"Philosophie, histoire, sciences de l'homme (PHS)";"https://afeaf.hypotheses.org";"1 fois par an";"archéologie";"Europe - Age du Fer";"non diffusées";"http://www.openedition.org/9076 (06/01/2015) / http://afeaf.hypotheses.org (17/04/2018)"
"Philosophie, histoire, sciences de l'homme (PHS)";"https://afea.hypotheses.org";"2 fois par an";"ethnologie";"Association française d’ethnologie et d’anthropologie";"non diffusées";"http://asso-afea.fr (28/01/2019)"
"Philosophie, histoire, sciences de l'homme (PHS)";"https://afhmt.hypotheses.org";"1 fois par an";"histoire";"Histoire / Travail";"non diffusées";"http://afhmt.hypotheses.org (17/01/2019)"
"Philosophie, histoire, sciences de l'homme (PHS)";"https://afneg.org";"2 fois par an";"géographie";"non renseigné";"non diffusées";"http://www.afneg.org (07/02/2018)"
"Philosophie, histoire, sciences de l'homme (PHS)";"https://africa.hypotheses.org";"1 fois par an";"archéologie";"Afrique, Antiquité, fouilles archéologiques";"non diffusées";"http://africa.hypotheses.org (17/04/2018)"
"Philosophie, histoire, sciences de l'homme (PHS)";"http://africanistes.org";"2 fois par an";"ethnologie";"Société des africanistes";"non diffusées";
"Philosophie, histoire, sciences de l'homme (PHS)";"https://afriques.hypotheses.org";"2 fois par an";"histoire";"Afrique";"non diffusées";
"Philosophie, histoire, sciences de l'homme (PHS)";"https://afrorient.hypotheses.org";"1 fois par an";"histoire";"Mer Rouge, Afrique Orientale, Océan Indien, XIXe siècle, XXe siècle";"non diffusées";"http://afrorient.hypotheses.org (17/01/2019)"
"Philosophie, histoire, sciences de l'homme (PHS)";"https://afsr.hypotheses.org";"1 fois par an";"sociologie";"sociologie de la religion / centre de recherche";"non diffusées";"http://www.afsr.cnrs.fr (06/04/2018)"
"Philosophie, histoire, sciences de l'homme (PHS)";"http://agedufer.e-monsite.com";"1 fois par an";"archéologie";"Âge du Fer, Auvergne";"non diffusées";
"Philosophie, histoire, sciences de l'homme (PHS)";"https://ager.hypotheses.org";"1 fois par an";"archéologie";"Europe, France, Préhistoire et antiquité, Archéologie, Histoire rurale, Histoire romaine";"non diffusées";"http://www.openedition.org/12436 (06/01/2015) / http://ager.hypotheses.org (17/04/2018)"
"Philosophie, histoire, sciences de l'homme (PHS)";"https://aggiornamento.hypotheses.org";"1 fois par an";"histoire";"histoire";"non diffusées";"http://aggiornamento.hypotheses.org (17/01/2019)"
"Philosophie, histoire, sciences de l'homme (PHS)";"http://aggraphe.centerblog.net";"1 fois par an";"archéologie";"Inscription lapidaires, épigraphie, cadrans solaires";"non diffusées";
"Philosophie, histoire, sciences de l'homme (PHS)";"https://agoraformation.wordpress.com";"1 fois par an";"ethnologie";"berbères / Seksawa (peuple berbère) / blogs";"non diffusées";
"Philosophie, histoire, sciences de l'homme (PHS)";"https://aha.hypotheses.org";"1 fois par an";"ethnologie";"Atelier d'hybridations anthropologiques / arts et techniques / carnets de recherche";"non diffusées";"http://aha.hypotheses.org (04/04/2018)"
"Philosophie, histoire, sciences de l'homme (PHS)";"https://ahcesr.hypotheses.org";"1 fois par an";"histoire";"histoire / recherche";"non diffusées";"http://ahcesr.hypotheses.org (17/01/2019)"
"Philosophie, histoire, sciences de l'homme (PHS)";"https://ahl.hypotheses.org";"2 fois par an";"histoire";"Archives / Historiens";"non diffusées";
"Philosophie, histoire, sciences de l'homme (PHS)";"https://ahmuf.hypotheses.org";"1 fois par an";"histoire";"histoire / recherche / Ancien Régime";"non diffusées";"http://ahmuf.hypotheses.org (17/01/2019)"
"Philosophie, histoire, sciences de l'homme (PHS)";"https://aihce.hypotheses.org";"1 fois par an";"histoire";"histoire / Europe / recherche";"non diffusées";"http://aihce.hypotheses.org (17/01/2019)"
"Philosophie, histoire, sciences de l'homme (PHS)";"https://aitia.hypotheses.org";"1 fois par an";"philosophie";"Antiquité / Philosophie / lien causal";"non diffusées";"http://aitia.hypotheses.org (15/02/2019)"
"Philosophie, histoire, sciences de l'homme (PHS)";"https://ajceramique.weebly.com/index.html";"1 fois par an";"archéologie";"Céramologie, céramique";"non diffusées";"http://ajceramique.weebly.com/index.html (17/04/2018)"
"Philosophie, histoire, sciences de l'homme (PHS)";"http://ajmf.org";"2 fois par an";"religions chrétiennes";"islam / judaïsme";"non diffusées";"http://www.ajmf.org (05/02/2019)"
"Philosophie, histoire, sciences de l'homme (PHS)";"https://albalat.hypotheses.org";"1 fois par an";"archéologie";"Albalat (Espagne), Fouilles archéologiques, Al-Andalus";"non diffusées";"http://albalat.hypotheses.org (17/04/2018)"
"Philosophie, histoire, sciences de l'homme (PHS)";"https://albi.catholique.fr";"1 fois par an";"religions chrétiennes";"christianisme / catholicisme / diocèse / Tarn / Albi";"non diffusées";"http://catholique-tarn.cef.fr (11/04/2018) / http://albi.catholique.fr (17/01/2019)"
"Philosophie, histoire, sciences de l'homme (PHS)";"http://alinalia.free.fr";"1 fois par an";"philosophie";"Alain (Emile Chartier)";"non diffusées";
"Philosophie, histoire, sciences de l'homme (PHS)";"https://alma.hypotheses.org";"1 fois par an";"*non classé";"follower Twitter / archives / recherche / PHS ?";"non diffusées";"http://alma.hypotheses.org (17/01/2019)"
"Philosophie, histoire, sciences de l'homme (PHS)";"http://alphasociologie.blogspot.fr";"1 fois par an";"sociologie";"blog / sociologie générale";"non diffusées";"http://alphasociologie.blogspot.com (07/05/2012)"
"Philosophie, histoire, sciences de l'homme (PHS)";"http://alteregorennes.canalblog.com";"1 fois par an";"archéologie";"Archéologie, Solidarité, Rennes, Bretagne";"non diffusées";
"Philosophie, histoire, sciences de l'homme (PHS)";"https://alterpol.hypotheses.org";"1 fois par an";"ethnologie";"anthropologie politique / carnets de recherche";"non diffusées";"http://alterpol.hypotheses.org (05/04/2018)"
"Philosophie, histoire, sciences de l'homme (PHS)";"https://altritaliani.net";"2 fois par an";"histoire";"Italie / Histoire";"non diffusées";"http://www.altritaliani.net (17/01/2019) / https://www.altritaliani.net (25/02/2019)"
"Philosophie, histoire, sciences de l'homme (PHS)";"https://amades.hypotheses.org";"2 fois par an";"ethnologie";"anthropologie médicale / carnets de recherche";"non diffusées";"http://amades.hypotheses.org (17/01/2019)"
"Philosophie, histoire, sciences de l'homme (PHS)";"https://amarai.org";"1 fois par an";"archéologie";"Archéologie, Manche, Atlantique, îles";"non diffusées";
"Philosophie, histoire, sciences de l'homme (PHS)";"http://ameriber.u-bordeaux3.fr";"1 fois par an";"histoire";"non renseigné";"non diffusées";
"Philosophie, histoire, sciences de l'homme (PHS)";"https://ameriber.u-bordeaux-montaigne.fr";"2 fois par an";"histoire";"Pays ibériques / Amérique latine";"non diffusées";
"Philosophie, histoire, sciences de l'homme (PHS)";"https://amers.hypotheses.org";"1 fois par an";"archéologie";"Egypte, Mer Rouge, Sinai, navigation";"non diffusées";"http://amers.hypotheses.org (17/04/2018)"
"Philosophie, histoire, sciences de l'homme (PHS)";"http://amitabhafrance.online.fr";"1 fois par an";"religions chrétiennes";"bouddhisme";"non diffusées";
"Philosophie, histoire, sciences de l'homme (PHS)";"https://amphisea.hypotheses.org";"1 fois par an";"archéologie";"fortifications, Grèce, Provence, France";"non diffusées";
"Philosophie, histoire, sciences de l'homme (PHS)";"http://anactarcheologie.com";"1 fois par an";"archéologie";"Archéologie, Association professionnelle";"non diffusées";
"Philosophie, histoire, sciences de l'homme (PHS)";"https://anapsype.org";"2 fois par an";"psychanalyse et psychologie";"non renseigné";"non diffusées";"http://www.anapsype.org (09/02/2018)"
"Philosophie, histoire, sciences de l'homme (PHS)";"https://anathema.hypotheses.org";"1 fois par an";"archéologie";"Histoire ancienne, période hellénistique, religion";"non diffusées";"http://www.openedition.org/13659 (06/01/2015) / http://anathema.hypotheses.org (17/04/2018)"
"Philosophie, histoire, sciences de l'homme (PHS)";"https://anchora.hypotheses.org";"1 fois par an";"archéologie";"Philologie classique, Sciences et techniques, Antiquité, textes latins, textes grecs";"non diffusées";"http://anchora.hypotheses.org (17/01/2019)"
"Philosophie, histoire, sciences de l'homme (PHS)";"https://ane.hypotheses.org";"1 fois par an";"archéologie";"Antiquité, Proche-Orient, Syrie, Mésopotamie";"non diffusées";
"Philosophie, histoire, sciences de l'homme (PHS)";"https://angouleme.catholique.fr";"1 fois par an";"religions chrétiennes";"christianisme / catholicisme / diocèse / Charente / Angoulême";"non diffusées";"http://angouleme.catholique.fr (26/03/2019)"
"Philosophie, histoire, sciences de l'homme (PHS)";"http://animationbiblique.org";"1 fois par an";"religions chrétiennes";"christianisme / protestantisme / La Ligue";"non diffusées";"http://www.animationbiblique.org (28/02/2019)"
"Philosophie, histoire, sciences de l'homme (PHS)";"https://animed.hypotheses.org";"1 fois par an";"archéologie";"Méditerranée, Animaux, Archéozoologie, Antiquité";"non diffusées";"http://animed.hypotheses.org (17/01/2019)"
"Philosophie, histoire, sciences de l'homme (PHS)";"http://annuaire.ac-clermont.fr";"1 fois par an";"*non classé";"périodiques migrés / PHS / PO / annuaires";"non diffusées";
"Philosophie, histoire, sciences de l'homme (PHS)";"https://antet.hypotheses.org";"1 fois par an";"préhistoire";"Préhistoire / anthropologie des techniques / Pliocène / Pléistocène";"non diffusées";
"Philosophie, histoire, sciences de l'homme (PHS)";"https://antheia.hypotheses.org";"1 fois par an";"archéologie";"Antiquité";"non diffusées";"http://antheia.hypotheses.org (17/01/2019)"
"Philosophie, histoire, sciences de l'homme (PHS)";"https://anthropsylogies.hypotheses.org";"2 fois par an";"ethnologie";"psychologie et anthropologie / carnets de recherche";"non diffusées";"http://anthropsylogies.hypotheses.org (17/01/2019)"
"Philosophie, histoire, sciences de l'homme (PHS)";"https://anticactu.hypotheses.org";"1 fois par an";"archéologie";"Antiquité, Philosophie, éthique, histoire des idées";"non diffusées";"http://anticactu.hypotheses.org (17/01/2019)"
