"Collecte";"URL de départ";"Fréquence";"Thème";"Mots clés";"Informations descriptives complémentaires";"Historique des URL"
"Publications officielles (PO)";"http://ec.europa.eu";"1 fois par an";"Europe";"Union européenne / Commission européenne";"non diffusées";
"Publications officielles (PO)";"http://eca.europa.eu/portal/page/portal/eca_main_pages/splash_page";"1 fois par an";"Europe";"Union européenne / Cour des comptes européenne";"non diffusées";
"Publications officielles (PO)";"http://echa.europa.eu";"1 fois par an";"Europe";"Union européenne / Agence européenne des produits chimiques";"non diffusées";
"Publications officielles (PO)";"http://eduscol.education.fr";"1 fois par an";"information électronique des administrés";"France / éducation / Ministère de l'éducation";"non diffusées";
"Publications officielles (PO)";"http://eit.europa.eu";"1 fois par an";"Europe";"Union européenne / Institut européen d'innovation et de technologie";"non diffusées";
"Publications officielles (PO)";"http://erc.europa.eu";"1 fois par an";"Europe";"Union européenne / conseil européen de la recherche";"non diffusées";
"Publications officielles (PO)";"http://eso.cnrs.fr";"1 fois par an";"établissements publics";"France / centres de recherche / CNRS / périodiques migrés";"non diffusées";
"Publications officielles (PO)";"http://europa.eu";"1 fois par an";"institution européenne ou internationale";"Union européenne";"non diffusées";
"Publications officielles (PO)";"http://fr.alparc.org/index.php/actualites/newsletters";"1 fois par an";"administration centrale";"France / politique publique / Alparc";"non diffusées";
"Publications officielles (PO)";"http://fr.ambafrance-us.org";"1 fois par an";"services diplomatiques et consulaires";"ambassade française à l'étranger / États-Unis";"non diffusées";
"Publications officielles (PO)";"http://fr.unesco.org";"1 fois par an";"organisations internationales";"UNESCO";"non diffusées";
"Publications officielles (PO)";"http://fra.europa.eu/fraWebsite/home/home_en.htm";"1 fois par an";"Europe";"Union européenne / Agence des droits fondamentaux de l'Union européenne";"non diffusées";
"Publications officielles (PO)";"http://framespa.revues.org";"1 fois par an";"établissements publics";"France / centres de recherche / Université Toulouse-Le-Mirail / CNRS / périodiques migrés ";"non diffusées";
"Publications officielles (PO)";"http://framespa.univ-tlse2.fr";"1 fois par an";"établissements publics";"France / centres de recherche / Université Toulouse-Le-Mirail / CNRS / périodiques migrés";"non diffusées";
"Publications officielles (PO)";"http://franceterme.culture.fr";"1 fois par an";"administration centrale";"Premier ministre / Commission générale de terminologie et de néologie";"non diffusées";
"Publications officielles (PO)";"http://fusionforenergy.europa.eu";"1 fois par an";"Europe";"Union européenne / Fusion for energy";"non diffusées";
"Publications officielles (PO)";"http://haute-saone.cci.fr";"1 fois par an";"chambres de commerce";"France / chambres de commerce et d'industrie / Franche-Comté / Haute-Saône / périodiques migrés";"non diffusées";
"Publications officielles (PO)";"http://ile-de-france.ademe.fr";"1 fois par an";"établissements publics";"Île-de-France / ADEME / politique énergétique / environnement / développement durable";"non diffusées";
"Publications officielles (PO)";"http://images.math.cnrs.fr";"1 fois par an";"établissements publics";"France / centres de recherche / CNRS / périodique migrés";"non diffusées";
"Publications officielles (PO)";"http://immigration.gouv.fr";"1 fois par an";"administration centrale";"France / ministères / Ministère de l'intérieur";"non diffusées";
"Publications officielles (PO)";"http://inetop.cnam.fr";"1 fois par an";"établissements publics";"France / établissements d'enseignement / CNAM / périodiques migrés";"non diffusées";
"Publications officielles (PO)";"http://ipr.univ-paris1.fr";"1 fois par an";"établissements publics";"France / centres de recherche / Institut Pierre Renouvin / périodiques migrés ";"non diffusées";
"Publications officielles (PO)";"http://isere-tourisme.com";"1 fois par an";"offices de tourisme";"Isère / périodiques migrés";"non diffusées";
"Publications officielles (PO)";"http://labs.paris.fr/commun/rapport_activite_2010/index.html";"1 fois par an";"administration territoriale";"collectivités municipales / Île-de-France / Paris";"non diffusées";
"Publications officielles (PO)";"http://lannuaire.service-public.fr";"1 fois par an";"information électronique des administrés";"France / administration française";"non diffusées";
"Publications officielles (PO)";"http://lekiosque.finances.gouv.fr";"1 fois par an";"administration centrale";"France / ministères / Ministère de l'économie et des finances / commerce extérieur / statistiques";"non diffusées";
"Publications officielles (PO)";"http://ma-lettre.ameli.fr/les-archives";"1 fois par an";"établissements publics";"France / établissements publics / assurance maladie / Caisse nationale de l'assurance maladie des travailleurs salariés / périodiques migrés";"non diffusées";
"Publications officielles (PO)";"http://mantesenyvelines.fr";"1 fois par an";"administration territoriale";"communauté d'agglomérations de Mantes-en-Yvelines / Île-de-France / Yvelines";"non diffusées";
"Publications officielles (PO)";"http://oami.europa.eu/ows/rw/pages/index.fr.do";"1 fois par an";"Europe";"Union européenne / Office de l'harmonisation dans le marché intérieur";"non diffusées";
"Publications officielles (PO)";"http://opendata.paris.fr";"1 fois par an";"information électronique des administrés";"Île-de-France / Paris / données publiques";"non diffusées";
"Publications officielles (PO)";"http://osha.europa.eu";"1 fois par an";"Europe";"Union européenne / Agence pour la santé et la sécurité au travail";"non diffusées";
"Publications officielles (PO)";"http://paris.cour-administrative-appel.fr";"1 fois par an";"administration centrale";"Île-de-France / Cour administrative d'appel de Paris";"non diffusées";
"Publications officielles (PO)";"http://permisdeconduire.gouv.fr";"1 fois par an";"information électronique des administrés";"France / sécurité routière / Délégation à la sécurité et à la circulation routières (DSCR)";"non diffusées";
"Publications officielles (PO)";"http://plenieres.aquitaine.fr";"1 fois par an";"administration territoriale";"conseils régionaux / Aquitaine / périodiques migrés";"non diffusées";
"Publications officielles (PO)";"http://rha.revues.org";"1 fois par an";"éditeurs officiels";"France / ministère de la défense / Service historique de la Défense / périodiques migrés";"non diffusées";
"Publications officielles (PO)";"http://siarce.cyberl.fr";"1 fois par an";"administration territoriale";"Île-de-France / Syndicat intercommunal d'aménagement de réseaux et de cours d'eau";"non diffusées";
"Publications officielles (PO)";"http://stop-violences-femmes.gouv.fr";"1 fois par an";"information électronique des administrés";"France / lutte contre les violences faites aux femmes";"non diffusées";
"Publications officielles (PO)";"http://tentea.ec.europa.eu";"1 fois par an";"Europe";"Union européenne / Agence exécutive du réseau transeuropéen de transport";"non diffusées";
"Publications officielles (PO)";"http://travail-emploi.gouv.fr";"1 fois par an";"administration centrale";"France / ministères / Ministère du travail, de l'emploi, de la formation professionnelle et du dialogue social";"non diffusées";
"Publications officielles (PO)";"http://w3.u-grenoble3.fr";"1 fois par an";"établissements publics";"France / établissements d'enseignement / Université Stendhal-Grenoble 3 / périodique migrés / renater";"non diffusées";
"Publications officielles (PO)";"http://www.ac-grenoble.fr";"1 fois par an";"déconcentration administrative";"France / académies / Grenoble / périodiques migrés";"non diffusées";
"Publications officielles (PO)";"http://www.ac-lille.fr";"1 fois par an";"déconcentration administrative";"France / académies / Lille / périodiques migrés";"non diffusées";
"Publications officielles (PO)";"http://www.ac-lyon.fr";"1 fois par an";"déconcentration administrative";"France / académies / Lyon / périodiques migrés";"non diffusées";
"Publications officielles (PO)";"http://www.acnusa.fr";"1 fois par an";"autorités indépendantes";"France / autorités administratives indépendantes / Autorité de contrôle des nuisances aéroportuaires";"non diffusées";
"Publications officielles (PO)";"http://www.acte-naissance.fr";"1 fois par an";"information électronique des administrés";"France / état civil";"non diffusées";
"Publications officielles (PO)";"http://www.actep.fr";"1 fois par an";"établissements publics";"France / syndicats mixtes / ACTEP / Île-de-France";"non diffusées";
"Publications officielles (PO)";"http://www.ac-toulouse.fr";"1 fois par an";"déconcentration administrative";"France / académies / Toulouse / périodiques migrés";"non diffusées";
"Publications officielles (PO)";"http://www.adoption.gouv.fr";"1 fois par an";"information électronique des administrés";"France / adoption";"non diffusées";
"Publications officielles (PO)";"http://www.adressrlr.cndp.fr";"1 fois par an";"information électronique des administrés";"France / recherche et enseignement";"non diffusées";
"Publications officielles (PO)";"http://www.aef.cci.fr";"1 fois par an";"chambres de commerce";"France / annuaire d'entreprises";"non diffusées";
"Publications officielles (PO)";"http://www.aeres-evaluation.fr";"1 fois par an";"autorités indépendantes";"France / autorités administratives indépendantes / Agence d’évaluation de la recherche et de l’enseignement supérieur";"non diffusées";
"Publications officielles (PO)";"http://www.afld.fr";"1 fois par an";"autorités indépendantes";"France / autorités indépendantes / Agence française de lutte contre le dopage / sport ";"non diffusées";
"Publications officielles (PO)";"http://www.afnor.org";"1 fois par an";"éditeurs officiels";"France / AFNOR / Association française de normalisation";"non diffusées";
"Publications officielles (PO)";"http://www.agora.gouv.fr";"1 fois par an";"administration centrale";"France / logiciel libre de gestion de contenu sur internet / Service d'information du gouvernement";"non diffusées";
"Publications officielles (PO)";"http://www.agreste.agriculture.gouv.fr";"1 fois par an";"administration centrale";"France / ministères / Ministère de l'agriculture, de l'agroalimentaire et de la fôret / statistiques";"non diffusées";
"Publications officielles (PO)";"http://www.ain.equipement.gouv.fr";"1 fois par an";"déconcentration administrative";"France / services déconcentrés / Direction régionale de l'environnement, de l'aménagement et du logement / Ain";"non diffusées";
"Publications officielles (PO)";"http://www.ain.fr";"1 fois par an";"administration territoriale";"conseils généraux / Ain";"non diffusées";
"Publications officielles (PO)";"http://www.ain.pref.gouv.fr";"1 fois par an";"déconcentration administrative";"France / préfectures de département / Ain";"non diffusées";
"Publications officielles (PO)";"http://www.aisne.com";"1 fois par an";"administration territoriale";"conseils généraux / Aisne";"non diffusées";
"Publications officielles (PO)";"http://www.aisne.pref.gouv.fr";"1 fois par an";"déconcentration administrative";"France / préfectures de département / Aisne";"non diffusées";
"Publications officielles (PO)";"http://www.alerte-enlevement.gouv.fr";"1 fois par an";"information électronique des administrés";"France / sécurité / Ministère de la justice";"non diffusées";
"Publications officielles (PO)";"http://www.allier.fr";"1 fois par an";"administration territoriale";"conseils généraux / Allier";"non diffusées";
"Publications officielles (PO)";"http://www.allier.pref.gouv.fr";"1 fois par an";"déconcentration administrative";"France / préfectures de département / Allier";"non diffusées";
"Publications officielles (PO)";"http://www.allo119.gouv.fr";"1 fois par an";"information électronique des administrés";"France / enfants en danger / Groupe d'intérêt public Enfants en danger";"non diffusées";
"Publications officielles (PO)";"http://www.alpes-de-haute-provence.pref.gouv.fr";"1 fois par an";"déconcentration administrative";"France / préfectures de département / Alpes-de-Haute-Provence / périodiques migrés";"non diffusées";
"Publications officielles (PO)";"http://www.alpes-maritimes.pref.gouv.fr";"1 fois par an";"déconcentration administrative";"France / préfectures de département / Alpes-Maritimes";"non diffusées";
"Publications officielles (PO)";"http://www.alsace.developpement-durable.gouv.fr";"1 fois par an";"déconcentration administrative";"France / services déconcentrés / Direction régionale de l'Environnement, de l'Aménagement et du Logement / Alsace / périodiques migrés";"non diffusées";
"Publications officielles (PO)";"http://www.alsace.pref.gouv.fr";"1 fois par an";"déconcentration administrative";"France / préfectures de région / Alsace / périodiques migrés";"non diffusées";
"Publications officielles (PO)";"http://www.ambafrance-ad.org";"1 fois par an";"services diplomatiques et consulaires";"ambassade française à l'étranger / Andorre";"non diffusées";
"Publications officielles (PO)";"http://www.ambafrance-al.org";"1 fois par an";"services diplomatiques et consulaires";"ambassade française à l'étranger / Albanie";"non diffusées";
"Publications officielles (PO)";"http://www.ambafrance-at.org";"1 fois par an";"services diplomatiques et consulaires";"ambassade française à l'étranger / Autriche";"non diffusées";
"Publications officielles (PO)";"http://www.ambafrance-ba.org";"1 fois par an";"services diplomatiques et consulaires";"ambassade française à l'étranger / Bosnie-Herzégovine";;
"Publications officielles (PO)";"http://www.ambafrance-be.org";"1 fois par an";"services diplomatiques et consulaires";"ambassade française à l'étranger / Belgique";;
"Publications officielles (PO)";"http://www.ambafrance-bg.org";"1 fois par an";"services diplomatiques et consulaires";"ambassade française à l'étranger / Bulgarie";;
"Publications officielles (PO)";"http://www.ambafrance-ch.org";"1 fois par an";"services diplomatiques et consulaires";"ambassade française à l'étranger / Suisse";;
"Publications officielles (PO)";"http://www.ambafrance-de.org";"1 fois par an";"services diplomatiques et consulaires";"ambassade française à l'étranger / Allemagne";;
"Publications officielles (PO)";"http://www.ambafrance-dk.org";"1 fois par an";"services diplomatiques et consulaires";"ambassade française à l'étranger / Danemark";;
"Publications officielles (PO)";"http://www.ambafrance-fi.org";"1 fois par an";"services diplomatiques et consulaires";"ambassade française à l'étranger / Finlande";;
"Publications officielles (PO)";"http://www.ambafrance-gr.org";"1 fois par an";"services diplomatiques et consulaires";"ambassade française à l'étranger / Grèce";;
"Publications officielles (PO)";"http://www.ambafrance-hr.org";"1 fois par an";"services diplomatiques et consulaires";"ambassade française à l'étranger / Croatie ";;
"Publications officielles (PO)";"http://www.ambafrance-hu.org";"1 fois par an";"services diplomatiques et consulaires";"ambassade française à l'étranger / Hongrie";;
"Publications officielles (PO)";"http://www.ambafrance-ie.org";"1 fois par an";"services diplomatiques et consulaires";"ambassade française à l'étranger / Irlande";;
"Publications officielles (PO)";"http://www.ambafrance-is.org";"1 fois par an";"services diplomatiques et consulaires";"ambassade française à l'étranger / Islande";;
"Publications officielles (PO)";"http://www.ambafrance-it.org";"1 fois par an";"services diplomatiques et consulaires";"ambassade française à l'étranger / Italie";;
"Publications officielles (PO)";"http://www.ambafrance-li.org";"1 fois par an";"services diplomatiques et consulaires";"ambassade française à l'étranger / Liechtenstein";;
"Publications officielles (PO)";"http://www.ambafrance-lu.org";"1 fois par an";"services diplomatiques et consulaires";"ambassade française à l'étranger / Luxembourg";;
"Publications officielles (PO)";"http://www.ambafrance-mc.org";"1 fois par an";"services diplomatiques et consulaires";"ambassade française à l'étranger / Monaco";;
"Publications officielles (PO)";"http://www.ambafrance-mk.org";"1 fois par an";"services diplomatiques et consulaires";"ambassade française à l'étranger / Macédoine";;
"Publications officielles (PO)";"http://www.ambafrance-mt.org";"1 fois par an";"services diplomatiques et consulaires";"ambassade française à l'étranger / Malte";;
"Publications officielles (PO)";"http://www.ambafrance-no.org";"1 fois par an";"services diplomatiques et consulaires";"ambassade française à l'étranger / Norvège";;
"Publications officielles (PO)";"http://www.ambafrance-pl.org";"1 fois par an";"services diplomatiques et consulaires";"ambassade française à l'étranger / Pologne";;
"Publications officielles (PO)";"http://www.ambafrance-pt.org";"1 fois par an";"services diplomatiques et consulaires";"ambassade française à l'étranger / Portugal";;
"Publications officielles (PO)";"http://www.ambafrance-ro.org";"1 fois par an";"services diplomatiques et consulaires";"ambassade française à l'étranger / Roumanie ";;
"Publications officielles (PO)";"http://www.ambafrance-se.org";"1 fois par an";"services diplomatiques et consulaires";"ambassade française à l'étranger / Suède";;
"Publications officielles (PO)";"http://www.ambafrance-si.org";"1 fois par an";"services diplomatiques et consulaires";"ambassade française à l'étranger / Slovénie ";;
"Publications officielles (PO)";"http://www.ambafrance-srb.org";"1 fois par an";"services diplomatiques et consulaires";"ambassade française à l'étranger / Serbie";;
"Publications officielles (PO)";"http://www.ambafrance-tr.org";"1 fois par an";"services diplomatiques et consulaires";"ambassade française à l'étranger / Turquie";;
"Publications officielles (PO)";"http://www.ambafrance-uk.org";"1 fois par an";"services diplomatiques et consulaires";"ambassade française à l'étranger / Royaume-Uni";;
"Publications officielles (PO)";"http://www.ambition-mecenat.org";"1 fois par an";"information électronique des administrés";"France / mécénat";;
"Publications officielles (PO)";"http://www.amf-france.org";"1 fois par an";"autorités indépendantes";"France / autorités publiques indépendantes / Autorité des marchés financiers";;
"Publications officielles (PO)";"http://www.amiens.fr";"1 fois par an";"administration territoriale";"collectivités municipales / Picardie / Amiens";;
"Publications officielles (PO)";"http://www.amif.asso.fr";"1 fois par an";"associations financées par des biens publics";"France / associations / Association des maires d'Île-de-France / Île-de-France";;
"Publications officielles (PO)";"http://www.anah.fr";"1 fois par an";"établissements publics";"France / établissements publics / Agence nationale de l'habitat";;
"Publications officielles (PO)";"http://www.anc.gouv.fr";"1 fois par an";"administration centrale";"France / ministères / Ministère des finances / instances consultatives / Autorité des normes comptables";;
"Publications officielles (PO)";"http://www.annales.org";"1 fois par an";"administration centrale";"France / ministères / ministère de l'Économie et des Finances / périodiques migrés";;
"Publications officielles (PO)";"http://www.anses.fr";"1 fois par an";"établissements publics";"France / Agence nationale de sécurité sanitaire, de l'alimentation, de l'environnement et du travail / périodiques migrés";;
"Publications officielles (PO)";"http://www.ants.interieur.gouv.fr";"1 fois par an";"information électronique des administrés";"France / Agence nationale des titres sécurisés (ANTS) : immatriculation des véhicules, passeports";;
"Publications officielles (PO)";"http://www.ape.minefi.gouv.fr";"1 fois par an";"administration centrale";"France / ministère / Ministère de l'économie, du redressement productif et du numérique / Agence des participations de l'Etat";;
"Publications officielles (PO)";"http://www.aphp.fr";"1 fois par an";"établissements publics";"France / Hôpitaux / Assistance publique-Hôpitaux de Paris / périodiques migrés";;
"Publications officielles (PO)";"http://www.aquitaine.pref.gouv.fr";"1 fois par an";"déconcentration administrative";"France / préfectures de région / Aquitaine";;
"Publications officielles (PO)";"http://www.arcep.fr";"1 fois par an";"autorités indépendantes";"France / autorités administratives indépendantes / Autorité de régulation des communications électroniques et des postes";;
"Publications officielles (PO)";"http://www.ardeche.fr";"1 fois par an";"administration territoriale";"conseils généraux / Ardèche";;
"Publications officielles (PO)";"http://www.ardeche.gouv.fr";"1 fois par an";"déconcentration administrative";"France / préfectures de département / Ardèche";;
"Publications officielles (PO)";"http://www.ardeche.pref.gouv.fr";"1 fois par an";"déconcentration administrative";"France / préfectures de département / Ardèche";;
"Publications officielles (PO)";"http://www.ardennes.pref.gouv.fr";"1 fois par an";"déconcentration administrative";"France / préfectures de département / Ardennes";;
"Publications officielles (PO)";"http://www.areneidf.org";"1 fois par an";"décentralisation administrative";"instances consultatives / agences régionales de l'environnement et des nouvelles technologies / Île-de-France";;
"Publications officielles (PO)";"http://www.ariege.pref.gouv.fr";"1 fois par an";"déconcentration administrative";"France / préfectures de département / Ariège / périodiques migrés";;
"Publications officielles (PO)";"http://www.arpe-mip.com";"1 fois par an";"associations financées par des biens publics";"France / associations / Agence régionale du développement durable / Midi-Pyrénées / périodiques migrés";;
"Publications officielles (PO)";"http://www.ars.alsace.sante.fr/Internet.alsace.0.html";"1 fois par an";"établissements publics";"France / agences régionales de santé / Alsace";;
"Publications officielles (PO)";"http://www.ars.aquitaine.sante.fr/Internet.aquitaine.0.html";"1 fois par an";"établissements publics";"France / agences régionales de santé / Aquitaine";;
"Publications officielles (PO)";"http://www.ars.auvergne.sante.fr/Internet.auvergne.0.html";"1 fois par an";"établissements publics";"France / agences régionales de santé / Auvergne";;
"Publications officielles (PO)";"http://www.ars.bourgogne.sante.fr/Internet.bourgogne.0.html";"1 fois par an";"établissements publics";"France /  gences régionales de santé / Bourgogne";;
"Publications officielles (PO)";"http://www.ars.bretagne.sante.fr/Internet.bretagne.0.html";"1 fois par an";"établissements publics";"France / agences régionales de santé / Bretagne";;
"Publications officielles (PO)";"http://www.ars.centre.sante.fr/Internet.centre.0.html";"1 fois par an";"établissements publics";"France / agences régionales de santé / Centre";;
"Publications officielles (PO)";"http://www.ars.champagne-ardenne.sante.fr/Internet.champagne-ardenne.0.html";"1 fois par an";"établissements publics";"France / agences régionales de santé / Champagne-Ardenne";;
"Publications officielles (PO)";"http://www.ars.corse.sante.fr/Internet.corse.0.html";"1 fois par an";"établissements publics";"France / agences régionales de santé / Corse";;
"Publications officielles (PO)";"http://www.ars.franche-comte.sante.fr/Internet.franche-comte.0.html";"1 fois par an";"établissements publics";"France / agences régionales de santé / Franche-Comté";;
"Publications officielles (PO)";"http://www.ars.guadeloupe.sante.fr/Internet.guadeloupe.0.html";"1 fois par an";"établissements publics";"France / agences régionales de santé / Guadeloupe";;
"Publications officielles (PO)";"http://www.ars.guyane.sante.fr/Internet.guyane.0.html";"1 fois par an";"établissements publics";"France / agences régionales de santé / Guyane";;
"Publications officielles (PO)";"http://www.ars.haute-normandie.sante.fr/Internet.haute-normandie.0.html";"1 fois par an";"établissements publics";"France / agences régionales de santé / Haute-Normandie";;
"Publications officielles (PO)";"http://www.ars.iledefrance.sante.fr/Internet.iledefrance.0.html";"1 fois par an";"établissements publics";"France / agences régionales de santé / Île-de-France";;
"Publications officielles (PO)";"http://www.ars.languedocroussillon.sante.fr/Internet.languedocroussillon.0.html";"1 fois par an";"établissements publics";"France / agences régionales de santé / Languedoc-Roussillon";;
"Publications officielles (PO)";"http://www.ars.limousin.sante.fr/Internet.limousin.0.html";"1 fois par an";"établissements publics";"France / agences régionales de santé / Limousin";;
"Publications officielles (PO)";"http://www.ars.lorraine.sante.fr/Internet.lorraine.0.html";"1 fois par an";"établissements publics";"France / agences régionales de santé / Lorraine";;
"Publications officielles (PO)";"http://www.ars.martinique.sante.fr/Internet.martinique.0.html";"1 fois par an";"établissements publics";"France / agences régionales de santé / Martinique";;
"Publications officielles (PO)";"http://www.ars.midipyrenees.sante.fr/Internet.midipyrenees.0.html";"1 fois par an";"établissements publics";"France / agences régionales de santé / Midi-Pyrénées";;
"Publications officielles (PO)";"http://www.ars.ocean-indien.sante.fr/index.php?id=120207";"1 fois par an";"établissements publics";"France / agences régionales de santé / Océan indien";;
"Publications officielles (PO)";"http://www.ars.paca.sante.fr/Internet.paca.0.html";"1 fois par an";"établissements publics";"France / agences régionales de santé / Provence-Alpes-Côte d'azur";;
"Publications officielles (PO)";"http://www.ars.paysdelaloire.sante.fr/Internet.paysdelaloire.0.html";"1 fois par an";"établissements publics";"France / agences régionales de santé / Pays-de-la-Loire";;
"Publications officielles (PO)";"http://www.ars.picardie.sante.fr/Internet.picardie.0.html";"1 fois par an";"établissements publics";"France / agences régionales de santé / Picardie";;
"Publications officielles (PO)";"http://www.ars.poitou-charentes.sante.fr/Internet.poitou-charentes.0.html";"1 fois par an";"établissements publics";"France / agences régionales de santé / Poitou-Charentes";;
"Publications officielles (PO)";"http://www.ars.rhonealpes.sante.fr/Internet.rhonealpes.0.html";"1 fois par an";"établissements publics";"France / agences régionales de santé / Rhône-Alpes";;
"Publications officielles (PO)";"http://www.ars.sante.fr";"1 fois par an";"établissements publics";"France / agences régionales de santé";;
"Publications officielles (PO)";"http://www.asn.fr";"1 fois par an";"autorités indépendantes";"France / autorités administratives indépendantes / Autorité de sûreté nucléaire";;
"Publications officielles (PO)";"http://www.assemblee-afe.fr";"1 fois par an";"administration centrale";"France / ministères / Ministère des affaires étrangères / Assemblée des français de l'étranger";;
"Publications officielles (PO)";"http://www.assemblee-nationale.fr";"1 fois par an";"administration centrale";"France / pouvoirs constitutionnels / Assemblée nationale";;
"Publications officielles (PO)";"http://www.assisesdunumerique.fr";"1 fois par an";"administration centrale";"France / politique publique / Assises du numérique";;
"Publications officielles (PO)";"http://www.associations.gouv.fr";"1 fois par an";"information électronique des administrés";"France / associations";;
