"Collecte";"URL de départ";"Fréquence";"Thème";"Mots clés";"Informations descriptives complémentaires";"Historique des URL"
"Solidarité(s) (SOL)";"http://13onze15.org";"1 fois par an";"solidarité locale et nationale";"attentats / aide aux victimes";"Association des victimes du 13 novembre";
"Solidarité(s) (SOL)";"http://acajou.org";"1 fois par an";"solidarité locale et nationale";"handicapés visuels / danse";"Compagnie Acajou";"http://acajou.m4ne.com (30/08/2012) / http://acajou.m4ne.com/new_acajou_joomla/index.php (14/06/2013) / http://acajou.m4ne.com (16/06/2016)"
"Solidarité(s) (SOL)";"http://addes.asso.fr";"1 fois par an";"économie solidaire";"recherche / évaluation";"association pour le développement de la documentation sur l'économie sociale";"http://www.addes.asso.fr (11/06/2015)"
"Solidarité(s) (SOL)";"http://afev.org";"1 fois par an";"solidarité locale et nationale";"jeunesse / éducation / étudiants / quartiers";"association de la fondation étudiante pour la ville";"http://www.afev.fr (29/06/2016)"
"Solidarité(s) (SOL)";"http://afrique.aide-et-action.org";"1 fois par an";"solidarité internationale";"Afrique / aide à l'éducation";"aide et action Afrique";"http://www.aeaafrique.org (10/06/2016)"
"Solidarité(s) (SOL)";"http://afs.fr";"1 fois par an";"solidarité internationale";"échanges culturels / éducation / étudiants étrangers";"AFS vivre sans frontière";"http://www.afs-fr.org (15/03/2017)"
"Solidarité(s) (SOL)";"http://agence-limite.fr";"1 fois par an";"solidarité généralités";"développement durable / responsabilité sociétale / communication responsable / technologies de l'information et de la communication";"agence Limite";"http://agence-limite.fr/blog/ (02/10/2012)"
"Solidarité(s) (SOL)";"http://ajlgbt.info";"1 fois par an";"solidarité locale et nationale";"journalistes / minorités sexuelles / homophobie";"AJL : association des journalistes lesbiennes, gays, bi-e-s et trans";
"Solidarité(s) (SOL)";"http://amd-blog.org";"1 fois par an";"solidarité internationale";"aide sanitaire / blog";"aide médicale et développement";"http://www.amd-blog.org (06/02/2017) / http://amd-france.over-blog.org (04/05/2018)"
"Solidarité(s) (SOL)";"http://amis-sans-frontieres.org";"1 fois par an";"solidarité internationale";"accompagnement social / diffusion de la culture";;"http://www.amis-sans-frontieres.com (16/06/2016)"
"Solidarité(s) (SOL)";"http://amtm.org";"1 fois par an";"solidarité internationale";"santé / parrainage d'enfants / Inde / Népal";"assistance médicale toit du monde";
"Solidarité(s) (SOL)";"http://arutam.free.fr";"1 fois par an";"solidarité internationale";"Jivaro (indiens) / aide sanitaire / ethnomédecine";"association d'aide aux peuples premiers";
"Solidarité(s) (SOL)";"http://aurore.asso.fr";"1 fois par an";"économie solidaire";"exclusion sociale / intégration sociale / insertion professionnelle / réfugiés";"Aurore";
"Solidarité(s) (SOL)";"http://benevole-accompagnant-fin-de-vie.blogspot.fr";"1 fois par an";"solidarité locale et nationale";"santé / fin de vie";"Accompagnement de la personne en fin de vie.";
"Solidarité(s) (SOL)";"http://cartonplein.weebly.com";"1 fois par an";"solidarité locale et nationale";"insertion professionnelle / intégration sociale / recyclage / cartonnages";"Collecte, tri et revente de cartons de déménagement";
"Solidarité(s) (SOL)";"http://chaire-philanthropie.essec.edu";"1 fois par an";"solidarité généralités";"altruisme / recherche / École supérieure des sciences économiques et commerciales (ESSEC)";"Chaire de philanthropie de l'ESSEC";
"Solidarité(s) (SOL)";"http://chantierecole.org";"1 fois par an";"économie solidaire";"formation / entrepreneurs sociaux";"Chantier école insertion formation";
"Solidarité(s) (SOL)";"http://dette-developpement.org";"1 fois par an";"solidarité internationale";"aide économique / dettes publiques / réseaux associatifs";"Plateforme d'action et d'information sur la dette des pays du Sud";"http://www.dette2000.org (10/06/2016)"
"Solidarité(s) (SOL)";"http://dicolsf.free.fr";"1 fois par an";"solidarité locale et nationale";"santé / sourds / langue des signes française";"diversifier l'information, la communication préventive, l'ouverture vers la langue des signes française";
"Solidarité(s) (SOL)";"http://ela-asso.com";"1 fois par an";"solidarité internationale";"enfants / enfants malades / leucodystrophies / oeuvres de bienfaisance";"association européenne contre les leucodystrophies";"http://www.ela-asso.com (28/08/2012)"
"Solidarité(s) (SOL)";"http://emes.net";"1 fois par an";"économie solidaire";"recherche / évaluation";"réseau européen de recherche sur l'economie sociale et solidaire";"http://www.emes.net (24/09/2012) / http://www.emes.net/index.php?id=60/ (02/10/2012) / http://www.emes.net (17/05/2013) / http://www.emes.net/what-we-do/?no_cache=1 (12/06/2015) / http://emes.net/what-we-do/?no_cache=1 (18/06/2015)"
"Solidarité(s) (SOL)";"http://enfantsdelaterre.net";"1 fois par an";"solidarité locale et nationale";"enfants / urgence sociale";;"http://www.enfantsdelaterre.net (28/08/2012) / http://enfants-de-la-terre.com/accueil-2 (12/06/2014)"
"Solidarité(s) (SOL)";"http://entraides-citoyennes.org";"1 fois par an";"solidarité locale et nationale";"personnes défavorisées / sans-abri / réfugiés";"Fiche créée à l'occasion de la collecte d'urgence sur le sujet des réfugiés.";
"Solidarité(s) (SOL)";"http://ernop.eu";"1 fois par an";"solidarité généralités";"altruisme / recherche";"european research network on philanthropy";"http://www.ernop.eu (16/06/2016)"
"Solidarité(s) (SOL)";"http://evpa.eu.com";"1 fois par an";"solidarité généralités";"oeuvres de bienfaisance / sociétés d'inverstissement";"european venture philanthropy association";
"Solidarité(s) (SOL)";"http://fape-edf.fr";"1 fois par an";"économie solidaire";"emploi / insertion professionnelle / Electricité de France";"Fonds des salariés et retraités du groupe EDF";
"Solidarité(s) (SOL)";"http://filsdelacharite.org";"1 fois par an";"solidarité locale et nationale";"Fils de la charité / jeunesse / éducation chrétienne / chantiers internationaux";;"http://www.filsdelacharite.org (18/06/2016)"
"Solidarité(s) (SOL)";"http://financeparticipative.org";"1 fois par an";"solidarité généralités";"finances / financement participatif";"Financement participatif France";
"Solidarité(s) (SOL)";"http://fondationsaintegenevieve.org";"1 fois par an";"solidarité locale et nationale";"accompagnement social / christianisme";"Fondation Sainte-Geneviève, sous l'égide de la Fondation de France";
"Solidarité(s) (SOL)";"http://fondation-sanofi-espoir.com";"1 fois par an";"solidarité internationale";"santé / fondations / Sanofi";;
"Solidarité(s) (SOL)";"http://fr.jrs.net";"1 fois par an";"solidarité internationale";"réfugiés / jésuites";"Fiche créée à l'occasion de la collecte d'urgence sur le sujet des réfugiés. JRS : Jesuit refugee service";
"Solidarité(s) (SOL)";"http://fr.wfp.org";"1 fois par an";"solidarité internationale";"aide alimentaire / programme alimentaire mondial";"PAM programme alimentaire mondial";
"Solidarité(s) (SOL)";"http://france-depression.org";"1 fois par an";"solidarité locale et nationale";"dépression / santé";;"http://www.france-depression.org (07/05/2018)"
"Solidarité(s) (SOL)";"http://grandsparrains.franceserv.fr";"1 fois par an";"solidarité locale et nationale";"enfants / parrainage d'enfants";;"http://www.grandsparrains.fr (14/12/2012)"
"Solidarité(s) (SOL)";"http://hamap-humanitaire.org";"1 fois par an";"solidarité internationale";"aide humanitaire / aide sanitaire / mines antipersonnel";"halte aux mines antipersonnelles";"http://www.hamap.org (30/08/2012) / http://www.hamap.org/-Accueil-.html?lang=fr (18/06/2015) / http://www.hamap.org (17/06/2016)"
"Solidarité(s) (SOL)";"http://ideas.asso.fr";"1 fois par an";"solidarité généralités";"oeuvres de bienfaisance / annuaires";;
"Solidarité(s) (SOL)";"http://ifp-fip.org";"1 fois par an";"solidarité internationale";"aide humanitaire / organisations non gouvernementales";"portail des plateformes nationales d'ONG";"http://www.ong-ngo.org (01/09/2012) / http://www.ong-ngo.org/fr (18/06/2015) / http://www.ong-ngo.org (22/07/2015)"
"Solidarité(s) (SOL)";"http://korhom.fr";"1 fois par an";"solidarité locale et nationale";"droits de l'homme / éducation populaire";"Propose des ateliers et des formations autour de l'éducation aux droits de l'homme";
"Solidarité(s) (SOL)";"http://labodeshistoires.com";"1 fois par an";"solidarité locale et nationale";"ateliers d'écriture";"Le labo des histoires";"http://labodeshistoires.com/lbh/ (15/11/2016)"
"Solidarité(s) (SOL)";"http://lacravatesolidaire.org";"1 fois par an";"solidarité locale et nationale";"insertion professionnelle / entretiens de recrutement / vêtements";"La cravate solidaire";
"Solidarité(s) (SOL)";"http://ladcc.org";"1 fois par an";"solidarité internationale";"bénévolat / christianisme";"délégation catholique pour la coopération";
"Solidarité(s) (SOL)";"http://la-ruche.net";"1 fois par an";"économie solidaire";"conditions de travail / gestion d'entreprise / coworking";"espace collectif de travail et de création pour entreprendre autrement à Paris";"http://www.la-ruche.net (12/06/2015)"
"Solidarité(s) (SOL)";"http://lavaguecitoyenne.fr";"1 fois par an";"solidarité internationale";"citoyenneté / démocratie participative / écologisme / réfugiés";"Fiche créée à l'occasion de la collecte d'urgence sur le sujet des réfugiés ""solidarité, démocratie, écologie""";"http://lavaguecitoyenne.fr/blog/2015/09/01/nous-voulons-accueillir-les-refugies/ (17/11/2015)"
"Solidarité(s) (SOL)";"http://lesincroyablescomestibles.fr";"1 fois par an";"économie solidaire";"permaculture / jardins partagés / jardinage biologique";"incredible edible";"http://www.incredible-edible.info (18/06/2016)"
"Solidarité(s) (SOL)";"http://lesper.fr";"1 fois par an";"économie solidaire";"écoles publiques / réseaux associatifs";"economie sociale partenaire de l'école de la république";"http://www.lesper.fr (25/09/2012)"
"Solidarité(s) (SOL)";"http://lesprisonsducoeur.net";"1 fois par an";"solidarité locale et nationale";"prisonniers / récidive (droit)";;
"Solidarité(s) (SOL)";"http://lions-de-france.org";"1 fois par an";"solidarité internationale";"aide humanitaire / santé / éducation / Lions clubs";"lions club de France";"http://www.lions-france.org (04/05/2018)"
"Solidarité(s) (SOL)";"http://management-associatif.org";"1 fois par an";"économie solidaire";"formation";"unités de formation au management associatif / ADEMA";"http://www.management-associatif.org (11/06/2013)"
"Solidarité(s) (SOL)";"http://mission.enfance.org";"1 fois par an";"solidarité internationale";"enfants / aide à l'éducation / aide économique / aide sanitaire";;"http://www.mission.enfance.org/fr/ (01/09/2012)"
"Solidarité(s) (SOL)";"http://mmsf.free.fr";"1 fois par an";"solidarité internationale";"santé / matériel médical";"matériel médical sans frontières";
"Solidarité(s) (SOL)";"http://mouves.org";"1 fois par an";"économie solidaire";"emploi / entrepreneurs sociaux / réseaux d'entreprises";"mouvement des entrepreneurs sociaux";"http://www.mouves.org (11/06/2013)"
"Solidarité(s) (SOL)";"http://ong-entreprise.blogspot.fr";"1 fois par an";"solidarité généralités";"Halgouet, Herrick du / blog";;"http://ong-entreprise.blogspot.com (07/05/2012)"
"Solidarité(s) (SOL)";"http://onpassealacte.fr";"1 fois par an";"économie solidaire";"action sociale / participation sociale";"Présente les témoignages de personnes ayant initié un projet innovant (écologie, insertion, culture, consommation...)";
"Solidarité(s) (SOL)";"http://portparallele.com";"1 fois par an";"économie solidaire";"coopérative / gestion d'entreprise";;
"Solidarité(s) (SOL)";"http://prison.eu.org";"1 fois par an";"solidarité internationale";"prisonniers";"ban public / association pour la communication sur les prisons et l'incarcération en europe";
"Solidarité(s) (SOL)";"http://reseau-chretien-immigres.fr";"1 fois par an";"solidarité locale et nationale";"immigrés / christianisme";;"http://reseau-chretien-immigres.org (04/05/2018)"
"Solidarité(s) (SOL)";"http://robindeslois.org";"1 fois par an";"solidarité internationale";"prisonniers / ex-détenus / réhabilitation / aide juridique / Korber, François / blog";;
"Solidarité(s) (SOL)";"http://sante.france.laos.free.fr";"1 fois par an";"solidarité internationale";"santé / Laos";"association humanitaire d'entraide médicale";
"Solidarité(s) (SOL)";"http://seldefrance.communityforge.net";"1 fois par an";"économie solidaire";"systèmes d'échanges locaux (SEL)";"Association pour l'information et la promotion des SEL francophones";
"Solidarité(s) (SOL)";"http://simplon.co";"1 fois par an";"solidarité locale et nationale";"jeunes socialement défavorisés / formation professionnelle / informatique";"Ecole proposant des formations intensives pour apprendre à créer des sites et des applications web";
"Solidarité(s) (SOL)";"http://transversel.org";"1 fois par an";"solidarité locale et nationale";"systèmes d'échanges locaux";"Système d'échange local";
"Solidarité(s) (SOL)";"http://usf-f.org";"1 fois par an";"solidarité internationale";"urbanisme / développement territorial durable / éducation au développement durable";"urbanistes sans frontières";
"Solidarité(s) (SOL)";"http://voisinssolidaires.fr";"1 fois par an";"solidarité locale et nationale";"voisinage (relations humaines) / Immeubles en fête";"Association ""Voisins solidaires"", lancée par les créateurs de la ""Fête des voisins""";
"Solidarité(s) (SOL)";"http://www.1000visages.fr";"1 fois par an";"solidarité locale et nationale";"diffusion de la culture / démocratisation de l'enseignement / cinéma / éducation à l'image";"Association visant à démocratiser les arts cinématographiques et audiovisuels";
"Solidarité(s) (SOL)";"http://www.1001fontaines.com";"1 fois par an";"solidarité internationale";"gestion des ressources en eau / développement territorial durable";;"http://www.1001fontaines.com (15/03/2017) / https://www.1001fontaines.com (05/05/2018)"
"Solidarité(s) (SOL)";"http://www.11bouge.com";"1 fois par an";"solidarité locale et nationale";"éducation populaire / animation socio-culturelle / jeunesse / musique";"Association basée à Carcassonne, agréée ""Jeunesse éducation populaire""";
"Solidarité(s) (SOL)";"http://www.abeilleadomicile.com";"1 fois par an";"solidarité locale et nationale";"services de proximité / accompagnants éducatifs et sociaux / personnes âgées dépendantes / handicapés, services aux";;
"Solidarité(s) (SOL)";"http://www.acelem.org";"1 fois par an";"solidarité locale et nationale";"animation socio-culturelle / livres et lecture / ateliers d'écriture";"association culturelle d'espaces lecture et écriture en Mediterrannée";"http://www.acelem.org (26/04/2013) / http://www.acelem.org/site/ (18/06/2015)"
