URL	Type d'acteur	Santé	Présence dans les archives du web du 31 janvier 2020 au 31 juillet 2020	Présence dans les archives du web en 2021	Crawl lancé ou pas dans les archives du web 2020	Crawl lancé ou pas dans les archives du web 2021	Crawl lancé ou pas sur le web vivant 2022	Notes
http://www.cdg21.fr/index.php/covid-19/la-gestion-de-l-agent	Institutionnel		TRUE	TRUE	Crawlé	Crawlé	Crawlé	
http://www.cdg21.fr/index.php/10-actualites/528-plan-de-continuite-d-activite	Institutionnel		TRUE	FALSE	Crawlé	Pas crawlé	Crawlé	
http://www.cdg21.fr/index.php/10-actualites/532-informations-covid-19	Institutionnel		TRUE	FALSE	Crawlé	Pas crawlé	Crawlé	
http://www.cdg21.fr/index.php/actualites/520-epidemie-coronavirus	Institutionnel		TRUE	FALSE	Crawlé	Pas crawlé	Crawlé	
http://www.cdg21.fr/index.php/10-actualites/537-prorogation-de-l-etat-d-urgence-sanitaire	Institutionnel		TRUE	FALSE	Crawlé	Pas crawlé	Crawlé	
http://www.cdg21.fr/index.php/covid-19/vos-questions-nos-reponses	Institutionnel		TRUE	TRUE	Crawlé	Crawlé	Crawlé	
http://www.cdg21.fr/index.php/covid-19/la-continuite-des-services	Institutionnel		TRUE	TRUE	Crawlé	Crawlé	Crawlé	
http://www.cdg21.fr/index.php/covid-19/boite-a-outils	Institutionnel		TRUE	TRUE	Crawlé	Crawlé	Crawlé	
http://www.cdg21.fr/index.php/10-actualites/526-informations-covid19	Institutionnel		TRUE	FALSE	Crawlé	Pas crawlé	Crawlé	
http://www.cdg21.fr/index.php/covid-19/vos-questions-nos-reponses	Institutionnel		TRUE	TRUE	Crawlé	Crawlé	Crawlé	
http://www.cdg21.fr/index.php/covid-19/la-gestion-de-l-agent	Institutionnel		TRUE	TRUE	Crawlé	Crawlé	Crawlé	
http://www.cdg21.fr/index.php/covid-19/la-continuite-des-services	Institutionnel		TRUE	TRUE	Crawlé	Crawlé	Crawlé	
http://www.cdg21.fr/index.php/covid-19/boite-a-outils	Institutionnel		TRUE	TRUE	Crawlé	Crawlé	Crawlé	
http://www.cote-dor.gouv.fr/coronavirus-covid-19-toutes-les-informations-r3115.html	Institutionnel		TRUE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.bourgogne-franche-comte.ars.sante.fr/liste-communiques-presse?themes_publications%5b13983%5d=13983&archive=all	Institutionnel		FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
http://www.cote-dor.gouv.fr/covid-m885.html	Institutionnel		FALSE	TRUE	Crawlé	Crawlé	Crawlé	
http://www.cote-dor.gouv.fr/point-de-situation-r3430.html	Institutionnel		TRUE	TRUE	Crawlé	Crawlé	Crawlé	
http://www.cote-dor.gouv.fr/coronavirus-m881.html	Institutionnel		TRUE	TRUE	Crawlé	Crawlé	Crawlé	
http://www.cote-dor.gouv.fr/coronavirus-covid-19-toutes-les-informations-m883.html	Institutionnel		TRUE	TRUE	Crawlé	Crawlé	Crawlé	
http://www.cote-dor.gouv.fr/informations-interdictions-recommandations-regles-r3431.html	Institutionnel		TRUE	TRUE	Crawlé	Crawlé	Crawlé	
http://www.cote-dor.gouv.fr/covid-19-conseils-et-bonne-pratiques-de-l-r3484.html	Institutionnel		FALSE	TRUE	Crawlé	Crawlé	Crawlé	
http://www.cote-dor.gouv.fr/economie-entreprises-artisans-independants-r3436.html	Institutionnel		TRUE	TRUE	Crawlé	Crawlé	Crawlé	
http://www.cote-dor.gouv.fr/coronavirus-m882.html	Institutionnel		TRUE	TRUE	Crawlé	Crawlé	Crawlé	
http://www.cote-dor.gouv.fr/fermeture-des-centres-commerciaux-de-20-000-m%c2%b2-et-a9339.html	Institutionnel		FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
http://www.cote-dor.gouv.fr/la-vaccination-r3501.html	Institutionnel		FALSE	TRUE	Crawlé	Crawlé	Crawlé	
http://www.cote-dor.gouv.fr/communiques-nationaux-discours-legislation-r3429.html	Institutionnel		TRUE	FALSE	Crawlé	Pas crawlé	Crawlé	
http://www.cote-dor.gouv.fr/deconfinement-r3453.html 	Institutionnel		TRUE	FALSE	Crawlé	Pas crawlé	Crawlé	
http://www.cote-dor.gouv.fr/communiques-nationaux-discours-legislation-r3429.html 	Institutionnel		TRUE	FALSE	Crawlé	Pas crawlé	Crawlé	
http://www.cote-dor.gouv.fr/deconfinement-r3453.html 	Institutionnel		TRUE	FALSE	Crawlé	Pas crawlé	Crawlé	
http://www.doubs.gouv.fr/actualites/actualites-2020	Institutionnel		FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
http://www.jura.gouv.fr/actualites/breves	Institutionnel		FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
http://www.jura.gouv.fr/politiques-publiques/sante/covid-19/covid-19-informations-recommandations-mesures-sanitaires	Institutionnel		FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
http://www.jura.gouv.fr/actualites/salle-de-presse/communiques-de-presse/communiques-2020	Institutionnel		FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
http://www.jura.gouv.fr/actualites/breves/(offset)/40	Institutionnel		FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
http://www.nievre.gouv.fr/covid-19-r781.html	Institutionnel		FALSE	TRUE	Crawlé	Crawlé	Crawlé	
http://www.nievre.gouv.fr/salle-de-presse-r281.html	Institutionnel		TRUE	TRUE	Crawlé	Crawlé	Crawlé	
http://www.nievre.gouv.fr/mars-2020-r765.html	Institutionnel		TRUE	TRUE	Crawlé	Crawlé	Crawlé	
http://www.nievre.gouv.fr/avril-2020-r767.html	Institutionnel		TRUE	TRUE	Crawlé	Crawlé	Crawlé	
http://www.nievre.gouv.fr/mai-2020-r768.html	Institutionnel		TRUE	TRUE	Crawlé	Crawlé	Crawlé	
http://www.saone-et-loire.gouv.fr/informations-coronavirus-covid-2019-r2997.html	Institutionnel		TRUE	TRUE	Crawlé	Crawlé	Crawlé	
http://www.saone-et-loire.gouv.fr/septembre-r2915.html	Institutionnel		FALSE	TRUE	Crawlé	Crawlé	Crawlé	
http://www.saone-et-loire.gouv.fr/la-vaccination-r3165.html	Institutionnel		FALSE	TRUE	Crawlé	Crawlé	Crawlé	
http://www.saone-et-loire.gouv.fr/aout-r2914.html	Institutionnel		FALSE	TRUE	Crawlé	Crawlé	Crawlé	
http://www.saone-et-loire.gouv.fr/juillet-r2913.html	Institutionnel		FALSE	TRUE	Crawlé	Crawlé	Crawlé	
http://www.saone-et-loire.gouv.fr/juin-r2912.html	Institutionnel		TRUE	TRUE	Crawlé	Crawlé	Crawlé	
http://www.saone-et-loire.gouv.fr/decembre-r2919.html	Institutionnel		FALSE	TRUE	Crawlé	Crawlé	Crawlé	
http://www.saone-et-loire.gouv.fr/novembre-r2917.html	Institutionnel		FALSE	TRUE	Crawlé	Crawlé	Crawlé	
http://www.saone-et-loire.gouv.fr/fevrier-r3175.html	Institutionnel		FALSE	TRUE	Crawlé	Crawlé	Crawlé	
http://www.saone-et-loire.gouv.fr/octobre-r2916.html	Institutionnel		FALSE	TRUE	Crawlé	Crawlé	Crawlé	
http://www.saone-et-loire.gouv.fr/janvier-r3159.html	Institutionnel		FALSE	TRUE	Crawlé	Crawlé	Crawlé	
http://www.tarbes.fr/gp/covid-19/728/0	Institutionnel		FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://agriculture.gouv.fr/covid-19-informations-sur-les-secteurs-du-ministere-de-lagriculture-et-de-lalimentation	Institutionnel		TRUE	TRUE	Crawlé	Crawlé	Crawlé	
https://bourgogne-franche-comte.dreets.gouv.fr/corona-covid19	Institutionnel		FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://bourgogne-franche-comte.direccte.gouv.fr/coronavirus-covid19	Institutionnel		FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://coronavirus.pasteur-lille.fr	Institutionnel	Santé	TRUE	TRUE	Crawlé	Crawlé	Crawlé	
https://covid19.reserve-civique.gouv.fr	Institutionnel		TRUE	TRUE	Crawlé	Crawlé	Crawlé	
https://etats-generaux-du-numerique.education.gouv.fr	Institutionnel		TRUE	TRUE	Crawlé	Crawlé	Crawlé	
https://etats-generaux-du-numerique.education.gouv.fr/uploads/decidim/attachment/file/506/propositions_egn_2020.pdf	Institutionnel		FALSE	TRUE	Crawlé	Crawlé	Crawlé	
https://idip.unistra.fr/analyse-et-reflexions/	Institutionnel		FALSE	TRUE	Crawlé	Crawlé	Crawlé	
https://info-entreprises-covid19.economie.gouv.fr/kb/fr	Institutionnel		TRUE	TRUE	Crawlé	Crawlé	Crawlé	
https://institut-sommeil-vigilance.org/limiter-les-risques-dinsomnie-en-periode-de-confinement/	Institutionnel	Science, Santé	TRUE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://mesconseilscovid.sante.gouv.fr	Institutionnel	Santé	TRUE	TRUE	Crawlé	Crawlé	Crawlé	
https://travail-emploi.gouv.fr/le-ministere-en-action/coronavirus-covid-19/	Institutionnel		TRUE	TRUE	Crawlé	Crawlé	Crawlé	
https://travail-emploi.gouv.fr/le-ministere-en-action/coronavirus-covid-19/proteger-les-travailleurs/article/fiches-conseils-metiers-et-guides-pour-les-salaries-et-les-employeurs	Institutionnel		TRUE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/assure/covid-19	Institutionnel	Santé	FALSE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/assure/covid-19/assurance-maladie-contact-droits-et-demarches-pendant-la-crise-sanitaire	Institutionnel	Santé	FALSE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/assure/covid-19/arrets-travail/covid-19-dispositif-dindemnisation-des-interruptions-de-travail	Institutionnel	Santé	FALSE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/assure/covid-19/isolement-principes-et-regles-respecter	Institutionnel	Santé	FALSE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/assure/covid-19/comprendre-la-covid-19-se-proteger	Institutionnel	Santé	FALSE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/assure/covid-19/prendre-soin-de-sa-sante-pendant-la-crise-sanitaire	Institutionnel	Santé	FALSE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/assure/covid-19/tester-alerter-proteger-comprendre-la-strategie-pour-stopper-lepidemie	Institutionnel	Santé	FALSE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/assure/covid-19/travailleur-independant-des-aides-la-mise-en-oeuvre-des-mesures-de-protection/travailleur-independant-des-aides-la-mise-en-oeuvre-les-mesures-de-protection	Institutionnel	Santé	FALSE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/entreprise/covid-19	Institutionnel	Santé	FALSE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/entreprise/covid-19/industrie-conseils-outils-proteger-salaries	Institutionnel	Santé	FALSE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/entreprise/covid-19/contact-tracing-procedures-arret-travail	Institutionnel	Santé	FALSE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/entreprise/covid-19/batiment-conseils-outils-proteger-salaries	Institutionnel	Santé	FALSE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/entreprise/covid-19/gestion-dechets-conseils-outils-proteger-salaries	Institutionnel	Santé	FALSE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/entreprise/covid-19/proprete-conseils-outils-proteger-salaries	Institutionnel	Santé	FALSE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/entreprise/covid-19/hotellerie-restauration-conseils-outils-proteger-salaries	Institutionnel	Santé	FALSE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/entreprise/covid-19/ou-trouver-des-informations	Institutionnel	Santé	FALSE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/entreprise/covid-19/transport-routier-voyageurs-conseils-proteger-salaries	Institutionnel	Santé	FALSE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/entreprise/covid-19/industrie-agro-alimentaire-outils-proteger-salaries	Institutionnel	Santé	FALSE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/entreprise/covid-19/protocole-sanitaire-en-entreprise-un-guide-pour-aider-employeurs-et-salaries	Institutionnel	Santé	FALSE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/entreprise/covid-19/transport-marchandises-logistique-outils-proteger-salaries	Institutionnel	Santé	FALSE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/entreprise/covid-19/aide-soins-domicile-conseils-outils-proteger-salaries	Institutionnel	Santé	FALSE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/entreprise/covid-19/les-solutions-et-actions-mener-face-aux-risques-sanitaires-et-professionnels	Institutionnel	Santé	FALSE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/entreprise/covid-19/plan-daction-covid-un-outil-en-ligne-gratuit-pour-proteger-ses-salaries	Institutionnel	Santé	FALSE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/entreprise/covid-19/commerce-non-alimentaire-conseils-outils-proteger-salaries	Institutionnel	Santé	FALSE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/entreprise/covid-19/ehpad-conseils-outils-proteger-salaries	Institutionnel	Santé	FALSE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/entreprise/covid-19/commerce-alimentaire-conseils-outils-proteger-salaries	Institutionnel	Santé	FALSE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/entreprise/covid-19/service-automobile-conseils-outils-proteger-salaries	Institutionnel	Santé	FALSE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/etablissement/actualites?f%5b0%5d=field_actu_main_second_category%3a145276	Institutionnel	Santé	FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/etablissement/actualites?f%5b0%5d=field_actu_main_second_category%3a145276&page=1	Institutionnel	Santé	FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/exercice-coordonne/actualites?f%5b0%5d=field_actu_main_second_category%3a145276	Institutionnel	Santé	FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/exercice-coordonne/actualites?f%5b0%5d=field_actu_main_second_category%3a145276&page=1	Institutionnel	Santé	FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/exercice-coordonne/actualites?f%5b0%5d=field_actu_main_second_category%3a145276&page=3	Institutionnel	Santé	FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/exercice-coordonne/actualites?f%5b0%5d=field_actu_main_second_category%3a145276&page=2	Institutionnel	Santé	FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/infirmier/actualites?f%5b0%5d=field_actu_main_second_category%3a145276	Institutionnel	Santé	FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/infirmier/actualites?f%5b0%5d=field_actu_main_second_category%3a145276&page=2	Institutionnel	Santé	FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/infirmier/actualites?f%5b0%5d=field_actu_main_second_category%3a145276&page=1	Institutionnel	Santé	FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/laboratoire-danalyses-medicales/actualites?f%5b0%5d=field_actu_main_second_category%3a145276	Institutionnel	Santé	FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/laboratoire-danalyses-medicales/actualites?f%5b0%5d=field_actu_main_second_category%3a145276&page=1	Institutionnel	Santé	FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/medecin/actualites?f%5b0%5d=field_actu_main_second_category%3a145276	Institutionnel	Santé	FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/medecin/actualites?f%5b0%5d=field_actu_main_second_category%3a145276&page=2	Institutionnel	Santé	FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/medecin/actualites?f%5b0%5d=field_actu_main_second_category%3a145276&page=1	Institutionnel	Santé	FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/medecin/actualites?f%5b0%5d=field_actu_main_second_category%3a145276&page=3	Institutionnel	Santé	FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/medecin/actualites?f%5b0%5d=field_actu_main_second_category%3a145276&page=4	Institutionnel	Santé	FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/pharmacien/actualites?f%5b0%5d=field_actu_main_second_category%3a145276	Institutionnel	Santé	FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/pharmacien/actualites?f%5b0%5d=field_actu_main_second_category%3a145276&page=1	Institutionnel	Santé	FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/pharmacien/actualites?f%5b0%5d=field_actu_main_second_category%3a145276&page=2	Institutionnel	Santé	FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/professionnel-de-la-lpp/actualites?f%5b0%5d=field_actu_main_second_category%3a145276	Institutionnel	Santé	FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/professionnel-de-la-lpp/actualites?f%5b0%5d=field_actu_main_second_category%3a145276&page=1	Institutionnel	Santé	FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/transporteur-sanitaire/actualites?f%5b0%5d=field_actu_main_second_category%3a145276	Institutionnel	Santé	FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://www.ameli.fr/cote-d-or/transporteur-sanitaire/actualites?f%5b0%5d=field_actu_main_second_category%3a145276&page=1	Institutionnel	Santé	FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://www.bourgogne-franche-comte.ars.sante.fr/coronavirus-les-informations-utiles	Institutionnel	Santé	TRUE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.bourgogne-franche-comte.ars.sante.fr/covid-19-tests-laboratoires-ouverts-au-public-realisant-des-prelevements	Institutionnel	Santé	TRUE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.bourgogne-franche-comte.ars.sante.fr/liste-communiques-presse?themes_publications%5b13983%5d=13983	Institutionnel	Santé	FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://www.bourgogne-franche-comte.ars.sante.fr/liste-actualites?themes_publications%5b13983%5d=13983	Institutionnel	Santé	FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://www.bourgogne-franche-comte.ars.sante.fr/liste-actualites?themes_publications%5b13983%5d=13983	Institutionnel	Santé	FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://www.bourgogne-franche-comte.ars.sante.fr/covid-19-tests-laboratoires-ouverts-au-public-realisant-des-prelevements	Institutionnel	Santé	TRUE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.bourgogne-franche-comte.ars.sante.fr/liste-communiques-presse?themes_publications%5b13983%5d=13983	Institutionnel	Santé	FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://www.bourgogne-franche-comte.ars.sante.fr/coronavirus-covid-19-informations-aux-esms	Institutionnel	Santé	TRUE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.bourgogne-franche-comte.ars.sante.fr/coronavirus-les-informations-utiles	Institutionnel	Santé	TRUE	TRUE	Crawlé	Crawlé	Crawlé	
http://hopitaux-jura.fr/point-dinformation-sur-le-covid-19/	Institutionnel	Santé	TRUE	TRUE	Crawlé	Crawlé	Crawlé	
http://www.chru-strasbourg.fr/toutes-les-actualit-s/covid-19-les-chiffres-cles-du-chu-de-strasbourg	Institutionnel	Santé	FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
http://covid-chu-tours.fr	Institutionnel	Santé	TRUE	FALSE	Crawlé	Pas crawlé	Crawlé	
http://www.chu-grenoble.fr	Institutionnel	Santé	TRUE	TRUE	Crawlé	Crawlé	Crawlé	
http://www.chu-limoges.fr/actualites.html	Institutionnel	Santé	TRUE	TRUE	Crawlé	Crawlé	Crawlé	
http://www.chu-nancy.fr	Institutionnel	Santé	TRUE	TRUE	Crawlé	Crawlé	Crawlé	
http://www.chu-nancy.fr/images/espace_presse/20200324_cp_essai_discovery_nancy.pdf	Institutionnel	Santé	FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
http://www.chu-nimes.fr/actu-cht/informations-et-recommandations-sur-le-coronavirus-covid-19.html	Institutionnel	Santé	TRUE	FALSE	Crawlé	Pas crawlé	Crawlé	
http://www.chu-rouen.fr/page/coronavirus	Institutionnel	Santé	TRUE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://www.chu-rouen.fr/ensemble-contre-le-covid-19/	Institutionnel	Santé	TRUE	TRUE	Crawlé	Crawlé	Crawlé	
http://www.chu-st-etienne.fr	Institutionnel	Santé	TRUE	TRUE	Crawlé	Crawlé	Crawlé	
https://don.chu-dijon.fr/covid_19	Institutionnel	Santé	TRUE	FALSE	Crawlé	Pas crawlé	Crawlé	
http://curiologie.fr	Vulgarisation	Science, Santé	TRUE	TRUE	Crawlé	Crawlé	Crawlé	
http://curiologie.fr/2020/03/information-incertaine/	Vulgarisation	Science, Santé	TRUE	TRUE	Crawlé	Crawlé	Crawlé	
http://curiologie.fr/2020/05/checknews-covid19/	Vulgarisation	Science, Santé	TRUE	TRUE	Crawlé	Crawlé	Crawlé	
http://curiologie.fr/2020/03/fake-news-gens-bien/	Vulgarisation	Science, Santé	TRUE	TRUE	Crawlé	Crawlé	Crawlé	
http://curiologie.fr/2020/03/chloroquine/	Vulgarisation	Science, Santé	TRUE	TRUE	Crawlé	Crawlé	Crawlé	
http://le-bars.net/yoann/fr/	Vulgarisation	Science	TRUE	FALSE	Crawlé	Pas crawlé	Crawlé	
http://www.apajh.org/covid19/	Syndicat / Association		FALSE	TRUE	Crawlé	Crawlé	Crawlé	
http://www.apajh.org/covid19/coronavirus-explique-simplement/	Syndicat / Association		FALSE	TRUE	Crawlé	Crawlé	Crawlé	
https://couleur-science.eu/?d=3eefbb--comment-fonctionnent-les-masques-ffp2	Vulgarisation	Science	FALSE	TRUE	Crawlé	Crawlé	Crawlé	
https://couleur-science.eu/?d=d6c10b--quest-ce-quun-virus	Vulgarisation	Science	TRUE	TRUE	Crawlé	Crawlé	Crawlé	
https://kezacovid19.wordpress.com	Vulgarisation	Santé	TRUE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://kezacovid19.wordpress.com/productions/	Vulgarisation	Santé	TRUE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://kidiscience.cafe-sciences.org/articles/cest-quoi-le-coronavirus/	Vulgarisation	Science	TRUE	TRUE	Crawlé	Crawlé	Crawlé	
https://quoidansmonassiette.fr/category/sante/maladies-infectieuses-et-virales/	Vulgarisation	Science	TRUE	TRUE	Crawlé	Crawlé	Crawlé	
https://quoidansmonassiette.fr/coronavirus-2019-ncov-sras-premiers-resultats-analyses-malades-chinois-symptomes-transmission-etat-des-lieux/	Vulgarisation	Science	TRUE	TRUE	Crawlé	Crawlé	Crawlé	
https://quoidansmonassiette.fr/covid-19-fake-news-mesinformation-coronavirus-ou-trouver-des-informations-fiables/	Vulgarisation	Science	TRUE	TRUE	Crawlé	Crawlé	Crawlé	
https://quoidansmonassiette.fr/covid-19-analyse-synthese-informations-fiables-symptome-dynamique-epidemie-traitement/	Vulgarisation	Science	TRUE	TRUE	Crawlé	Crawlé	Crawlé	
https://quoidansmonassiette.fr/coronavirus-2019-ncov-evolution-cartes-nombre-de-cas-deces-precedentes-epidemies-sras-mers-ebola-h5n1-en-graphiques/	Vulgarisation	Science	TRUE	TRUE	Crawlé	Crawlé	Crawlé	
https://sciencepost.fr/?s=coronavirus	Vulgarisation	Science, Santé	TRUE	TRUE	Crawlé	Crawlé	Crawlé	
https://sciencepost.fr/?s=covid-19	Vulgarisation	Science, Santé	TRUE	TRUE	Crawlé	Crawlé	Crawlé	
https://sciencetonnante.wordpress.com/2020/03/12/epidemie-nuage-radioactif-et-distanciation-sociale/	Vulgarisation	Science	TRUE	TRUE	Crawlé	Crawlé	Crawlé	
https://souslemicroscope.com/2020/03/quelle-est-la-stabilite-du-coronavirus-sur-des-surfaces-inertes/	Vulgarisation	Science, Santé	TRUE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://www.cafe-sciences.org/covid-19-ressources/	Vulgarisation	Science	TRUE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.cafe-sciences.org/?s=covid-19	Vulgarisation	Science	TRUE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://www.cocovirus.net	Vulgarisation	Santé	TRUE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.cocovirus.net/pdf	Vulgarisation	Santé	FALSE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.grandlabo.com/tag/scicomm/	Vulgarisation	Science	TRUE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://www.ouvrirlascience.fr/?s=covid-19	Vulgarisation	Science, Santé	TRUE	TRUE	Crawlé	Crawlé	Crawlé	
https://www.ouvrirlascience.fr/wp-content/uploads/2020/04/covid-19-et-communication-scientifique_blog-lse_5mars2020-fr.pdf	Vulgarisation	Science, Santé	FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://www.pseudo-sciences.org/+-coronavirus-376-+	Vulgarisation	Science	FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
https://www.redactionmedicale.fr/2021/09/le-comite-dethique-du-cnrs-a-des-couilles-bravo-cest-une-bonne-surprise	Vulgarisation	Santé	FALSE	TRUE	Crawlé	Crawlé	Crawlé	
http://agent-hospitalier.simplesite.com	Syndicat / Association	Santé	TRUE	FALSE	Crawlé	Pas crawlé	Crawlé	
http://amuf.fr	Syndicat / Association	Santé	TRUE	TRUE	Crawlé	Crawlé	Crawlé	
http://cgtfuneraire.reference-syndicale.fr/tag/coronavirus/	Syndicat / Association		TRUE	FALSE	Crawlé	Pas crawlé	Crawlé	
http://e-adarpef.fr/covid-19/	Syndicat / Association	Santé	TRUE	TRUE	Crawlé	Crawlé	Crawlé	
http://ugtg.org	Syndicat / Association		FALSE	TRUE	Crawlé	Crawlé	Crawlé	
http://www.adesm.fr/covid-19/	Syndicat / Association	Santé	TRUE	TRUE	Crawlé	Crawlé	Crawlé	
http://www.adesm.fr/covid-19/faq-covid-19/	Syndicat / Association	Santé	TRUE	TRUE	Crawlé	Crawlé	Crawlé	
http://www.lesml.org/fr/12-actualites-du-sml.php	Syndicat / Association	Santé	TRUE	FALSE	Crawlé	Pas crawlé	Crawlé	
http://www.ordre.pharmacien.fr/communications/les-actualites/coronavirus-recommandations-pour-les-professionnels-de-sante	Syndicat / Association	Santé	FALSE	FALSE	Crawlé	Pas crawlé	Crawlé	
